Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_05_31_Bot_12-Run026,35141,23935,1005,36,4.5,0,0,0
2023_05_31_Bot_12-Run035,39399,37957,2526,99,2.3,0,4.5,2.3
