Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_65-Run005,1836,1101,106,0.0,0.0,0.0,0.0,0.0
2023_07_06_Bot_ETH_65-Run017,1770,1029,56,4.5,0.0,0.0,0.0,0.0
