Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_06-Run008,2412,1426,16,6.7,0.0,0.0,0.0,0.0
2023_07_04_Bot_ETH_06-Run020,2472,1299,18,9.0,0.0,0.0,0.0,0.0
