Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_07_Bot_ETH_88-Run007,1066,558,45,4.5,0.0,0.0,0.0,0.0
2023_07_07_Bot_ETH_88-Run019,1017,496,67,9.0,4.5,0.0,0.0,0.0
