Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_05_31_Bot_09-Run011,9673,9048,1489,103,0,0,0,0
2023_05_31_Bot_09-Run023,14688,19576,2442,54,2.3,0,0,0
