Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_74-Run026,619,216,14,4.5,0.0,0.0,2.3,0.0
2023_07_06_Bot_ETH_74-Run037,526,144,22,16,0.0,0.0,0.0,0.0
