Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_01-Run003,8995,3587,312,88,0.0,0.0,0.0,0.0
2023_07_04_Bot_ETH_01-Run015,6953,2951,297,92,9.0,0.0,0.0,0.0
