Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_07_Bot_ETH_90-Run009,2220,1509,16,2.3,0.0,0.0,0.0,0.0
2023_07_07_Bot_ETH_90-Run021,2171,1324,18,2.3,0.0,0.0,0.0,0.0
