Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_05_Bot_ETH_28-Run010,2721,1055,38,6.8,0.0,0.0,0.0,0.0
2023_07_05_Bot_ETH_28-Run022,3085,1020,29,11,0.0,0.0,0.0,0.0
