T[°C]	Ratio 350nm / 330nm	S.D.
20.0012	0.8846912	
20.00386	0.8801641	
20.00426	0.8833976	
20.01304	0.882432	
20.01384	0.881974	
20.03527	0.8832133	
20.03683	0.8822694	
20.06418	0.8812428	
20.06641	0.8824818	
20.10519	0.8851952	
20.1078	0.8837569	
20.15328	0.8800061	
20.15656	0.8832557	
20.20674	0.8836553	
20.21008	0.8813805	
20.2692	0.8847951	
20.27672	0.8830348	
20.34189	0.8817554	
20.34621	0.8809947	
20.41828	0.883096	
20.4228	0.880988	
20.50089	0.8833086	
20.50596	0.8833798	
20.59048	0.8819212	
20.59549	0.8837743	
20.68199	0.8815181	
20.68778	0.8851478	
20.78282	0.8825348	
20.78841	0.8838413	
20.88368	0.883388	
20.8908	0.8822514	
20.9887	0.8817428	
20.99469	0.8841757	
21.09469	0.8829769	
21.104	0.8817919	
21.20426	0.8837436	
21.21096	0.8818967	
21.3139	0.8817112	
21.3202	0.8834179	
21.42489	0.8815785	
21.43124	0.8816335	
21.53672	0.8830533	
21.5433	0.8809007	
21.64561	0.8824152	
21.65192	0.8818811	
21.75205	0.8803281	
21.75828	0.8783052	
21.86254	0.8821656	
21.86879	0.8827469	
21.97338	0.8832579	
21.97976	0.8829691	
22.08235	0.8807934	
22.08887	0.8819724	
22.19097	0.8794078	
22.19755	0.8800235	
22.30111	0.8843418	
22.3073	0.8840711	
22.41199	0.8828242	
22.41834	0.8822552	
22.52114	0.8838127	
22.52734	0.8825218	
22.6307	0.8835673	
22.63672	0.8795021	
22.73791	0.8836963	
22.74422	0.8801902	
22.84872	0.8843543	
22.85502	0.879722	
22.95919	0.8804907	
22.96584	0.8820572	
23.06809	0.8803506	
23.07473	0.8811072	
23.17811	0.8829292	
23.1841	0.8823693	
23.2874	0.8830478	
23.29332	0.8807362	
23.39583	0.8808695	
23.40249	0.881124	
23.50839	0.8818645	
23.51436	0.881907	
23.61514	0.8812307	
23.62139	0.8826616	
23.72405	0.8824347	
23.73128	0.8842998	
23.83457	0.8809583	
23.84079	0.8831773	
23.94198	0.8810257	
23.94834	0.8834256	
24.05351	0.8811138	
24.05989	0.8857017	
24.16438	0.8787965	
24.17058	0.8827856	
24.2739	0.8818014	
24.28025	0.8815608	
24.38054	0.8804821	
24.38711	0.8822243	
24.49057	0.8840527	
24.497	0.8823467	
24.60235	0.8798303	
24.60874	0.8808568	
24.71132	0.8812206	
24.71765	0.8792012	
24.82159	0.8813974	
24.82816	0.8793086	
24.92978	0.8796692	
24.93642	0.879747	
25.03877	0.8795521	
25.04497	0.8786014	
25.14836	0.8844562	
25.15462	0.8836617	
25.25885	0.8817914	
25.26523	0.8797204	
25.36805	0.8823294	
25.37498	0.8816609	
25.47744	0.8821072	
25.48377	0.880298	
25.58652	0.8822585	
25.59287	0.8812456	
25.69682	0.8785371	
25.70313	0.8808509	
25.80402	0.8808694	
25.81027	0.8784803	
25.9147	0.8780106	
25.92123	0.8840684	
26.02525	0.8797882	
26.03145	0.8802921	
26.13198	0.8806911	
26.13827	0.8790339	
26.2439	0.8793302	
26.25059	0.8804826	
26.35556	0.8815065	
26.36171	0.8815209	
26.46309	0.8816763	
26.46939	0.8844199	
26.57131	0.8787968	
26.57777	0.8791925	
26.68137	0.8831236	
26.68808	0.8808092	
26.79165	0.8809895	
26.79776	0.8816755	
26.89948	0.8817393	
26.90565	0.8776749	
27.00994	0.8800672	
27.01656	0.8811505	
27.12134	0.8818502	
27.12794	0.8781562	
27.2282	0.8811436	
27.23477	0.8806885	
27.33931	0.8777166	
27.34549	0.8782585	
27.44718	0.8792052	
27.45345	0.8780372	
27.55773	0.8769684	
27.56401	0.8829014	
27.6681	0.8793788	
27.67443	0.8792837	
27.77859	0.8813546	
27.78478	0.8805626	
27.88517	0.8798876	
27.89185	0.8801333	
27.99366	0.8784367	
27.99996	0.8841652	
28.10451	0.8771008	
28.1108	0.8796902	
28.21622	0.8806658	
28.2223	0.8788378	
28.32306	0.8825884	
28.32894	0.8829802	
28.43283	0.8808744	
28.43956	0.8770989	
28.54322	0.879043	
28.54972	0.8819609	
28.65209	0.8786802	
28.65836	0.877205	
28.76188	0.8776592	
28.76828	0.8769997	
28.87219	0.8791283	
28.87898	0.8777156	
28.97975	0.8817394	
28.98639	0.8796025	
29.09184	0.8809495	
29.09814	0.880023	
29.19829	0.8793665	
29.20473	0.8782247	
29.30785	0.8784907	
29.31418	0.8788273	
29.41751	0.8770602	
29.42387	0.8790582	
29.5293	0.8784255	
29.53547	0.8787513	
29.63665	0.8791199	
29.64296	0.8788822	
29.74648	0.8773926	
29.75308	0.879914	
29.85643	0.8778579	
29.86303	0.8790203	
29.96657	0.8809786	
29.97263	0.8790564	
30.07492	0.881823	
30.08432	0.8803377	
30.18396	0.8795959	
30.19028	0.8771682	
30.29275	0.8778323	
30.29938	0.8781175	
30.40294	0.87852	
30.40925	0.8764209	
30.51364	0.8778752	
30.52019	0.8794003	
30.62069	0.8790139	
30.62704	0.8776746	
30.73071	0.8748649	
30.7377	0.8754059	
30.83937	0.8761949	
30.84568	0.8802285	
30.94946	0.8752279	
30.95575	0.8775814	
31.05759	0.8806181	
31.06402	0.8775789	
31.16923	0.8792503	
31.17536	0.8767981	
31.27825	0.8771145	
31.2843	0.8757926	
31.38609	0.8776649	
31.39408	0.8769135	
31.49568	0.877786	
31.50187	0.8760743	
31.6071	0.8793772	
31.61368	0.873872	
31.71623	0.8783603	
31.72248	0.8798108	
31.82623	0.8793683	
31.83225	0.8758318	
31.93692	0.880028	
