T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.0012	91.77538		-0.03804069	
20.05515	91.80562		-0.03945762	
20.1091	91.83537		-0.04078933	
20.16305	91.86445		-0.04203355	
20.21699	91.8927		-0.04318822	
20.27094	91.91989		-0.04425156	
20.32489	91.94584		-0.04522201	
20.37884	91.97042		-0.04609833	
20.43278	91.99363		-0.04687954	
20.48673	92.01553		-0.04756499	
20.54068	92.03625		-0.04815436	
20.59463	92.05605		-0.04864766	
20.64857	92.07538		-0.04904529	
20.70252	92.09511		-0.049348	
20.75647	92.11648		-0.04955696	
20.81042	92.13975		-0.04967375	
20.86436	92.13985		-0.04970041	
20.91831	92.1366		-0.04963941	
20.97226	92.12965		-0.04949366	
21.02621	92.11889		-0.04926648	
21.08015	92.10536		-0.04896168	
21.1341	92.09072		-0.04858357	
21.18805	92.07643		-0.04813696	
21.24199	92.06297		-0.04762715	
21.29594	92.04988		-0.04705977	
21.34989	92.03714		-0.04644075	
21.40384	92.02567		-0.04577632	
21.45778	92.01643		-0.04507312	
21.51173	92.01002		-0.04433814	
21.56568	92.00597		-0.04357877	
21.61963	92.00272		-0.04280261	
21.67357	91.99867		-0.04201745	
21.72752	91.99274		-0.0412312	
21.78147	91.98437		-0.04045185	
21.83542	91.97321		-0.03968744	
21.88936	91.95887		-0.03894597	
21.94331	91.94156		-0.03823549	
21.99726	91.92196		-0.03756402	
22.05121	91.90079		-0.03693945	
22.10515	91.87916		-0.03636892	
22.1591	91.8572		-0.03585774	
22.21305	91.83469		-0.03540733	
22.267	91.81178		-0.03501199	
22.32094	91.7888		-0.03465397	
22.37489	91.76685		-0.03429629	
22.42884	91.74774		-0.03387319	
22.48279	91.7327		-0.03328022	
22.53673	91.72285		-0.03237132	
22.59068	91.7187		-0.03098127	
22.64463	91.72001		-0.02921755	
22.69858	91.72608		-0.02763826	
22.75252	91.7358		-0.02625667	
22.80647	91.74804		-0.02508382	
22.86042	91.76145		-0.02412686	
22.91437	91.77417		-0.02338804	
22.96831	91.78467		-0.022864	
23.02226	91.79184		-0.02254637	
23.07621	91.79525		-0.02242444	
23.13016	91.79591		-0.0224872	
23.1841	91.79586		-0.02272412	
23.23805	91.7972		-0.02312569	
23.292	91.80157		-0.0236825	
23.34595	91.80972		-0.02438367	
23.39989	91.8213		-0.0252154	
23.45384	91.83525		-0.02616011	
23.50779	91.84982		-0.02719638	
23.56174	91.86387		-0.02830065	
23.61568	91.8774		-0.02944869	
23.66963	91.89145		-0.03061665	
23.72358	91.90807		-0.03178141	
23.77752	91.92863		-0.0329203	
