T[°C]	Scattering [mAU]	S.D.
20.0012	91.86569	
20.00386	92.06627	
20.00426	91.5363	
20.01304	91.77158	
20.01384	91.83709	
20.03527	91.63628	
20.03683	92.07835	
20.06418	91.9018	
20.06641	91.26122	
20.10519	92.04527	
20.1078	91.69132	
20.15328	92.24014	
20.15656	92.07699	
20.20674	92.17422	
20.21008	91.67931	
20.2692	91.51331	
20.27672	91.26498	
20.34189	91.48377	
20.34621	91.75195	
20.41828	92.02748	
20.4228	92.06581	
20.50089	92.39754	
20.50596	91.92773	
20.59048	91.8418	
20.59549	92.29844	
20.68199	92.12491	
20.68778	92.66392	
20.78282	92.36349	
20.78841	92.37991	
20.88368	92.24113	
20.8908	92.30302	
20.9887	92.2439	
20.99469	92.38266	
21.09469	92.58463	
21.104	91.9175	
21.20426	92.11302	
21.21096	91.45216	
21.3139	91.33382	
21.3202	91.76829	
21.42489	91.81079	
21.43124	91.96346	
21.53672	92.28335	
21.5433	91.79668	
21.64561	92.25137	
21.65192	91.66763	
21.75205	92.22897	
21.75828	92.3385	
21.86254	92.13625	
21.86879	92.40201	
21.97338	92.09238	
21.97976	91.76535	
22.08235	92.19784	
22.08887	92.10315	
22.19097	92.02642	
22.19755	92.1132	
22.30111	91.67252	
22.3073	91.02109	
22.41199	91.24986	
22.41834	91.30822	
22.52114	91.59554	
22.52734	91.59216	
22.6307	91.72951	
22.63672	92.25948	
22.73791	91.70657	
22.74422	91.76991	
22.84872	91.8753	
22.85502	90.99448	
22.95919	92.036	
22.96584	91.94863	
23.06809	91.81921	
23.07473	92.33768	
23.17811	92.28513	
23.1841	91.68867	
23.2874	92.01217	
23.29332	91.84862	
23.39583	91.66606	
23.40249	91.66757	
23.50839	91.73209	
23.51436	91.51882	
23.61514	91.46074	
23.62139	91.76903	
23.72405	91.75494	
23.73128	91.64632	
23.83457	92.14287	
23.84079	91.8222	
23.94198	92.23899	
23.94834	92.2748	
24.05351	92.22625	
24.05989	91.71203	
24.16438	92.3432	
24.17058	91.97595	
24.2739	92.21282	
24.28025	92.46472	
24.38054	92.2608	
24.38711	92.21332	
24.49057	92.4136	
24.497	92.04842	
24.60235	92.01314	
24.60874	91.90279	
24.71132	91.58551	
24.71765	91.39651	
24.82159	91.70385	
24.82816	91.49676	
24.92978	91.72974	
24.93642	91.99502	
25.03877	92.07577	
25.04497	91.7578	
25.14836	92.1083	
25.15462	91.30572	
25.25885	92.14359	
25.26523	91.83015	
25.36805	91.65916	
25.37498	92.36023	
25.47744	91.70687	
25.48377	91.71105	
25.58652	91.93832	
25.59287	91.30808	
25.69682	91.1246	
25.70313	91.65353	
25.80402	91.20182	
25.81027	91.52733	
25.9147	91.64767	
25.92123	91.04578	
26.02525	91.49155	
26.03145	90.76466	
26.13198	91.51919	
26.13827	91.8111	
26.2439	91.89284	
26.25059	92.11047	
26.35556	91.96152	
26.36171	91.14735	
26.46309	91.95116	
26.46939	91.90469	
26.57131	91.84554	
26.57777	92.24036	
26.68137	92.25051	
26.68808	92.20455	
26.79165	92.46288	
26.79776	92.09771	
26.89948	91.95259	
26.90565	91.70374	
27.00994	91.63837	
27.01656	91.42319	
27.12134	91.50968	
27.12794	91.55633	
27.2282	91.50449	
27.23477	91.74174	
27.33931	92.01206	
27.34549	91.61306	
27.44718	92.23228	
27.45345	91.60022	
27.55773	92.11269	
27.56401	91.65142	
27.6681	91.92235	
27.67443	91.96505	
27.77859	91.79592	
27.78478	92.27105	
27.88517	91.96883	
27.89185	91.89522	
27.99366	91.93803	
27.99996	91.28459	
28.10451	91.34232	
28.1108	91.40588	
28.21622	91.58769	
28.2223	91.77304	
28.32306	91.90734	
28.32894	91.01325	
28.43283	92.04295	
28.43956	91.16389	
28.54322	91.79308	
28.54972	92.0983	
28.65209	91.63586	
28.65836	91.94632	
28.76188	91.93105	
28.76828	91.11605	
28.87219	91.69697	
28.87898	91.4662	
28.97975	91.3513	
28.98639	91.91525	
29.09184	90.9537	
29.09814	91.45423	
29.19829	91.16327	
29.20473	91.00645	
29.30785	91.37859	
29.31418	91.00788	
29.41751	91.50352	
29.42387	91.25999	
29.5293	91.69815	
29.53547	91.61128	
29.63665	91.53469	
29.64296	91.87548	
29.74648	91.72765	
29.75308	91.52338	
29.85643	92.11287	
29.86303	91.85512	
29.96657	92.02103	
29.97263	92.14761	
30.07492	91.79935	
30.08432	91.85192	
30.18396	91.50605	
30.19028	91.6843	
30.29275	91.99748	
30.29938	91.81806	
30.40294	91.96948	
30.40925	91.45586	
30.51364	91.71587	
30.52019	91.49663	
30.62069	91.65005	
30.62704	92.08456	
30.73071	91.92097	
30.7377	92.13135	
30.83937	91.8679	
30.84568	91.69756	
30.94946	91.97501	
30.95575	91.77842	
31.05759	91.98394	
31.06402	91.93349	
31.16923	91.73388	
31.17536	91.58219	
31.27825	91.55314	
31.2843	91.32329	
31.38609	91.59046	
