T[°C]	330nm [counts / mm]	S.D.
19.99934	7966.396	
19.99952	7965.741	
20.00107	7971.599	
20.00741	7977.438	
20.01414	7970.431	
20.02828	7965.89	
20.03933	7953.506	
20.05776	7953.314	
20.07225	7945.14	
20.09566	7949.931	
20.11321	7953.878	
20.14224	7925.042	
20.16275	7952.022	
20.19466	7952.722	
20.21897	7943.057	
20.25701	7946.914	
20.2836	7936.894	
20.32648	7922.405	
20.35618	7936.764	
20.40257	7905.025	
20.43538	7919.315	
20.48593	7900.679	
20.5196	7894.914	
20.57047	7884.783	
20.6085	7919.904	
20.66638	7887.36	
20.70523	7889.834	
20.76406	7882.119	
20.80413	7878.71	
20.86328	7874.58	
20.90553	7860.209	
20.96987	7868.832	
21.01305	7871.556	
21.07628	7848.032	
21.12012	7848.496	
21.18501	7815.317	
21.22951	7824.134	
21.29354	7812.648	
21.3377	7827.399	
21.40414	7823.925	
21.44985	7790.884	
21.51579	7783.938	
21.56018	7795.982	
21.62392	7781.263	
21.6674	7787.538	
21.73345	7761.723	
21.77726	7746.93	
21.84201	7741.822	
21.88705	7752.606	
21.9516	7737.999	
21.99618	7748.465	
22.06258	7725.194	
22.10647	7730.196	
22.17074	7711.396	
22.21379	7709.838	
22.28	7696.699	
22.32408	7699.855	
22.3892	7679.663	
22.43416	7685.628	
22.50001	7682.202	
22.54459	7669.599	
22.60821	7664.216	
22.65185	7663.771	
22.7172	7645.961	
22.76204	7650.126	
22.82825	7636.999	
22.87151	7645.035	
22.93619	7645.226	
22.98134	7632.936	
23.04734	7616.827	
23.09106	7629.498	
23.15604	7613.238	
23.19941	7602.269	
23.26401	7604.552	
23.30949	7589.129	
23.37442	7583.454	
23.41898	7566.234	
23.48495	7584.25	
23.52985	7552.158	
23.59441	7560.437	
23.63743	7545.458	
23.7027	7541.265	
23.74793	7547.768	
23.8128	7529.937	
23.85607	7535.787	
23.92062	7535.308	
23.96447	7529.874	
24.03143	7522.407	
24.07663	7518.66	
24.14136	7496.089	
24.18505	7505.834	
24.24987	7492.377	
24.29471	7484.853	
24.35977	7481.287	
24.4045	7486.861	
24.47026	7465.646	
24.51457	7460.865	
24.57816	7470.205	
24.62254	7464.852	
24.68889	7455.881	
24.73257	7441.153	
24.79894	7445.149	
24.84327	7444.96	
24.90737	7417.087	
24.95153	7421.978	
25.0168	7401.132	
25.06063	7423.707	
25.12708	7401.096	
25.17224	7411.192	
25.23696	7401.565	
25.27998	7387.909	
25.34552	7375.452	
25.38986	7374.206	
25.45575	7361.36	
25.5008	7363.396	
25.56616	7352.797	
25.60949	7347.129	
25.67326	7343.948	
25.71759	7349.185	
25.7834	7319.424	
25.82825	7317.767	
25.8945	7309.867	
25.93807	7299.093	
26.00233	7299.16	
26.04682	7298.091	
26.11246	7281.292	
26.15619	7284.313	
26.22165	7286.037	
26.26623	7276.62	
26.33276	7254.44	
26.37708	7262.994	
26.43991	7247.534	
26.48632	7258.553	
26.55073	7250.471	
26.59544	7232.696	
26.66041	7243.694	
26.70391	7232.566	
26.76776	7237.434	
26.81139	7220.73	
26.87823	7211.489	
26.92389	7203.705	
26.98829	7202.199	
27.03142	7195.133	
27.09756	7186.73	
27.14127	7183.322	
27.20638	7177.969	
27.252	7164.251	
27.31762	7154.068	
27.36026	7154.937	
27.42603	7149.982	
27.46952	7141.313	
27.53548	7128.347	
27.57953	7152.728	
27.64562	7137.789	
27.68971	7119.031	
27.75581	7123.562	
27.79936	7107.301	
27.86495	7111.259	
27.91014	7110.18	
27.97486	7104.294	
28.01844	7102.542	
28.08309	7100.137	
28.12959	7085.343	
28.19621	7085.482	
28.23971	7086.965	
28.30251	7075.465	
28.34606	7073.188	
28.41184	7070.882	
28.45665	7069.672	
28.52244	7040	
28.56623	7050.188	
28.63048	7026.658	
28.67491	7023.869	
28.74016	7028.285	
28.78461	7020.377	
28.84942	7005.843	
28.8932	7022.002	
28.95909	6987.088	
29.00328	6988.704	
29.06943	6991.479	
29.11414	6985.17	
29.17765	6969.848	
29.2213	6981.588	
29.28732	6977.072	
29.33136	6966.376	
29.39696	6951.345	
29.44135	6952.58	
29.50583	6942.516	
29.55012	6945.187	
29.61616	6929.831	
29.66055	6935.363	
29.72523	6929.385	
29.76858	6915.095	
29.83428	6904.608	
29.87869	6904.058	
29.94374	6902.104	
29.98853	6896.152	
30.05308	6892.462	
30.09716	6871.138	
30.16144	6888.835	
30.20617	6874.979	
30.27177	6875.904	
30.31586	6870.714	
30.38067	6862.588	
30.42487	6856.375	
30.49103	6859.597	
30.5354	6833.196	
30.60046	6817.637	
30.64487	6828.249	
30.71054	6814.489	
30.75487	6812.362	
30.82025	6817.054	
30.86463	6795.955	
30.92979	6802.006	
30.97487	6790.104	
31.03837	6780.779	
31.08193	6793.097	
31.1482	6781.474	
31.19263	6772.211	
31.2575	6779.924	
31.30164	6765.91	
31.36647	6756.51	
31.41073	6757.981	
31.47559	6750.121	
31.51992	6762.907	
31.58403	6737.705	
31.6291	6739.506	
31.69539	6724.612	
31.7395	6723.219	
31.80511	6721.458	
31.84941	6715.93	
31.91366	6712.026	
31.95903	6702.165	
32.0234	6710.547	
32.06766	6703.639	
32.13274	6685.744	
32.17749	6692.935	
32.24172	6677.126	
32.28698	6694.582	
32.35153	6658.412	
32.39576	6670.947	
32.46196	6653.883	
32.50569	6656.389	
32.5713	6650.264	
32.6155	6632.44	
32.67984	6630.891	
32.72407	6631.323	
32.78933	6612.572	
32.83419	6616.339	
32.89953	6606.336	
32.9436	6606.111	
33.00946	6607.141	
33.05268	6604.784	
33.11707	6597.294	
33.1615	6593.07	
33.22885	6562.755	
33.27337	6575.947	
33.3383	6560.389	
33.38175	6556.708	
33.44665	6557.889	
33.49179	6563.522	
33.55577	6540.858	
33.60036	6539.506	
33.66592	6551.674	
33.7116	6538.653	
33.77428	6526.738	
33.81754	6522.648	
33.8839	6512.37	
33.92907	6501.31	
33.99582	6497.432	
34.03904	6492.498	
34.10312	6501.49	
34.14643	6482.142	
34.21198	6489.033	
34.25645	6481.617	
34.32302	6480.173	
34.36808	6466.855	
34.43221	6462.505	
34.47629	6454.339	
34.5415	6452.909	
34.58543	6449.57	
34.65121	6441.146	
34.69479	6422.02	
34.76046	6426.393	
34.80474	6430.959	
34.86914	6422.836	
34.91272	6407.396	
34.97861	6403.52	
35.02233	6401.971	
35.08628	6411.787	
35.13067	6387.061	
35.19751	6394.329	
35.24227	6378.218	
35.30625	6382.762	
35.35041	6369.333	
35.41672	6378.946	
35.46158	6375.561	
35.52686	6365.583	
35.57076	6340.988	
35.6352	6355.662	
35.67923	6353.769	
35.74479	6340.234	
35.78896	6332.566	
35.85367	6329.364	
35.89877	6326.554	
35.96505	6317.201	
36.0081	6305.181	
36.0727	6304.304	
36.11673	6302.303	
36.18227	6296.65	
36.22742	6288.766	
36.29328	6283.041	
36.33648	6269.705	
36.40074	6259.028	
36.44569	6264.359	
36.5107	6264.163	
36.55556	6263.761	
36.62112	6259.58	
36.66544	6249.438	
36.72984	6247.3	
36.77411	6238.131	
36.83936	6222.031	
36.88366	6237.237	
36.94883	6230.697	
36.99404	6221.841	
37.05751	6210.755	
37.10192	6209.276	
37.16908	6201.338	
37.21428	6201.675	
37.27935	6182.98	
37.32251	6175.861	
37.38689	6187.872	
37.43106	6180.184	
37.4961	6176.977	
37.54055	6174.193	
37.60553	6162.049	
37.65041	6147.599	
37.71659	6148.325	
37.75969	6130.787	
37.8257	6139.01	
37.87027	6132.52	
37.93377	6132.605	
37.97762	6135.728	
38.04332	6123.438	
38.08733	6122.738	
38.15262	6110.745	
38.19711	6113.485	
38.2632	6105.827	
38.30737	6103.681	
38.37205	6087.56	
38.41598	6086.195	
38.48129	6090.43	
38.52571	6069.188	
38.59117	6076.401	
38.6353	6075.266	
38.70084	6065.747	
38.74476	6055.791	
38.80837	6062.778	
