T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99934	94.66457		0.09990765	
20.05333	94.66269		0.09454007	
20.10732	94.66153		0.08917581	
20.1613	94.66104		0.08381595	
20.2153	94.66112		0.07846163	
20.26929	94.66152		0.07311469	
20.32327	94.66192		0.06777664	
20.37726	94.66195		0.06244927	
20.43125	94.66134		0.05713459	
20.48524	94.6599		0.05183474	
20.53923	94.6576		0.04655197	
20.59322	94.65453		0.04128849	
20.64721	94.65094		0.0360472	
20.7012	94.6475		0.03083052	
20.75519	94.64608		0.02564116	
20.80918	94.65182		0.02048194	
20.86317	94.6653		0.01535572	
20.91716	94.68204		0.01026545	
20.97115	94.70027		0.005213805	
21.02514	94.71725		0.0002038201	
21.07913	94.7306		-0.004762322	
21.13312	94.73936		-0.00968268	
21.18711	94.74462		-0.01455592	
21.2411	94.74744		-0.0193813	
21.29509	94.74853		-0.02415854	
21.34908	94.74794		-0.02888785	
21.40307	94.7459		-0.03356913	
21.45706	94.74275		-0.03820292	
21.51105	94.73889		-0.04278963	
21.56504	94.73431		-0.04732974	
21.61903	94.72907		-0.05182379	
21.67302	94.72225		-0.05627241	
21.72701	94.71333		-0.06067642	
21.781	94.70203		-0.06503641	
21.83499	94.68903		-0.06935386	
21.88898	94.67571		-0.07363074	
21.94296	94.66302		-0.07786994	
21.99695	94.65158		-0.08207545	
22.05094	94.64139		-0.08625257	
22.10493	94.63206		-0.0904083	
22.15892	94.62409		-0.09455107	
22.21291	94.61795		-0.09869196	
22.2669	94.6133		-0.1028442	
22.32089	94.60941		-0.1070227	
22.37488	94.60658		-0.1112428	
22.42887	94.60511		-0.1155175	
22.48286	94.6048		-0.1198515	
22.53685	94.60456		-0.1242328	
22.59084	94.60397		-0.1286257	
22.64483	94.60249		-0.1281598	
22.69882	94.59941		-0.1271569	
22.75281	94.59345		-0.1256317	
22.8068	94.58409		-0.1236052	
22.86079	94.57125		-0.1211057	
22.91478	94.55567		-0.1181682	
22.96877	94.53824		-0.1148331	
23.02276	94.51984		-0.1111443	
23.07675	94.50121		-0.1071474	
23.13074	94.48265		-0.1028904	
23.18473	94.46376		-0.09842312	
23.23872	94.44399		-0.0937954	
23.29271	94.42325		-0.08905478	
23.3467	94.40182		-0.08424425	
23.40069	94.38001		-0.07940321	
23.45468	94.3581		-0.07456841	
23.50867	94.33638		-0.06977528	
23.56265	94.31498		-0.06505778	
23.61665	94.29391		-0.06044704	
23.67064	94.2736		-0.0559703	
23.72462	94.25456		-0.05164678	
23.77861	94.23683		-0.04748525	
23.8326	94.22018		-0.04348331	
23.88659	94.20514		-0.03963061	
23.94058	94.19265		-0.03591223	
23.99457	94.18324		-0.03230952	
24.04856	94.17714		-0.0288031	
24.10255	94.17445		-0.02537409	
24.15654	94.17581		-0.02200673	
24.21053	94.18246		-0.0186904	
24.26452	94.19561		-0.01542092	
24.31851	94.21569		-0.01220217	
24.3725	94.2421		-0.009045484	
24.42649	94.27348		-0.005968256	
24.48048	94.3074		-0.002990727	
24.53447	94.34095		-0.0001334454	
24.58846	94.37223		0.0025831	
24.64245	94.40022		0.005138416	
24.69644	94.42447		0.007511778	
24.75043	94.44573		0.009683266	
24.80442	94.46474		0.01163451	
24.85841	94.48196		0.01334937	
24.9124	94.49812		0.01481164	
24.96639	94.51302		0.01600445	
25.02038	94.52641		0.01691058	
25.07437	94.53761		0.01751083	
25.12836	94.5459		0.01778276	
25.18235	94.55061		0.01770074	
25.23634	94.55103		0.01723775	
25.29033	94.54695		0.01636804	
25.34431	94.5397		0.01506954	
25.3983	94.53093		0.01332552	
25.45229	94.52147		0.0111275	
25.50628	94.51221		0.008476998	
25.56027	94.50479		0.005386245	
25.61426	94.50088		0.001878184	
25.66825	94.50169		-0.00201289	
25.72224	94.50583		-0.006241884	
25.77623	94.51051		-0.01075499	
25.83022	94.51328		-0.01549208	
25.88421	94.51311		-0.0203904	
25.9382	94.5098		-0.02538623	
25.99219	94.50335		-0.03041774	
26.04618	94.49417		-0.03542652	
26.10017	94.48306		-0.04035843	
26.15416	94.47076		-0.04516428	
26.20815	94.45824		-0.0497998	
26.26214	94.44738		-0.05422619	
26.31613	94.44016		-0.05841012	
26.37012	94.43803		-0.0623247	
26.42411	94.44084		-0.06594981	
26.4781	94.44611		-0.06927082	
26.53209	94.4515		-0.07227512	
26.58608	94.45511		-0.07495262	
26.64007	94.4555		-0.07729741	
26.69406	94.45154		-0.07930912	
26.74805	94.44258		-0.08099316	
26.80204	94.4286		-0.08235827	
26.85603	94.41032		-0.08341434	
26.91002	94.38867		-0.08417138	
26.964	94.3646		-0.08463889	
27.018	94.33917		-0.08482583	
27.07199	94.31374		-0.08474232	
27.12597	94.28974		-0.08440234	
27.17996	94.26775		-0.08382406	
27.23395	94.24726		-0.08302948	
27.28794	94.22851		-0.08204335	
27.34193	94.21199		-0.08089278	
27.39592	94.19805		-0.07960686	
27.44991	94.187		-0.07821716	
27.5039	94.17878		-0.07675542	
27.55789	94.17296		-0.07525317	
27.61188	94.16929		-0.0737401	
27.66587	94.16769		-0.072243	
27.71986	94.16816		-0.07078518	
27.77385	94.17086		-0.06938608	
27.82784	94.17538		-0.06806203	
27.88183	94.18149		-0.06682696	
27.93582	94.1888		-0.06569283	
27.98981	94.19682		-0.0646689	
28.0438	94.2057		-0.06376231	
28.09779	94.21516		-0.06298089	
28.15178	94.22444		-0.06233406	
28.20577	94.23358		-0.06183227	
28.25976	94.24213		-0.06148746	
28.31375	94.24959		-0.06131521	
28.36774	94.25558		-0.06133756	
28.42173	94.26022		-0.06158199	
28.47572	94.26353		-0.06207679	
28.52971	94.26605		-0.06284805	
28.5837	94.26821		-0.06391715	
28.63769	94.27011		-0.0652995	
28.69168	94.27172		-0.06700291	
28.74566	94.2733		-0.06902763	
28.79965	94.27551		-0.07136878	
28.85364	94.27843		-0.07401644	
28.90763	94.28152		-0.07695435	
28.96162	94.28388		-0.08015973	
29.01561	94.28354		-0.08360419	
29.0696	94.2796		-0.08725493	
29.12359	94.27279		-0.09107663	
29.17758	94.26376		-0.09503124	
29.23157	94.2532		-0.09907855	
29.28556	94.24171		-0.1031767	
29.33955	94.22991		-0.1072826	
29.39354	94.21943		-0.1113544	
29.44753	94.21124		-0.1153512	
29.50152	94.20625		-0.1192349	
29.55551	94.20514		-0.1229712	
29.6095	94.20815		-0.1265313	
29.66349	94.21491		-0.12989	
29.71748	94.22408		-0.1330245	
29.77147	94.23357		-0.1359141	
29.82546	94.2419		-0.1385404	
29.87945	94.24785		-0.140887	
29.93344	94.24991		-0.1429382	
29.98743	94.24652		-0.14468	
30.04142	94.23733		-0.1460994	
30.09541	94.2226		-0.1471851	
30.1494	94.20345		-0.147928	
30.20339	94.18084		-0.1483215	
30.25738	94.15517		-0.1483618	
30.31137	94.12701		-0.1480486	
30.36535	94.09681		-0.1473861	
30.41935	94.06489		-0.1463844	
30.47334	94.03177		-0.1450608	
30.52732	93.99794		-0.1434372	
30.58131	93.96504		-0.1415388	
30.6353	93.93445		-0.1393925	
30.68929	93.90631		-0.1370242	
30.74328	93.8811		-0.1344572	
30.79727	93.85936		-0.1317092	
30.85126	93.84135		-0.1287906	
30.90525	93.8263		-0.1257047	
30.95924	93.81247		-0.1224489	
31.01323	93.79911		-0.1190147	
31.06722	93.78622		-0.1153877	
31.12121	93.77383		-0.1115501	
31.1752	93.76192		-0.1074822	
31.22919	93.75127		-0.103167	
31.28318	93.74323		-0.09859346	
31.33717	93.7384		-0.0937593	
31.39116	93.73631		-0.0886708	
31.44515	93.73635		-0.08334199	
31.49914	93.7383		-0.07779513	
31.55313	93.74177		-0.07205991	
31.60712	93.74619		-0.06617471	
31.66111	93.75134		-0.06018491	
31.7151	93.75716		-0.05414067	
31.76909	93.76372		-0.04809488	
31.82308	93.77128		-0.04210242	
31.87707	93.78008		-0.03621901	
31.93106	93.79072		-0.03050108	
31.98505	93.80374		-0.02500558	
32.03904	93.81915		-0.01978849	
32.09303	93.83611		-0.01490698	
32.14701	93.85264		-0.01041858	
32.201	93.8668		-0.006378567	
32.25499	93.87759		-0.002836813	
32.30898	93.88409		0.000162376	
32.36297	93.886		0.002581235	
32.41696	93.88418		0.004388412	
32.47095	93.88021		0.005560529	
32.52494	93.87578		0.006083553	
32.57893	93.87192		0.005952954	
32.63292	93.8692		0.005174037	
32.68691	93.86817		0.003761632	
32.7409	93.86874		0.001742896	
32.79489	93.87099		-0.0008436317	
32.84888	93.87473		-0.003949036	
32.90287	93.88009		-0.007515885	
32.95686	93.88737		-0.01148031	
33.01085	93.89572		-0.01577358	
33.06484	93.90435		-0.02032398	
33.11883	93.91345		-0.0250571	
33.17282	93.92309		-0.02989643	
33.22681	93.93275		-0.03476367	
33.2808	93.94208		-0.03958079	
33.33479	93.95161		-0.04427111	
