# Hydrodyn. Diameter [nm], Int. 1.1 [-], Int. 1.2 [-], Int. 1.3 [-], Int. 2.1 [-], Int. 2.2 [-], Int. 2.3 [-], ...
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.329999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.649999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,5.100000000000000089e-01,3.270000000000000129e-01,0.000000000000000000e+00
5.610000000000000320e+00,2.299999999999999822e+00,2.089999999999999858e+00,1.479999999999999982e+00
6.500000000000000000e+00,4.799999999999999822e+00,4.780000000000000249e+00,4.330000000000000071e+00
7.530000000000000249e+00,7.200000000000000178e+00,7.429999999999999716e+00,7.490000000000000213e+00
8.720000000000000639e+00,8.849999999999999645e+00,9.250000000000000000e+00,9.880000000000000782e+00
1.009999999999999964e+01,9.470000000000000639e+00,9.849999999999999645e+00,1.080000000000000071e+01
1.169999999999999929e+01,9.099999999999999645e+00,9.250000000000000000e+00,1.019999999999999929e+01
1.350000000000000000e+01,7.959999999999999964e+00,7.759999999999999787e+00,8.410000000000000142e+00
1.569999999999999929e+01,6.370000000000000107e+00,5.790000000000000036e+00,5.929999999999999716e+00
1.819999999999999929e+01,4.650000000000000355e+00,3.779999999999999805e+00,3.450000000000000178e+00
2.100000000000000000e+01,3.049999999999999822e+00,2.069999999999999840e+00,1.510000000000000009e+00
2.439999999999999858e+01,1.760000000000000009e+00,8.539999999999999813e-01,3.770000000000000018e-01
2.819999999999999929e+01,8.579999999999999849e-01,2.079999999999999905e-01,0.000000000000000000e+00
3.270000000000000284e+01,3.689999999999999947e-01,9.020000000000000240e-02,0.000000000000000000e+00
3.779999999999999716e+01,2.510000000000000009e-01,3.850000000000000089e-01,2.939999999999999905e-02
4.379999999999999716e+01,4.299999999999999933e-01,9.429999999999999494e-01,3.019999999999999907e-01
5.070000000000000284e+01,8.129999999999999449e-01,1.620000000000000107e+00,8.509999999999999787e-01
5.879999999999999716e+01,1.310000000000000053e+00,2.270000000000000018e+00,1.600000000000000089e+00
6.809999999999999432e+01,1.820000000000000062e+00,2.819999999999999840e+00,2.410000000000000142e+00
7.879999999999999716e+01,2.299999999999999822e+00,3.189999999999999947e+00,3.160000000000000142e+00
9.129999999999999716e+01,2.669999999999999929e+00,3.370000000000000107e+00,3.720000000000000195e+00
1.060000000000000000e+02,2.919999999999999929e+00,3.350000000000000089e+00,4.030000000000000249e+00
1.220000000000000000e+02,3.020000000000000018e+00,3.169999999999999929e+00,4.049999999999999822e+00
1.420000000000000000e+02,2.990000000000000213e+00,2.859999999999999876e+00,3.799999999999999822e+00
1.640000000000000000e+02,2.839999999999999858e+00,2.459999999999999964e+00,3.339999999999999858e+00
1.900000000000000000e+02,2.589999999999999858e+00,2.020000000000000018e+00,2.729999999999999982e+00
2.200000000000000000e+02,2.270000000000000018e+00,1.570000000000000062e+00,2.049999999999999822e+00
2.550000000000000000e+02,1.899999999999999911e+00,1.149999999999999911e+00,1.399999999999999911e+00
2.950000000000000000e+02,1.520000000000000018e+00,7.840000000000000302e-01,8.369999999999999662e-01
3.420000000000000000e+02,1.159999999999999920e+00,4.859999999999999876e-01,4.109999999999999765e-01
3.960000000000000000e+02,8.279999999999999583e-01,2.630000000000000115e-01,1.429999999999999882e-01
4.590000000000000000e+02,5.470000000000000417e-01,1.140000000000000041e-01,2.069999999999999965e-02
5.310000000000000000e+02,3.260000000000000120e-01,3.130000000000000143e-02,0.000000000000000000e+00
6.150000000000000000e+02,1.660000000000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.120000000000000000e+02,6.569999999999999452e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000000e+02,1.529999999999999936e-02,8.569999999999999493e-03,0.000000000000000000e+00
9.550000000000000000e+02,0.000000000000000000e+00,2.939999999999999905e-02,0.000000000000000000e+00
1.110000000000000000e+03,0.000000000000000000e+00,6.339999999999999802e-02,0.000000000000000000e+00
1.280000000000000000e+03,0.000000000000000000e+00,1.089999999999999997e-01,0.000000000000000000e+00
