Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_24_Bot_ETH_26-Run010,84033,18784,5015,678,49,0.0,31,2.3
2023_07_24_Bot_ETH_26-Run010,84033,18784,5015,678,49,0.0,31,2.3
