Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_12_Bot_ETH_07-Run009,18485,5236,892,83,2.3,0.0,0.0,0.0
2023_07_12_Bot_ETH_07-Run021,17980,4814,713,83,4.5,4.5,6.8,4.5
