T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00059	4364.228		-62.5115	
20.0547	4360.626		-62.51552	
20.10881	4357.027		-62.51959	
20.16292	4353.429		-62.52372	
20.21702	4349.832		-62.5279	
20.27113	4346.235		-62.53213	
20.32524	4342.638		-62.5364	
20.37935	4339.041		-62.5407	
20.43346	4335.445		-62.54502	
20.48757	4331.851		-62.54935	
20.54167	4328.26		-62.55369	
20.59578	4324.675		-62.55802	
20.64989	4321.096		-62.56233	
20.704	4317.525		-62.5666	
20.75811	4313.964		-62.57082	
20.81221	4310.415		-62.57498	
20.86632	4306.881		-62.57906	
20.92043	4303.373		-62.58303	
20.97454	4299.964		-62.58689	
21.02865	4296.585		-62.5906	
21.08276	4293.226		-62.59415	
21.13686	4289.877		-62.59751	
21.19097	4286.536		-62.60066	
21.24508	4283.192		-62.60358	
21.29919	4279.845		-62.60625	
21.3533	4276.503		-62.60863	
21.4074	4273.174		-62.61073	
21.46151	4269.862		-62.6125	
21.51562	4266.569		-62.61391	
21.56973	4263.29		-62.61495	
21.62384	4260.015		-62.61559	
21.67795	4256.742		-62.61581	
21.73205	4253.47		-62.61559	
21.78616	4250.199		-62.6149	
21.84027	4246.921		-62.61374	
21.89438	4243.629		-62.61211	
21.94849	4240.316		-62.61001	
22.0026	4236.974		-62.60744	
22.0567	4233.597		-62.60445	
22.11081	4230.187		-62.60105	
22.16492	4226.746		-62.59731	
22.21903	4223.277		-62.5933	
22.27314	4219.785		-62.58912	
22.32724	4216.273		-62.5849	
22.38135	4212.745		-62.58078	
22.43546	4209.209		-62.57693	
22.48957	4205.671		-62.57354	
22.54368	4202.139		-62.57078	
22.59779	4198.621		-62.56881	
22.65189	4195.127		-62.53495	
22.706	4191.66		-62.4959	
22.76011	4188.215		-62.45145	
22.81422	4184.786		-62.40149	
22.86833	4181.374		-62.34597	
22.92243	4177.979		-62.28492	
22.97654	4174.605		-62.21847	
23.03065	4171.246		-62.14684	
23.08476	4167.895		-62.07037	
23.13887	4164.553		-61.98946	
23.19298	4161.214		-61.90461	
23.24708	4157.876		-61.81638	
23.30119	4154.534		-61.72533	
23.3553	4151.182		-61.63201	
23.40941	4147.818		-61.53693	
23.46352	4144.442		-61.44055	
23.51762	4141.057		-61.3433	
23.57173	4137.661		-61.24557	
23.62584	4134.249		-61.14774	
23.67995	4130.819		-61.05018	
23.73406	4127.374		-60.95324	
23.78817	4123.915		-60.85729	
23.84227	4120.441		-60.76267	
23.89638	4116.958		-60.66968	
23.95049	4113.478		-60.57859	
24.0046	4110.018		-60.48967	
24.05871	4106.583		-60.40317	
24.11282	4103.172		-60.31933	
24.16692	4099.787		-60.23839	
24.22103	4096.429		-60.16054	
24.27514	4093.099		-60.08596	
24.32925	4089.798		-60.01476	
24.38336	4086.531		-59.94699	
24.43746	4083.299		-59.88264	
24.49157	4080.109		-59.82161	
24.54568	4076.973		-59.76377	
24.59979	4073.896		-59.70897	
24.6539	4070.883		-59.65704	
24.70801	4067.928		-59.6078	
24.76211	4065.021		-59.56113	
24.81622	4062.148		-59.51693	
24.87033	4059.303		-59.47513	
24.92444	4056.48		-59.4357	
24.97855	4053.673		-59.39867	
25.03265	4050.874		-59.36412	
25.08676	4048.072		-59.33218	
25.14087	4045.25		-59.30304	
25.19498	4042.391		-59.27692	
25.24909	4039.48		-59.25408	
25.3032	4036.501		-59.23478	
