T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00059	5001.829		-66.87003	
20.0547	4997.968		-66.93636	
20.10881	4994.116		-67.00243	
20.16292	4990.272		-67.06821	
20.21702	4986.436		-67.13368	
20.27113	4982.607		-67.19884	
20.32524	4978.784		-67.26367	
20.37935	4974.967		-67.32814	
20.43346	4971.156		-67.39223	
20.48757	4967.352		-67.45593	
20.54167	4963.553		-67.51923	
20.59578	4959.762		-67.58208	
20.64989	4955.976		-67.64449	
20.704	4952.195		-67.70644	
20.75811	4948.418		-67.76789	
20.81221	4944.648		-67.82884	
20.86632	4940.888		-67.88928	
20.92043	4937.159		-67.94919	
20.97454	4933.53		-68.00855	
21.02865	4929.927		-68.06737	
21.08276	4926.346		-68.12562	
21.13686	4922.777		-68.1833	
21.19097	4919.215		-68.24041	
21.24508	4915.652		-68.29696	
21.29919	4912.082		-68.35294	
21.3533	4908.505		-68.40838	
21.4074	4904.918		-68.46327	
21.46151	4901.304		-68.51765	
21.51562	4897.652		-68.57153	
21.56973	4893.955		-68.62494	
21.62384	4890.205		-68.6779	
21.67795	4886.403		-68.73045	
21.73205	4882.556		-68.78264	
21.78616	4878.672		-68.8345	
21.84027	4874.756		-68.88609	
21.89438	4870.823		-68.93747	
21.94849	4866.894		-68.9887	
22.0026	4862.981		-69.03986	
22.0567	4859.085		-69.09103	
22.11081	4855.202		-69.14233	
22.16492	4851.331		-69.19386	
22.21903	4847.472		-69.24572	
22.27314	4843.626		-69.29803	
22.32724	4839.791		-69.3509	
22.38135	4835.96		-69.40435	
22.43546	4832.131		-69.45833	
22.48957	4828.304		-69.51262	
22.54368	4824.486		-69.56673	
22.59779	4820.681		-69.61996	
22.65189	4816.9		-69.62079	
22.706	4813.155		-69.61298	
22.76011	4809.45		-69.59624	
22.81422	4805.777		-69.57028	
22.86833	4802.125		-69.53498	
22.92243	4798.482		-69.49028	
22.97654	4794.837		-69.43625	
23.03065	4791.174		-69.37309	
23.08476	4787.484		-69.3011	
23.13887	4783.762		-69.22072	
23.19298	4780.003		-69.13245	
23.24708	4776.196		-69.03696	
23.30119	4772.338		-68.93494	
23.3553	4768.443		-68.82712	
23.40941	4764.533		-68.71429	
23.46352	4760.625		-68.59727	
23.51762	4756.73		-68.47688	
23.57173	4752.855		-68.35397	
23.62584	4749.006		-68.22943	
23.67995	4745.178		-68.1041	
23.73406	4741.361		-67.97884	
23.78817	4737.537		-67.85448	
23.84227	4733.69		-67.7318	
23.89638	4729.82		-67.61142	
23.95049	4725.942		-67.49393	
24.0046	4722.074		-67.37978	
24.05871	4718.222		-67.26932	
24.11282	4714.385		-67.1628	
24.16692	4710.562		-67.06037	
24.22103	4706.762		-66.96201	
24.27514	4702.997		-66.86758	
24.32925	4699.274		-66.77679	
24.38336	4695.602		-66.68927	
24.43746	4691.989		-66.60449	
24.49157	4688.439		-66.52191	
24.54568	4684.949		-66.44093	
24.59979	4681.512		-66.3609	
24.6539	4678.121		-66.28123	
24.70801	4674.769		-66.20137	
24.76211	4671.451		-66.12093	
24.81622	4668.162		-66.03964	
24.87033	4664.898		-65.95743	
24.92444	4661.665		-65.87438	
24.97855	4658.458		-65.79072	
25.03265	4655.283		-65.70679	
25.08676	4652.14		-65.62305	
25.14087	4649.026		-65.54002	
25.19498	4645.925		-65.45829	
25.24909	4642.808		-65.37843	
25.3032	4639.645		-65.30103	
25.3573	4636.421		-65.22665	
25.41141	4633.131		-65.15587	
25.46552	4629.768		-65.08917	
25.51963	4626.325		-65.02708	
25.57374	4622.808		-64.96999	
25.62785	4619.232		-64.91823	
25.68195	4615.613		-64.87201	
25.73606	4611.959		-64.83144	
25.79017	4608.276		-64.79658	
