T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00059	88.44733		-0.2007007	
20.0547	88.43076		-0.1951042	
20.10881	88.41357		-0.1895717	
20.16292	88.39571		-0.1841062	
20.21702	88.37724		-0.17871	
20.27113	88.35825		-0.1733856	
20.32524	88.33884		-0.1681352	
20.37935	88.31915		-0.1629618	
20.43346	88.29932		-0.1578673	
20.48757	88.27951		-0.1528539	
20.54167	88.25993		-0.1479239	
20.59578	88.24075		-0.1430791	
20.64989	88.22215		-0.1383212	
20.704	88.20426		-0.1336516	
20.75811	88.18713		-0.1290719	
20.81221	88.17044		-0.1245831	
20.86632	88.15266		-0.1201858	
20.92043	88.13432		-0.1158808	
20.97454	88.11568		-0.1116682	
21.02865	88.09726		-0.1075478	
21.08276	88.07977		-0.1035189	
21.13686	88.06345		-0.09958106	
21.19097	88.04799		-0.09573264	
21.24508	88.03355		-0.09197152	
21.29919	88.02099		-0.08829524	
21.3533	88.0115		-0.08470017	
21.4074	88.00632		-0.08118211	
21.46151	88.00642		-0.07773598	
21.51562	88.01225		-0.07435646	
21.56973	88.02324		-0.07103717	
21.62384	88.03848		-0.0677712	
21.67795	88.05642		-0.06455133	
21.73205	88.07571		-0.06136935	
21.78616	88.09537		-0.05821653	
21.84027	88.11462		-0.05508336	
21.89438	88.133		-0.05196012	
21.94849	88.15008		-0.0488362	
22.0026	88.16533		-0.0457005	
22.0567	88.1783		-0.0425418	
22.11081	88.18874		-0.03934823	
22.16492	88.19684		-0.03610808	
22.21903	88.20316		-0.03281055	
22.27314	88.20824		-0.02944813	
22.32724	88.21249		-0.0260194	
22.38135	88.21595		-0.02253531	
22.43546	88.21859		-0.01902834	
22.48957	88.22072		-0.01556286	
22.54368	88.22276		-0.01224371	
22.59779	88.22523		-0.009205727	
22.65189	88.22829		-0.009558966	
22.706	88.23164		-0.01010546	
22.76011	88.23482		-0.01085127	
22.81422	88.23755		-0.01180564	
22.86833	88.2398		-0.01297966	
22.92243	88.24174		-0.01438413	
22.97654	88.24335		-0.01602805	
