T[°C]	350nm [counts / mm]	S.D.
20.00119	3112.875	
20.00373	3105.555	
20.00442	3117.568	
20.01283	3108.692	
20.01413	3099.958	
20.03469	3099.582	
20.03734	3106.406	
20.06358	3101.371	
20.0672	3101.82	
20.1044	3092.177	
20.10866	3096.949	
20.1523	3105.743	
20.1575	3100.714	
20.20564	3096.124	
20.21129	3094.075	
20.268	3089.543	
20.27797	3088.963	
20.34048	3083.673	
20.34768	3091.265	
20.41682	3087.511	
20.42434	3089.031	
20.49931	3079.56	
20.50761	3082.223	
20.58867	3078.38	
20.59719	3075.301	
20.68018	3068.802	
20.68965	3067.991	
20.78081	3071.319	
20.79032	3071.793	
20.88169	3068.684	
20.89285	3070.141	
20.98675	3062.545	
20.99672	3053.337	
21.09264	3056.016	
21.10598	3057.371	
21.20215	3056.161	
21.21313	3048.693	
21.31186	3037.39	
21.32235	3040.424	
21.42279	3044.654	
21.43335	3038.456	
21.53452	3033.827	
21.54532	3036.962	
21.64353	3028.77	
21.65401	3027.751	
21.75005	3020.615	
21.76041	3023.118	
21.86043	3026.505	
21.87085	3023.624	
21.97118	3018.275	
21.98184	3015.073	
22.08023	3010.074	
22.09093	3006.764	
22.18886	3017.098	
22.19967	3006.673	
22.29899	3006.073	
22.30949	3008.563	
22.4099	2998.824	
22.42048	3007.886	
22.51909	3003.096	
22.52941	2994.169	
22.62855	2984.653	
22.63878	2986.064	
22.73585	2977.812	
22.74635	2986.259	
22.84662	2970.073	
22.85711	2979.385	
22.95703	2967.22	
22.96794	2970.044	
23.06602	2969.926	
23.07689	2970.971	
23.17605	2969.652	
23.18621	2964.245	
23.28535	2965.034	
23.29537	2962.886	
23.3937	2955.872	
23.40463	2958.624	
23.50619	2954.88	
23.51635	2950.516	
23.61303	2942.956	
23.62345	2944.622	
23.72191	2945.99	
23.73342	2941.406	
23.83249	2936.941	
23.84287	2933.435	
23.93995	2929.175	
23.95054	2928.415	
24.05145	2928.056	
24.06206	2920.304	
24.16227	2923.616	
24.17261	2915.258	
24.27174	2924.768	
24.28231	2919.637	
24.37849	2916.179	
24.38927	2913.818	
24.48858	2909.935	
24.49911	2901.025	
24.60017	2899.826	
24.61083	2898.203	
24.70921	2898.985	
24.71978	2896.384	
24.81946	2886.153	
24.83023	2891.537	
24.92771	2890.912	
24.93861	2883.072	
25.03678	2878.579	
25.04709	2880.77	
25.14627	2870.504	
25.15671	2884.902	
25.25668	2871.367	
25.26734	2866.425	
25.36596	2872.074	
25.37712	2866.271	
25.47539	2870.356	
25.48593	2868.011	
25.58448	2864.854	
25.59504	2863.943	
25.69473	2852.883	
25.70525	2857.598	
25.80204	2849.411	
25.81242	2854.935	
25.91257	2842.802	
25.92346	2844.571	
26.02323	2848.094	
26.03356	2840.911	
26.13	2834.5	
26.14044	2835.858	
26.24176	2829.578	
26.25272	2830.167	
26.35342	2833.691	
26.36368	2831.862	
26.46091	2820.213	
26.47145	2818.635	
26.56932	2822.356	
26.57988	2817.904	
26.67924	2817.333	
26.69025	2809.938	
26.78959	2807.786	
26.79977	2811.604	
26.89736	2803.728	
26.9078	2803.103	
27.00789	2799.292	
27.0187	2803.666	
27.11921	2798.994	
27.12987	2793.298	
27.22605	2788.964	
27.23699	2780.243	
27.33728	2788.043	
27.34759	2781.368	
27.44525	2778.68	
27.45563	2773.915	
27.55566	2774.951	
27.56611	2773.889	
27.66597	2765.131	
27.67651	2768.224	
27.77645	2758.556	
27.78676	2762.735	
27.88305	2762.3	
27.894	2762.46	
27.99166	2753.777	
28.00214	2760.397	
28.10243	2754.878	
28.11291	2748.232	
28.21404	2744.796	
28.22437	2754.674	
28.32102	2745.39	
28.331	2750.975	
28.43065	2737.927	
28.44168	2749.059	
28.54111	2738.278	
28.55176	2730.573	
28.64997	2735.448	
28.66041	2730.285	
28.7597	2731.855	
28.77038	2738.558	
28.87005	2717.957	
28.88101	2722.971	
28.97767	2712.015	
28.98856	2715.579	
29.08972	2709.215	
29.10021	2704.275	
29.19627	2705.878	
29.20684	2700.961	
29.30574	2701.062	
29.31629	2696.878	
29.41549	2704.348	
29.42605	2698.04	
29.52718	2703.532	
29.53747	2692.851	
29.63453	2685.417	
29.64505	2692.703	
29.74434	2684.845	
29.75516	2691.001	
29.85428	2681.178	
29.86525	2673.326	
29.96457	2674.552	
29.97467	2671.359	
30.07277	2675.624	
30.08624	2666.108	
30.18182	2665.574	
30.19236	2664.413	
30.29065	2660.695	
30.30152	2661.477	
30.40086	2667.061	
30.41136	2652.378	
30.51148	2658.629	
30.52224	2647.949	
30.61862	2652.693	
30.62921	2649.339	
30.72865	2642.48	
30.73976	2642.953	
30.83734	2635.395	
30.84781	2637.301	
30.94735	2630.838	
30.95785	2624.464	
31.05553	2623.147	
31.06625	2617.01	
31.16726	2623.554	
31.17744	2626.336	
31.27612	2626.03	
31.2864	2621.263	
31.38405	2614.179	
31.39626	2611.182	
31.49375	2611.18	
31.50404	2608.544	
31.60497	2614.354	
31.61576	2605.42	
31.71414	2607.55	
31.72457	2598.385	
31.82421	2606.769	
31.83438	2602.319	
31.93478	2595.19	
31.9456	2590.889	
32.04447	2589.534	
32.05533	2591.037	
32.15235	2590.375	
32.16301	2585.515	
32.2608	2578.221	
32.27113	2573.343	
32.37205	2578.738	
32.38296	2575.632	
32.48155	2566.753	
32.49186	2572.191	
32.59189	2567.269	
32.60228	2561.5	
32.70075	2572.085	
32.71093	2559.697	
32.80882	2567.09	
32.82071	2555.762	
32.92083	2542.357	
32.93142	2550.823	
33.0275	2544.237	
33.03789	2544.205	
33.13792	2541.536	
33.14853	2535.608	
33.24691	2542.333	
33.25763	2538.068	
33.35927	2543.525	
33.37019	2531.563	
33.46542	2537.442	
33.47586	2534.317	
33.5749	2534.048	
33.58559	2524.952	
33.68826	2531.546	
33.69847	2526.878	
33.79617	2522.596	
33.80671	2517.935	
33.90401	2511.095	
33.91553	2516.17	
34.01372	2509.684	
34.02429	2500.858	
34.12428	2505.029	
34.13506	2494.599	
34.2326	2495.324	
34.24295	2492.513	
34.34245	2502.577	
34.35429	2489.048	
34.45251	2492.955	
34.46336	2492.19	
34.56096	2490.001	
34.57111	2490.154	
34.66945	2485.871	
34.68031	2477.12	
34.78117	2477.431	
34.79177	2484.385	
34.88849	2480.993	
34.89878	2474.215	
34.99912	2471.687	
35.00983	2465.829	
35.10839	2464.72	
35.11897	2461.424	
35.21808	2468.465	
35.22882	2460.133	
35.32632	2459.111	
35.33823	2452.318	
35.43747	2448.214	
35.44787	2459.679	
35.54611	2450.508	
35.55634	2449.251	
35.65583	2443.861	
35.66644	2442.032	
35.76705	2444.477	
35.77885	2437.98	
35.87522	2430.885	
35.88562	2428.39	
35.98298	2431.366	
35.99349	2431.5	
36.09284	2435.724	
36.10326	2423.83	
36.20246	2427.93	
36.21269	2413.548	
36.31269	2420.902	
36.32455	2421.487	
36.42059	2409.459	
36.4314	2405.85	
36.5295	2413.481	
36.5399	2410.115	
36.63945	2404.709	
36.64989	2404.137	
36.74814	2400.927	
36.75858	2397.563	
36.85871	2403.168	
36.86956	2390.28	
36.96739	2399.096	
36.97799	2388.958	
37.07676	2390.138	
37.0873	2389.598	
37.18865	2391.602	
37.199	2375.93	
37.29657	2377.751	
37.30714	2373.553	
37.40615	2375.967	
37.41692	2373.153	
37.51385	2363.564	
37.5275	2364.341	
37.62372	2368.457	
37.6343	2364.201	
37.7338	2358.364	
37.74432	2363.465	
37.84359	2358.544	
37.85488	2353.912	
37.95334	2356.278	
37.96586	2347.756	
38.06256	2348.808	
38.07274	2349.269	
38.17152	2346.131	
38.18362	2349.001	
38.28155	2340.58	
38.29221	2338.076	
38.39204	2343.005	
38.40261	2329.082	
38.50208	2332.563	
38.51241	2334.111	
38.61113	2326.097	
38.62172	2331.304	
38.71996	2324.502	
38.73185	2326.045	
38.8282	2322.604	
38.83882	2319.73	
38.93843	2322.569	
38.94899	2314.042	
39.04682	2316.933	
39.06156	2312.043	
39.15857	2304.288	
39.16936	2301.028	
39.26634	2301.413	
39.2771	2299.543	
39.37502	2303.476	
39.38544	2300.171	
39.48476	2291.723	
39.49594	2295.118	
39.59332	2294.932	
39.60358	2286.764	
39.70394	2281.099	
39.7144	2288.589	
39.81259	2281.527	
39.82281	2276.19	
39.92249	2280.102	
39.93324	2276.953	
40.03333	2274.314	
40.04499	2272.339	
40.14308	2269.159	
40.1534	2270.14	
40.249	2267.358	
40.26	2263.188	
40.36164	2261.208	
40.37224	2264.112	
40.46883	2259.433	
40.47922	2264.925	
40.57905	2255.313	
40.59291	2253.714	
40.69055	2251.653	
40.70119	2243.031	
40.79868	2245.317	
40.80917	2238.233	
40.90764	2234.493	
40.91802	2231.097	
41.01775	2236.191	
41.02821	2235.233	
41.12812	2244.08	
41.14012	2230.729	
41.23652	2229.987	
41.24695	2228.288	
41.34547	2222.674	
41.35592	2224.934	
41.45481	2229.825	
41.46518	2222.471	
41.56525	2228.525	
41.57606	2216.981	
41.67197	2216.169	
