T[°C]	330nm [counts / mm]	S.D.
20.00119	3518.281	
20.00373	3518.789	
20.00442	3529.246	
20.01283	3516.249	
20.01413	3519.065	
20.03469	3501.471	
20.03734	3513.212	
20.06358	3522.463	
20.0672	3517.839	
20.1044	3510.2	
20.10866	3504.867	
20.1523	3519.199	
20.1575	3507.652	
20.20564	3509.667	
20.21129	3511.963	
20.268	3500.544	
20.27797	3506.174	
20.34048	3501.93	
20.34768	3502.474	
20.41682	3500.801	
20.42434	3494.513	
20.49931	3490.073	
20.50761	3486.682	
20.58867	3483.221	
20.59719	3477.645	
20.68018	3477.727	
20.68965	3482.97	
20.78081	3478.806	
20.79032	3476.471	
20.88169	3474.696	
20.89285	3470.902	
20.98675	3471.948	
20.99672	3462.987	
21.09264	3459.159	
21.10598	3459.292	
21.20215	3454.39	
21.21313	3458.323	
21.31186	3442.762	
21.32235	3439.719	
21.42279	3443.042	
21.43335	3445.092	
21.53452	3434.068	
21.54532	3437.732	
21.64353	3435.61	
21.65401	3435.944	
21.75005	3426.677	
21.76041	3426.483	
21.86043	3418.163	
21.87085	3427.316	
21.97118	3415.076	
21.98184	3421.665	
22.08023	3419.633	
22.09093	3407.533	
22.18886	3412.823	
22.19967	3403.861	
22.29899	3413.584	
22.30949	3404.874	
22.4099	3391.299	
22.42048	3397.76	
22.51909	3393.917	
22.52941	3396.222	
22.62855	3385.12	
22.63878	3382.116	
22.73585	3377.277	
22.74635	3372.491	
22.84662	3373.122	
22.85711	3377.239	
22.95703	3368.894	
22.96794	3360.252	
23.06602	3360.143	
23.07689	3360.458	
23.17605	3360.699	
23.18621	3346.632	
23.28535	3352.856	
23.29537	3354.181	
23.3937	3352.656	
23.40463	3341.704	
23.50619	3351.888	
23.51635	3344.69	
23.61303	3330.745	
23.62345	3339.55	
23.72191	3333.067	
23.73342	3331.176	
23.83249	3323.432	
23.84287	3327.715	
23.93995	3323.918	
23.95054	3326.256	
24.05145	3309.915	
24.06206	3314.699	
24.16227	3315.852	
24.17261	3310.892	
24.27174	3306.972	
24.28231	3305.739	
24.37849	3315.033	
24.38927	3306.887	
24.48858	3293.224	
24.49911	3282.498	
24.60017	3286.659	
24.61083	3279.288	
24.70921	3289.094	
24.71978	3284.268	
24.81946	3276.853	
24.83023	3279.857	
24.92771	3284.55	
24.93861	3271.046	
25.03678	3275.075	
25.04709	3270.82	
25.14627	3268.653	
25.15671	3268.405	
25.25668	3261.119	
25.26734	3255.733	
25.36596	3259.826	
25.37712	3255.768	
25.47539	3252.319	
25.48593	3248.88	
25.58448	3238.525	
25.59504	3242.417	
25.69473	3231.721	
25.70525	3232.851	
25.80204	3238.259	
25.81242	3238.193	
25.91257	3232.365	
25.92346	3229.591	
26.02323	3229.233	
26.03356	3232.529	
26.13	3220.712	
26.14044	3217.348	
26.24176	3210.187	
26.25272	3219.752	
26.35342	3208.54	
26.36368	3202.141	
26.46091	3194.108	
26.47145	3188.696	
26.56932	3206.777	
26.57988	3201.239	
26.67924	3197.553	
26.69025	3192.825	
26.78959	3187.116	
26.79977	3192.768	
26.89736	3181.684	
26.9078	3182.461	
27.00789	3179.501	
27.0187	3179.521	
27.11921	3176.526	
27.12987	3175.146	
27.22605	3178.758	
27.23699	3170.329	
27.33728	3163.417	
27.34759	3162.443	
27.44525	3153.418	
27.45563	3159.95	
27.55566	3165.201	
27.56611	3144.717	
27.66597	3149.906	
27.67651	3141.073	
27.77645	3136.195	
27.78676	3140.482	
27.88305	3127.076	
27.894	3136.985	
27.99166	3138.105	
28.00214	3131	
28.10243	3131.539	
28.11291	3119.164	
28.21404	3117.359	
28.22437	3118.296	
28.32102	3115.018	
28.331	3124.697	
28.43065	3122.436	
28.44168	3111.988	
28.54111	3120.489	
28.55176	3102.921	
28.64997	3099.764	
28.66041	3109.931	
28.7597	3099.225	
28.77038	3103.033	
28.87005	3089.685	
28.88101	3096.726	
28.97767	3092.097	
28.98856	3080.561	
29.08972	3088.901	
29.10021	3077.142	
29.19627	3078.465	
29.20684	3079.961	
29.30574	3070.905	
29.31629	3072.36	
29.41549	3079.664	
29.42605	3075.358	
29.52718	3068.39	
29.53747	3061.842	
29.63453	3062.658	
29.64505	3057.461	
29.74434	3052.354	
29.75516	3056.647	
29.85428	3046.119	
29.86525	3038.556	
29.96457	3048.159	
29.97467	3043.748	
30.07277	3044.862	
30.08624	3044.304	
30.18182	3038.285	
30.19236	3030.091	
30.29065	3027.581	
30.30152	3027.844	
30.40086	3034.989	
30.41136	3017.898	
30.51148	3025.65	
30.52224	3019.689	
30.61862	3018.222	
30.62921	3011.4	
30.72865	3013.266	
30.73976	3011.695	
30.83734	2997.428	
30.84781	3006.007	
30.94735	2997.332	
30.95785	2993.548	
31.05553	3001.005	
31.06625	2983.122	
31.16726	2988.938	
31.17744	2984.141	
31.27612	2996.883	
31.2864	2996.121	
31.38405	2979.837	
31.39626	2983.224	
31.49375	2980.712	
31.50404	2980.085	
31.60497	2982.313	
31.61576	2978.718	
31.71414	2967.699	
31.72457	2965.849	
31.82421	2963.998	
31.83438	2956.303	
31.93478	2962.17	
31.9456	2953.729	
32.04447	2953.705	
32.05533	2957.356	
32.15235	2948.311	
32.16301	2949.827	
32.2608	2941.251	
32.27113	2937.305	
32.37205	2935.741	
32.38296	2942.538	
32.48155	2930.406	
32.49186	2931.445	
32.59189	2923.41	
32.60228	2931.796	
32.70075	2926.196	
32.71093	2931.46	
32.80882	2924.118	
32.82071	2915.036	
32.92083	2919.629	
32.93142	2913.542	
33.0275	2904.451	
33.03789	2910.947	
33.13792	2902.932	
33.14853	2908.589	
33.24691	2903.886	
33.25763	2901.061	
33.35927	2895.938	
33.37019	2893.338	
33.46542	2888.459	
33.47586	2887.89	
33.5749	2885.085	
33.58559	2884.888	
33.68826	2881.782	
33.69847	2885.843	
33.79617	2881.74	
33.80671	2885.235	
33.90401	2875.682	
33.91553	2868.136	
34.01372	2870.077	
34.02429	2866.003	
34.12428	2856.354	
34.13506	2854.109	
34.2326	2847.022	
34.24295	2854.062	
34.34245	2854.072	
34.35429	2848.986	
34.45251	2856.079	
34.46336	2846.499	
34.56096	2847.217	
34.57111	2843.349	
34.66945	2841.184	
34.68031	2845.9	
34.78117	2839.27	
34.79177	2832.18	
