T[°C]	Ratio 350nm / 330nm	S.D.
20.00119	0.8847714	
20.00373	0.8825635	
20.00442	0.8833526	
20.01283	0.8840933	
20.01413	0.8809041	
20.03469	0.8852227	
20.03734	0.8842067	
20.06358	0.8804551	
20.0672	0.8817402	
20.1044	0.8809119	
20.10866	0.8836137	
20.1523	0.8825141	
20.1575	0.8839855	
20.20564	0.8821704	
20.21129	0.8810099	
20.268	0.8825894	
20.27797	0.8810069	
20.34048	0.8805639	
20.34768	0.8825948	
20.41682	0.8819442	
20.42434	0.8839661	
20.49931	0.8823769	
20.50761	0.8839988	
20.58867	0.8837737	
20.59719	0.8843057	
20.68018	0.8824158	
20.68965	0.880855	
20.78081	0.8828658	
20.79032	0.8835951	
20.88169	0.8831518	
20.89285	0.8845369	
20.98675	0.8820828	
20.99672	0.8817062	
21.09264	0.8834563	
21.10598	0.8838142	
21.20215	0.8847178	
21.21313	0.8815523	
21.31186	0.8822538	
21.32235	0.8839164	
21.42279	0.8842918	
21.43335	0.8819665	
21.53452	0.8834498	
21.54532	0.8834203	
21.64353	0.8815815	
21.65401	0.8811991	
21.75005	0.8814998	
21.76041	0.8822803	
21.86043	0.8854184	
21.87085	0.8822134	
21.97118	0.883809	
21.98184	0.8811712	
22.08023	0.8802331	
22.09093	0.8823873	
22.18886	0.8840474	
22.19967	0.8833125	
22.29899	0.8806208	
22.30949	0.8836048	
22.4099	0.8842698	
22.42048	0.8852556	
22.51909	0.8848467	
22.52941	0.8816177	
22.62855	0.881698	
22.63878	0.882898	
22.73585	0.8817197	
22.74635	0.8854756	
22.84662	0.8805115	
22.85711	0.8821957	
22.95703	0.8807698	
22.96794	0.8838754	
23.06602	0.8838687	
23.07689	0.884097	
23.17605	0.8836411	
23.18621	0.8857396	
23.28535	0.8843308	
23.29537	0.8833413	
23.3937	0.881651	
23.40463	0.8853637	
23.50619	0.8815567	
23.51635	0.8821492	
23.61303	0.8835728	
23.62345	0.8817422	
23.72191	0.8838674	
23.73342	0.8829935	
23.83249	0.8837073	
23.84287	0.8815163	
23.93995	0.8812414	
23.95054	0.8803938	
24.05145	0.8846319	
24.06206	0.8810166	
24.16227	0.8817089	
24.17261	0.8805053	
24.27174	0.8844248	
24.28231	0.8832027	
24.37849	0.8796832	
24.38927	0.8811363	
24.48858	0.8836126	
24.49911	0.8837858	
24.60017	0.8823019	
24.61083	0.8837901	
24.70921	0.8813934	
24.71978	0.8818964	
24.81946	0.8807697	
24.83023	0.8816045	
24.92771	0.8801547	
