T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00119	3517.607		-51.37701	
20.05513	3514.749		-51.32179	
20.10908	3511.892		-51.26672	
20.16303	3509.036		-51.21182	
20.21698	3506.181		-51.15709	
20.27092	3503.327		-51.10251	
20.32487	3500.475		-51.04809	
20.37882	3497.623		-50.99382	
20.43277	3494.772		-50.93971	
20.48672	3491.921		-50.88575	
20.54066	3489.069		-50.83192	
20.59461	3486.215		-50.77821	
20.64856	3483.359		-50.72462	
20.70251	3480.5		-50.67114	
20.75645	3477.639		-50.61774	
20.8104	3474.778		-50.5644	
20.86435	3471.917		-50.51111	
20.9183	3469.063		-50.45784	
20.97224	3466.223		-50.40456	
21.02619	3463.45		-50.35124	
21.08014	3460.705		-50.29786	
21.13409	3457.994		-50.24435	
21.18803	3455.321		-50.19071	
21.24198	3452.679		-50.13688	
21.29593	3450.057		-50.08282	
21.34988	3447.445		-50.02849	
21.40383	3444.837		-49.97385	
21.45777	3442.232		-49.91886	
21.51172	3439.633		-49.86348	
21.56567	3437.046		-49.80767	
21.61962	3434.481		-49.75141	
21.67356	3431.949		-49.69466	
21.72751	3429.449		-49.63741	
21.78146	3426.974		-49.57964	
21.83541	3424.51		-49.52133	
21.88935	3422.041		-49.46248	
21.9433	3419.553		-49.4031	
21.99725	3417.037		-49.34318	
22.0512	3414.493		-49.28276	
22.10514	3411.914		-49.22187	
22.15909	3409.29		-49.16058	
22.21304	3406.618		-49.09896	
22.26699	3403.899		-49.03713	
22.32093	3401.139		-48.97527	
22.37488	3398.343		-48.91359	
22.42883	3395.52		-48.85242	
22.48278	3392.68		-48.7922	
22.53673	3389.834		-48.73348	
22.59067	3386.991		-48.67695	
22.64462	3384.16		-48.61988	
22.69857	3381.344		-48.56486	
22.75252	3378.543		-48.51193	
22.80646	3375.762		-48.46111	
22.86041	3373.005		-48.41233	
22.91436	3370.272		-48.36547	
22.96831	3367.557		-48.32037	
23.02225	3364.858		-48.27683	
23.0762	3362.175		-48.23465	
23.13015	3359.515		-48.19363	
23.1841	3356.878		-48.15359	
23.23804	3354.265		-48.11432	
23.29199	3351.679		-48.07561	
23.34594	3349.126		-48.03728	
23.39989	3346.611		-47.99911	
23.45383	3344.137		-47.9609	
23.50778	3341.706		-47.92246	
23.56173	3339.314		-47.88362	
23.61568	3336.947		-47.84424	
23.66963	3334.587		-47.80419	
23.72357	3332.213		-47.76337	
23.77752	3329.811		-47.7217	
23.83147	3327.367		-47.67908	
23.88542	3324.872		-47.63547	
23.93936	3322.323		-47.59087	
23.99331	3319.733		-47.54531	
24.04726	3317.118		-47.49886	
24.10121	3314.493		-47.45162	
24.15515	3311.872		-47.40369	
24.2091	3309.273		-47.35524	
24.26305	3306.71		-47.30643	
24.317	3304.184		-47.25752	
24.37094	3301.693		-47.20878	
24.42489	3299.229		-47.16054	
24.47884	3296.778		-47.11316	
24.53279	3294.326		-47.06702	
24.58673	3291.864		-47.02245	
24.64068	3289.387		-46.97977	
24.69463	3286.886		-46.93922	
24.74858	3284.355		-46.90104	
24.80253	3281.792		-46.8654	
24.85647	3279.198		-46.83243	
24.91042	3276.58		-46.8022	
24.96437	3273.953		-46.77473	
25.01832	3271.337		-46.75002	
25.07226	3268.751		-46.72801	
25.12621	3266.206		-46.70863	
25.18016	3263.71		-46.69179	
25.23411	3261.264		-46.67733	
25.28805	3258.856		-46.66508	
25.342	3256.458		-46.65482	
