T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00113	3405.723		-49.2599	
20.05508	3403.045		-49.19763	
20.10903	3400.369		-49.13627	
20.16298	3397.698		-49.07587	
20.21693	3395.029		-49.01645	
20.27087	3392.363		-48.95806	
20.32482	3389.698		-48.90071	
20.37877	3387.034		-48.84444	
20.43272	3384.369		-48.78928	
20.48667	3381.702		-48.73524	
20.54062	3379.031		-48.68237	
20.59456	3376.356		-48.63066	
20.64851	3373.676		-48.58014	
20.70246	3370.991		-48.53083	
20.75641	3368.303		-48.48273	
20.81036	3365.613		-48.43585	
20.8643	3362.924		-48.3902	
20.91825	3360.241		-48.34576	
20.9722	3357.587		-48.30254	
21.02615	3354.931		-48.26053	
21.0801	3352.283		-48.2197	
21.13404	3349.642		-48.18003	
21.18799	3347.007		-48.14148	
21.24194	3344.379		-48.10404	
21.29589	3341.755		-48.06765	
21.34984	3339.134		-48.03228	
21.40379	3336.513		-47.99788	
21.45774	3333.903		-47.96437	
21.51168	3331.315		-47.93172	
21.56563	3328.764		-47.89986	
21.61958	3326.254		-47.86873	
21.67353	3323.781		-47.83824	
21.72748	3321.334		-47.80831	
21.78142	3318.903		-47.77886	
21.83537	3316.481		-47.74977	
21.88932	3314.066		-47.72095	
21.94327	3311.66		-47.69226	
21.99722	3309.266		-47.66356	
22.05116	3306.889		-47.63473	
22.10511	3304.529		-47.6056	
22.15906	3302.179		-47.57602	
22.21301	3299.835		-47.54587	
22.26696	3297.493		-47.51505	
22.32091	3295.146		-47.48359	
22.37486	3292.788		-47.45169	
22.4288	3290.412		-47.41986	
22.48275	3288.018		-47.38906	
22.5367	3285.609		-47.36076	
22.59065	3283.183		-47.33678	
22.6446	3280.744		-47.3485	
22.69854	3278.295		-47.36071	
22.75249	3275.838		-47.37323	
22.80644	3273.372		-47.38591	
22.86039	3270.894		-47.39864	
22.91434	3268.399		-47.41133	
22.96828	3265.883		-47.42392	
23.02223	3263.335		-47.43641	
