T[°C]	Ratio 350nm / 330nm	S.D.
20.00047	0.873385	
20.00066	0.8743165	
20.00373	0.8728745	
20.00733	0.8753413	
20.01763	0.8732031	
20.0249	0.8737712	
20.04391	0.874873	
20.05392	0.8709107	
20.07667	0.875137	
20.09012	0.8770483	
20.12015	0.8715063	
20.13511	0.874121	
20.16898	0.8758807	
20.18751	0.8705661	
20.22779	0.8725836	
20.24825	0.8730817	
20.2935	0.8748255	
20.31652	0.8750532	
20.36585	0.8731925	
20.39132	0.8738456	
20.44474	0.8744892	
20.47149	0.8729368	
20.53141	0.8737377	
20.56049	0.8720353	
20.62096	0.873106	
20.65188	0.8733822	
20.71593	0.8735866	
20.74781	0.8713788	
20.81696	0.8730496	
20.85104	0.8741814	
20.92107	0.8750641	
20.95485	0.8738902	
21.02588	0.8732863	
21.06012	0.8720449	
21.13409	0.873165	
21.16992	0.8717089	
21.2435	0.8729592	
21.27878	0.8736792	
21.35133	0.8747658	
21.38733	0.8739207	
21.46331	0.8702672	
21.50001	0.8744751	
21.57214	0.8741248	
21.60743	0.8712398	
21.68072	0.8720844	
21.71836	0.8728664	
21.7911	0.8704757	
21.82704	0.8733734	
21.89844	0.8733622	
21.93405	0.8726782	
22.01001	0.8737585	
22.04649	0.8718061	
22.12058	0.872919	
22.15527	0.8745087	
22.22937	0.8724104	
22.26558	0.8714821	
22.33832	0.8742425	
22.37429	0.8690784	
22.44884	0.8713645	
22.48539	0.8730493	
22.55589	0.8742331	
22.59131	0.8703725	
22.66611	0.8718418	
22.7012	0.875085	
22.77596	0.8721605	
22.81195	0.871645	
22.88574	0.8730222	
22.9206	0.8732949	
22.9956	0.8691455	
23.03214	0.8730641	
23.10467	0.870155	
23.1393	0.8743044	
23.21382	0.8697007	
23.25075	0.8711982	
23.32539	0.8713869	
23.36062	0.8733997	
23.43259	0.8726796	
23.46853	0.8731841	
23.54289	0.8693849	
23.57872	0.8704062	
23.65153	0.8723463	
23.68711	0.8689496	
23.76266	0.8719066	
23.79856	0.8733167	
23.87096	0.8724848	
23.90739	0.8727317	
23.98033	0.872457	
24.01711	0.8736351	
24.09065	0.8713867	
24.12602	0.8732011	
24.19745	0.8717442	
24.23347	0.8718858	
24.30853	0.8720526	
24.34408	0.8723972	
24.41859	0.8714029	
24.45422	0.8708616	
24.52789	0.870582	
24.5629	0.8701802	
24.63573	0.8712673	
24.67276	0.8709987	
24.74778	0.8712267	
24.78331	0.8723281	
24.85698	0.8716025	
24.89356	0.8696207	
24.96567	0.8711332	
25.00117	0.8700787	
25.07386	0.870732	
25.11175	0.8713736	
25.18442	0.871463	
25.22222	0.868826	
25.29324	0.8706986	
25.32921	0.8718769	
25.4028	0.8720728	
25.44047	0.8722674	
25.5131	0.8704028	
25.54894	0.870651	
25.62238	0.8727813	
25.65874	0.8716769	
25.7311	0.8690503	
25.76746	0.8725297	
25.84261	0.8692302	
25.87732	0.8718824	
25.95123	0.8726219	
25.98677	0.8717311	
26.06008	0.8696052	
26.09567	0.8725889	
26.1698	0.8709187	
26.20635	0.8726661	
26.27986	0.8701762	
26.31687	0.8696003	
26.39006	0.8690619	
26.42639	0.8685061	
26.49768	0.8714686	
26.53231	0.8720987	
26.61033	0.8713891	
26.64943	0.8680125	
26.72631	0.870918	
26.76196	0.8700203	
26.83318	0.8700712	
26.86947	0.87452	
26.94349	0.8684982	
26.97928	0.8687856	
27.05408	0.8714977	
27.08998	0.8704191	
27.16287	0.8693168	
27.19762	0.8716787	
27.27102	0.868109	
27.30702	0.8705163	
27.38163	0.8706951	
27.41728	0.8703855	
27.49099	0.8685108	
27.52637	0.8708332	
27.60103	0.8689101	
27.63739	0.8679577	
27.71216	0.8718083	
27.74774	0.8704102	
27.81843	0.8696723	
27.8546	0.8694638	
27.92816	0.868238	
27.96411	0.8724588	
28.03913	0.8710189	
28.07672	0.868953	
28.14845	0.8711533	
28.18395	0.8698739	
28.25692	0.869266	
28.29239	0.873668	
28.36437	0.8718061	
28.40066	0.8691897	
28.47705	0.8692209	
28.51436	0.8686032	
28.58663	0.871154	
28.62135	0.8699648	
28.69528	0.8674743	
28.73102	0.8683141	
28.80611	0.8688732	
28.84273	0.8690637	
28.91466	0.8711041	
28.94988	0.8692029	
29.02297	0.86821	
29.0594	0.8682259	
29.13413	0.8688701	
29.17047	0.8691799	
29.243	0.8662305	
29.2779	0.8703768	
29.35081	0.8689036	
29.38689	0.8687311	
29.46178	0.8682505	
29.4981	0.8703567	
29.57344	0.870057	
29.60869	0.8669127	
29.68092	0.8680698	
29.71622	0.8689976	
29.78907	0.8659604	
29.8253	0.8709446	
29.89917	0.8677933	
29.93521	0.8687906	
30.00777	0.8675723	
30.04339	0.8693357	
30.11806	0.8691503	
30.15423	0.8695688	
30.2272	0.870837	
30.2622	0.8669331	
30.33541	0.8656521	
30.37128	0.8658422	
30.44477	0.8689942	
30.48184	0.8676178	
30.55506	0.8677002	
30.59086	0.8671987	
30.66606	0.8684194	
30.70193	0.8662708	
30.77463	0.8673541	
30.81102	0.8663958	
30.8837	0.8675156	
30.92026	0.8680466	
30.99306	0.8678852	
31.02925	0.867459	
31.10297	0.8689432	
31.14199	0.8671557	
31.21648	0.8666337	
31.25367	0.8676452	
31.32515	0.8657948	
31.3642	0.8666003	
31.43793	0.8672321	
31.47384	0.8670867	
31.54669	0.8657237	
31.58227	0.8679292	
31.65912	0.8670291	
31.69493	0.8634754	
31.76728	0.8654026	
31.80369	0.8672543	
31.87626	0.8639181	
31.91254	0.8671472	
31.98735	0.8647144	
32.02271	0.868205	
32.09905	0.8684412	
32.13625	0.8654883	
32.21044	0.8651768	
32.24528	0.8645989	
32.31676	0.8644766	
32.35415	0.8671154	
32.42822	0.8645059	
32.46402	0.8670717	
32.53649	0.8637469	
32.5736	0.8648709	
