T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00047	91.20236		-0.1938058	
20.05458	91.20627		-0.1915901	
20.10868	91.20989		-0.189306	
20.16279	91.21336		-0.1869523	
20.2169	91.21682		-0.1845287	
20.27101	91.22037		-0.1820348	
20.32511	91.22411		-0.1794708	
20.37922	91.22811		-0.1768371	
20.43333	91.23245		-0.1741347	
20.48743	91.23717		-0.1713647	
20.54154	91.24224		-0.1685288	
20.59565	91.24757		-0.1656293	
20.64976	91.25291		-0.1626682	
20.70386	91.25786		-0.1596487	
20.75797	91.26158		-0.156574	
20.81208	91.26257		-0.1534478	
20.86618	91.25894		-0.1502744	
20.92029	91.25526		-0.1470583	
20.9744	91.2496		-0.1438047	
21.0285	91.24178		-0.140519	
21.08261	91.23174		-0.1372066	
21.13672	91.21983		-0.1338734	
21.19082	91.20679		-0.1305253	
21.24493	91.19369		-0.1271682	
21.29904	91.18083		-0.1238084	
21.35315	91.16794		-0.1204523	
21.40725	91.15443		-0.1171061	
21.46136	91.13947		-0.1137764	
21.51547	91.12241		-0.1104699	
21.56957	91.10305		-0.1071929	
21.62368	91.08195		-0.1039525	
21.67779	91.06001		-0.1007555	
21.7319	91.03752		-0.09760889	
21.786	91.01409		-0.09451945	
21.84011	90.98898		-0.09149369	
21.89422	90.96182		-0.08853696	
21.94832	90.93312		-0.08565391	
22.00243	90.90406		-0.08284722	
22.05654	90.87595		-0.08011766	
22.11064	90.85046		-0.0774629	
22.16475	90.82921		-0.07487609	
22.21886	90.81352		-0.0723445	
22.27296	90.80394		-0.06984652	
22.32707	90.80014		-0.0673473	
22.38118	90.80135		-0.06479381	
22.43529	90.80671		-0.06210794	
22.48939	90.81543		-0.05918096	
22.5435	90.82682		-0.05587639	
22.59761	90.83999		-0.05205281	
22.65171	90.8541		-0.04953051	
22.70582	90.86837		-0.04716628	
22.75993	90.88204		-0.04497197	
22.81404	90.89462		-0.04295809	
22.86814	90.90576		-0.04113338	
22.92225	90.91569		-0.03950502	
22.97636	90.92534		-0.03808018	
23.03046	90.93555		-0.03686553	
23.08457	90.94714		-0.03586662	
23.13868	90.9608		-0.03509017	
23.19278	90.97646		-0.03454332	
23.24689	90.99339		-0.03423419	
23.301	91.01012		-0.0341735	
23.3551	91.02511		-0.03437169	
23.40921	91.03744		-0.03483986	
23.46332	91.04684		-0.03558801	
23.51743	91.05353		-0.03662139	
23.57153	91.05754		-0.03794051	
23.62564	91.05907		-0.03954111	
23.67975	91.05862		-0.04141345	
23.73385	91.05703		-0.04354414	
23.78796	91.05499		-0.04591519	
23.84207	91.05316		-0.04850202	
23.89618	91.05213		-0.05127519	
23.95028	91.05229		-0.05420054	
24.00439	91.05381		-0.05723976	
24.0585	91.05619		-0.06035314	
24.1126	91.05875		-0.06349938	
24.16671	91.06058		-0.06663714	
24.22082	91.06089		-0.06972475	
24.27492	91.0593		-0.0727198	
24.32903	91.05554		-0.07558063	
24.38314	91.04976		-0.07826612	
