T[°C]	350nm [counts / mm]	S.D.
20.00047	4386.23	
20.00066	4391.761	
20.00373	4396.846	
20.00733	4394.248	
20.01763	4397.536	
20.0249	4382.156	
20.04391	4398.654	
20.05392	4387.421	
20.07667	4376.242	
20.09012	4391.74	
20.12015	4375.137	
20.13511	4389.733	
20.16898	4381.935	
20.18751	4367.762	
20.22779	4374.622	
20.24825	4373.917	
20.2935	4367.452	
20.31652	4374.779	
20.36585	4359.359	
20.39132	4367.755	
20.44474	4354.586	
20.47149	4347.245	
20.53141	4358.024	
20.56049	4337.586	
20.62096	4336.128	
20.65188	4348.389	
20.71593	4330.306	
20.74781	4335.376	
20.81696	4334.723	
20.85104	4331.907	
20.92107	4332.355	
20.95485	4327.575	
21.02588	4326.18	
21.06012	4317.661	
21.13409	4315.729	
21.16992	4310.037	
21.2435	4300.014	
21.27878	4308.834	
21.35133	4303.251	
21.38733	4297.143	
21.46331	4292.605	
21.50001	4295.347	
21.57214	4287.103	
21.60743	4278.92	
21.68072	4284.654	
21.71836	4266.991	
21.7911	4258.646	
21.82704	4260.382	
21.89844	4256.554	
21.93405	4261.923	
22.01001	4251.359	
22.04649	4253.566	
22.12058	4249.197	
22.15527	4247.667	
22.22937	4243.16	
22.26558	4239.088	
22.33832	4237.312	
22.37429	4226.326	
22.44884	4228.311	
22.48539	4230.89	
22.55589	4222.367	
22.59131	4209.904	
22.66611	4215.445	
22.7012	4223.512	
22.77596	4211.556	
22.81195	4206.929	
22.88574	4210.561	
22.9206	4196.233	
22.9956	4188.475	
23.03214	4190.326	
23.10467	4181.23	
23.1393	4190.546	
23.21382	4176.466	
23.25075	4170.305	
23.32539	4166.373	
23.36062	4185.255	
23.43259	4173.639	
23.46853	4178.601	
23.54289	4154.583	
23.57872	4158.5	
23.65153	4155.465	
23.68711	4143.475	
23.76266	4136.804	
23.79856	4137.203	
23.87096	4142.389	
23.90739	4134.61	
23.98033	4144.785	
24.01711	4143.953	
24.09065	4124.498	
24.12602	4132.563	
24.19745	4120.306	
24.23347	4125.375	
24.30853	4118.188	
24.34408	4120.069	
24.41859	4105.387	
24.45422	4102.38	
24.52789	4098.539	
24.5629	4092.282	
24.63573	4085.822	
24.67276	4085.883	
24.74778	4081.138	
24.78331	4085.872	
24.85698	4085.034	
24.89356	4062.804	
24.96567	4072.64	
25.00117	4074.11	
25.07386	4072.921	
25.11175	4076.082	
25.18442	4061.086	
25.22222	4043.898	
25.29324	4050.227	
25.32921	4058.76	
25.4028	4042.165	
25.44047	4043.298	
25.5131	4037.354	
25.54894	4034.25	
25.62238	4039.6	
25.65874	4030.894	
25.7311	4023.309	
25.76746	4036.099	
25.84261	4014.102	
25.87732	4023.699	
25.95123	4018.273	
25.98677	4014.139	
26.06008	4004.704	
26.09567	4003.589	
26.1698	3994.843	
26.20635	3991.565	
26.27986	3997.641	
26.31687	3993.219	
26.39006	3995.208	
26.42639	3984.947	
26.49768	3987.324	
26.53231	3978.984	
26.61033	3983.502	
26.64943	3968.806	
26.72631	3965.727	
26.76196	3969.445	
26.83318	3952.875	
26.86947	3967.963	
26.94349	3952.021	
26.97928	3950.814	
27.05408	3954.135	
27.08998	3941.906	
27.16287	3934.907	
27.19762	3939.907	
27.27102	3932.021	
27.30702	3939.625	
27.38163	3934.483	
27.41728	3929.727	
27.49099	3925.012	
27.52637	3918.768	
27.60103	3911.71	
27.63739	3914.109	
27.71216	3912.695	
27.74774	3903.27	
27.81843	3898.621	
27.8546	3895.36	
27.92816	3895.831	
27.96411	3896.383	
28.03913	3893.426	
28.07672	3881.606	
28.14845	3885.802	
28.18395	3882.871	
28.25692	3876.623	
28.29239	3890.452	
28.36437	3869.201	
28.40066	3866.627	
28.47705	3868.99	
28.51436	3860.255	
28.58663	3863.867	
28.62135	3858.181	
28.69528	3849.586	
28.73102	3848.184	
28.80611	3837.195	
28.84273	3842.526	
28.91466	3838.509	
28.94988	3835.389	
29.02297	3827.847	
29.0594	3817.203	
29.13413	3820.696	
29.17047	3820.119	
29.243	3808.41	
29.2779	3826.374	
29.35081	3809.41	
29.38689	3812.989	
29.46178	3806.665	
29.4981	3814.89	
29.57344	3806.676	
29.60869	3789.458	
29.68092	3792.668	
29.71622	3786.312	
29.78907	3778.633	
29.8253	3793.721	
29.89917	3784.25	
29.93521	3772.747	
30.00777	3779.336	
30.04339	3769.39	
30.11806	3776.291	
30.15423	3767.171	
30.2272	3765.176	
30.2622	3761.142	
30.33541	3751.75	
30.37128	3751.533	
30.44477	3751.517	
30.48184	3748.188	
30.55506	3744.569	
30.59086	3741.21	
30.66606	3742.641	
30.70193	3727.094	
30.77463	3727.183	
30.81102	3722.519	
30.8837	3723.121	
30.92026	3727.362	
30.99306	3714.917	
31.02925	3715.171	
31.10297	3719.456	
31.14199	3706.465	
31.21648	3699.273	
31.25367	3699.233	
31.32515	3694.88	
31.3642	3691.512	
31.43793	3688.822	
31.47384	3685.373	
31.54669	3682.813	
31.58227	3681.419	
31.65912	3679.613	
31.69493	3670.631	
31.76728	3666.768	
31.80369	3671.716	
31.87626	3660.609	
31.91254	3659.768	
31.98735	3659.93	
32.02271	3656.552	
32.09905	3656.869	
32.13625	3648.271	
32.21044	3647.82	
32.24528	3642.529	
32.31676	3644.156	
32.35415	3634.74	
32.42822	3633.59	
32.46402	3622.241	
32.53649	3620.671	
32.5736	3619.799	
32.64647	3621.971	
32.68252	3621.278	
32.75771	3611.462	
32.79623	3611.012	
32.87025	3613.031	
32.90606	3607.929	
32.97682	3602.006	
33.01373	3596.151	
33.08595	3594.406	
33.12185	3595.056	
33.19855	3579.776	
33.23574	3583.91	
33.30866	3590.293	
33.34441	3585.11	
33.416	3586.929	
33.45428	3584.184	
33.52785	3567.03	
33.56462	3564.841	
33.63974	3571.229	
33.67749	3556.626	
33.74866	3558.33	
33.78282	3569.503	
33.85805	3548.992	
33.89491	3550.145	
33.96815	3550.066	
34.00356	3542.411	
34.0787	3529.522	
34.11459	3535.437	
34.1868	3531.103	
34.22146	3526.564	
34.29586	3531.246	
34.33306	3521.069	
34.40579	3522.478	
34.4407	3515.582	
34.51417	3517.515	
34.55175	3511.265	
34.62197	3518.269	
34.65758	3506.929	
34.73316	3503.305	
34.76883	3503.215	
34.8435	3495.303	
34.87831	3499.935	
34.952	3495.724	
34.98768	3484.632	
35.06079	3484.776	
35.09551	3481.541	
35.16969	3478.567	
35.20593	3484.298	
35.28353	3466.515	
35.32024	3466.811	
35.39285	3469.039	
35.42836	3453.885	
35.50275	3467.624	
35.53873	3459.054	
35.61188	3453.185	
35.6478	3452.943	
35.72255	3453.748	
35.75933	3441.492	
35.83123	3439.944	
35.86786	3442.541	
35.94025	3427.899	
35.97559	3426.353	
36.04945	3432.028	
36.08615	3421.977	
36.15857	3429.749	
36.19301	3422.666	
36.26639	3422.808	
36.30141	3408.615	
36.37543	3400.878	
36.41542	3399.965	
36.489	3403.207	
36.52438	3400.765	
36.59816	3396.739	
36.63438	3394.475	
36.70618	3394.15	
36.74222	3380.167	
36.81704	3390.647	
36.85312	3385.667	
36.92533	3390.926	
36.96128	3389.534	
37.03548	3375.716	
37.07247	3375.918	
37.14541	3376.671	
37.18098	3377.573	
37.25427	3359.378	
37.29026	3362.945	
37.36442	3360.594	
37.40375	3362.799	
37.47564	3348.134	
37.51064	3343.704	
37.59039	3336.649	
37.62699	3337.441	
37.6993	3337.437	
37.73544	3340.112	
37.80631	3327.313	
37.84343	3330.206	
37.92216	3329.939	
