T[°C]	330nm [counts / mm]	S.D.
20.00046	3198.72	15.06593
20.05441	3196.498	19.06819
20.10836	3191.32	16.02688
20.16231	3191.76	17.02272
20.21625	3185.962	18.42434
20.2702	3182.908	14.21119
20.32415	3181.952	10.71053
20.3781	3180.152	12.25327
20.43205	3177.552	11.04447
20.486	3177.352	10.80857
20.53995	3172.897	18.27212
20.5939	3172.492	13.52883
20.64785	3166.783	18.12725
20.7018	3165.685	18.07818
20.75574	3168.15	9.860001
20.80969	3163.005	12.1743
20.86364	3159.611	10.38988
20.91759	3152.79	13.50617
20.97154	3149.039	6.053312
21.02549	3147.715	9.025388
21.07944	3144.261	11.50433
21.13339	3141.875	4.27857
21.18734	3144.594	8.709423
21.24129	3141.099	11.9494
21.29524	3142.014	10.91301
21.34919	3133.634	13.21649
21.40314	3137.159	12.53291
21.45708	3130.843	16.10194
21.51103	3132.058	11.32075
21.56498	3128.131	15.54429
21.61893	3125.444	13.80581
21.67288	3122.274	11.61003
21.72683	3121.796	10.77721
21.78078	3120.129	7.371709
21.83473	3118.509	10.65264
21.88868	3112.51	15.71672
21.94263	3107.249	8.405762
21.99657	3108.58	13.89607
22.05052	3105.261	14.2552
22.10447	3105.563	12.82473
22.15842	3102.85	12.65139
22.21237	3101.553	10.29311
22.26632	3096.541	8.315826
22.32027	3093.369	13.08036
22.37422	3092.553	7.656415
22.42817	3092.229	12.31731
22.48212	3089.729	20.92292
22.53607	3083.916	16.86226
22.59002	3083.345	13.8504
22.64396	3080.828	11.11836
22.69791	3078.562	10.5372
22.75186	3072.885	11.38191
22.80581	3074.449	11.55166
22.85976	3072.826	11.39053
22.91371	3070.277	8.641382
22.96766	3065.735	10.17961
23.02161	3065.677	11.00466
23.07556	3065.558	12.64278
23.12951	3059.531	14.47338
23.18345	3057.246	13.63456
23.2374	3054.275	13.14167
23.29135	3052.082	12.13186
23.3453	3052.494	10.71569
23.39925	3051.194	9.998876
23.4532	3048.579	11.20707
23.50715	3042.821	12.85325
23.5611	3036.284	14.57842
23.61505	3035.293	13.28789
23.669	3034.064	11.12227
23.72295	3032.703	13.96686
23.7769	3031.921	13.96284
23.83084	3030.46	11.91579
23.88479	3025.986	10.07518
23.93874	3023.002	10.38507
23.99269	3021.007	11.9686
24.04664	3023.669	12.41188
24.10059	3021.673	12.81592
24.15454	3015.816	8.78026
24.20849	3012.591	7.377902
24.26244	3010.757	14.5313
24.31639	3010.202	18.40014
24.37033	3005	12.56244
24.42428	3002.85	15.40987
24.47823	3001.773	14.01276
24.53218	2993.771	10.23662
24.58613	2995.706	8.197765
24.64008	2993.664	1.719475
24.69403	2992.896	8.746546
24.74798	2991.366	8.580286
24.80193	2990.272	8.934507
24.85588	2986.858	8.634558
24.90983	2984.822	11.25873
24.96378	2981.989	6.957181
25.01772	2979.847	12.52031
25.07167	2980.261	13.85898
25.12562	2976.865	16.8527
25.17957	2973.803	12.56779
25.23352	2966.087	13.11657
25.28747	2966.384	12.52715
25.34142	2969.372	14.19652
25.39537	2962.644	13.80607
25.44932	2958.172	8.579427
25.50327	2957.542	11.39379
25.55721	2951.83	19.56044
25.61116	2954.808	15.71097
25.66511	2952.131	5.854035
25.71906	2949.339	11.92974
25.77301	2945.153	14.20847
25.82696	2945.313	12.6761
25.88091	2945.25	7.16193
25.93486	2941.484	6.904865
25.98881	2937.156	5.7098
26.04276	2931.897	9.875193
26.09671	2935.324	12.16507
26.15066	2930.482	11.75705
26.20461	2928.645	11.73624
26.25855	2926.09	9.236116
26.3125	2927.278	9.56492
26.36645	2923.802	9.660014
26.4204	2918.842	8.658511
26.47435	2915.833	13.70747
