T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00046	2806.084	12.7836	-39.87281	2.066394
20.05441	2803.905	12.67058	-39.85762	2.028776
20.10836	2801.724	12.55369	-39.84258	1.991101
20.16231	2799.54	12.43371	-39.82768	1.953362
20.21625	2797.354	12.31113	-39.81294	1.915544
20.2702	2795.165	12.18624	-39.79836	1.877646
20.32415	2792.976	12.05948	-39.78395	1.839658
20.3781	2790.786	11.93094	-39.76972	1.801571
20.43205	2788.595	11.80061	-39.75566	1.763385
20.486	2786.405	11.66865	-39.7418	1.725086
20.53995	2784.216	11.53514	-39.72814	1.686684
20.5939	2782.029	11.40044	-39.71467	1.648167
20.64785	2779.843	11.26564	-39.70142	1.60954
20.7018	2777.661	11.13126	-39.68838	1.5708
20.75574	2775.48	10.99811	-39.67556	1.531951
20.80969	2773.302	10.8667	-39.66296	1.492993
20.86364	2771.123	10.7364	-39.6506	1.453933
20.91759	2768.936	10.60242	-39.63847	1.414777
20.97154	2766.732	10.45844	-39.62657	1.375534
21.02549	2764.547	10.33582	-39.61491	1.33621
21.07944	2762.364	10.22093	-39.6035	1.296818
21.13339	2760.185	10.11724	-39.59233	1.257368
21.18734	2758.012	10.02535	-39.58141	1.217878
21.24129	2755.85	9.943076	-39.57072	1.17836
21.29524	2753.697	9.869269	-39.56027	1.138832
21.34919	2751.553	9.804505	-39.55006	1.099316
21.40314	2749.423	9.7519	-39.54008	1.059831
21.45708	2747.308	9.718427	-39.53031	1.020394
21.51103	2745.206	9.713928	-39.52076	0.9810262
21.56498	2743.116	9.746195	-39.51141	0.9417501
21.61893	2741.037	9.819495	-39.50224	0.9025844
21.67288	2738.964	9.933217	-39.49324	0.8635462
21.72683	2736.889	10.08063	-39.48439	0.8246635
21.78078	2734.806	10.24673	-39.47565	0.7859491
21.83473	2732.711	10.41759	-39.467	0.7474304
21.88868	2730.606	10.58103	-39.4584	0.7091244
21.94263	2728.493	10.72591	-39.44984	0.6710595
21.99657	2726.371	10.84553	-39.44125	0.6332563
22.05052	2724.245	10.93587	-39.4326	0.5957493
22.10447	2722.119	10.9992	-39.42385	0.5585621
22.15842	2719.997	11.04175	-39.41494	0.5217276
22.21237	2717.884	11.06825	-39.40582	0.4852744
22.26632	2715.782	11.08342	-39.39644	0.4492094
22.32027	2713.695	11.08991	-39.38677	0.4135119
22.37422	2711.622	11.08735	-39.37679	0.3780863
22.42817	2709.557	11.07227	-39.36651	0.3427012
22.48212	2707.495	11.0365	-39.35604	0.306905
22.53607	2705.433	10.97268	-39.34555	0.269952
22.59002	2703.369	10.87927	-39.33528	0.23085
22.64396	2701.302	10.76188	-39.33099	0.1954454
22.69791	2699.232	10.62767	-39.32673	0.1613519
22.75186	2697.151	10.48363	-39.32251	0.1295335
22.80581	2695.057	10.33973	-39.31835	0.1021016
22.85976	2692.949	10.20757	-39.31422	0.0834973
22.91371	2690.832	10.09792	-39.31012	0.08010472
22.96766	2688.71	10.01466	-39.30603	0.09348772
23.02161	2686.586	9.955235	-39.30193	0.1178586
23.07556	2684.461	9.917055	-39.29784	0.1475706
23.12951	2682.337	9.900016	-39.29376	0.1795937
23.18345	2680.216	9.903219	-39.28972	0.2124094
23.2374	2678.097	9.926807	-39.28578	0.2451669
23.29135	2675.977	9.967726	-39.28199	0.2773083
23.3453	2673.854	10.02193	-39.27841	0.3084018
23.39925	2671.724	10.08667	-39.27507	0.3380821
23.4532	2669.581	10.16115	-39.27198	0.3660235
23.50715	2667.419	10.24383	-39.26913	0.3919159
23.5611	2665.24	10.33321	-39.26645	0.4154822
23.61505	2663.044	10.42751	-39.26387	0.4364803
23.669	2660.833	10.52279	-39.26125	0.4547176
23.72295	2658.611	10.61251	-39.25847	0.4700583
23.7769	2656.383	10.69031	-39.25537	0.4824427
23.83084	2654.16	10.75365	-39.2518	0.4918728
23.88479	2651.95	10.79923	-39.2476	0.4984252
23.93874	2649.761	10.8233	-39.24262	0.5022377
23.99269	2647.601	10.82008	-39.23673	0.5035208
24.04664	2645.472	10.78593	-39.22983	0.5025526
24.10059	2643.374	10.72251	-39.22182	0.4996671
24.15454	2641.3	10.6349	-39.21265	0.495253
24.20849	2639.24	10.52916	-39.20231	0.4897341
24.26244	2637.187	10.41543	-39.19081	0.4835597
24.31639	2635.128	10.30486	-39.17816	0.4771717
24.37033	2633.055	10.20809	-39.16444	0.4709749
24.42428	2630.965	10.13081	-39.1497	0.4653145
24.47823	2628.854	10.07263	-39.13404	0.4604526
24.53218	2626.724	10.02882	-39.11757	0.4565536
24.58613	2624.584	9.991552	-39.1004	0.4536658
24.64008	2622.442	9.952737	-39.08265	0.451735
24.69403	2620.303	9.90563	-39.06446	0.4506295
24.74798	2618.168	9.846219	-39.04593	0.4501474
24.80193	2616.041	9.773705	-39.02718	0.4500474
24.85588	2613.926	9.691287	-39.00829	0.4500623
24.90983	2611.828	9.60454	-38.98932	0.4499445
24.96378	2609.75	9.521121	-38.97033	0.4494714
25.01772	2607.688	9.449272	-38.95135	0.4484779
25.07167	2605.631	9.397815	-38.9324	0.4468307
25.12562	2603.569	9.374276	-38.91349	0.4444404
25.17957	2601.493	9.386394	-38.89462	0.4412507
25.23352	2599.4	9.439053	-38.87582	0.4372453
25.28747	2597.289	9.527525	-38.85707	0.4324379
25.34142	2595.166	9.639902	-38.8384	0.4268667
25.39537	2593.039	9.761399	-38.81984	0.4205993
25.44932	2590.914	9.877355	-38.80145	0.413718
25.50327	2588.798	9.977843	-38.78328	0.4063143
25.55721	2586.696	10.06117	-38.76537	0.3985012
25.61116	2584.61	10.1302	-38.74776	0.3903719
25.66511	2582.539	10.18963	-38.7305	0.3820118
25.71906	2580.482	10.24445	-38.71361	0.3734898
25.77301	2578.434	10.30157	-38.6971	0.3648618
25.82696	2576.388	10.36719	-38.68098	0.3561847
25.88091	2574.339	10.44674	-38.66522	0.3475273
25.93486	2572.281	10.54344	-38.64977	0.3389657
25.98881	2570.216	10.65534	-38.63454	0.3306046
26.04276	2568.145	10.77998	-38.61948	0.3225624
26.09671	2566.076	10.91526	-38.60449	0.3149818
26.15066	2564.014	11.05482	-38.58953	0.3080288
26.20461	2561.962	11.18706	-38.57455	0.3018989
26.25855	2559.922	11.30073	-38.55954	0.2968298
26.3125	2557.894	11.3877	-38.54447	0.2930922
26.36645	2555.872	11.44513	-38.52938	0.2909695
26.4204	2553.851	11.47611	-38.51429	0.2907332
26.47435	2551.822	11.49142	-38.49926	0.2926296
26.5283	2549.783	11.50187	-38.48434	0.2968339
26.58225	2547.731	11.5136	-38.46959	0.3034078
26.6362	2545.665	11.52786	-38.45508	0.3123062
26.69015	2543.582	11.54422	-38.44086	0.3233789
26.74409	2541.478	11.5609	-38.427	0.3363935
26.79804	2539.349	11.57686	-38.41354	0.3510474
26.85199	2537.201	11.58859	-38.40054	0.3670028
26.90594	2535.045	11.59253	-38.38801	0.3838965
26.95989	2532.895	11.58447	-38.37597	0.4013759
27.01384	2530.757	11.56194	-38.36444	0.4190852
27.06779	2528.636	11.52312	-38.35341	0.4366885
27.12174	2526.533	11.46616	-38.34287	0.453873
27.17569	2524.443	11.39268	-38.33276	0.4703617
27.22964	2522.361	11.30801	-38.32301	0.4859107
27.28359	2520.283	11.22111	-38.31352	0.5003194
27.33754	2518.203	11.13931	-38.30422	0.5134287
27.39149	2516.115	11.06769	-38.29501	0.5251287
27.44543	2514.017	11.00432	-38.28582	0.5353529
27.49938	2511.912	10.94342	-38.27655	0.5440671
27.55333	2509.804	10.87939	-38.26709	0.5512434
27.60728	2507.699	10.80552	-38.25732	0.5568714
27.66123	2505.604	10.71778	-38.24713	0.5609413
27.71518	2503.527	10.61422	-38.23642	0.5634483
27.76913	2501.468	10.49633	-38.22513	0.5643891
27.82308	2499.429	10.36712	-38.21318	0.5637677
27.87703	2497.408	10.22959	-38.20053	0.5615939
27.93098	2495.399	10.08681	-38.18709	0.5579019
27.98492	2493.398	9.940847	-38.17279	0.5527382
28.03887	2491.405	9.795276	-38.15752	0.5461833
28.09282	2489.413	9.658683	-38.14122	0.5383322
28.14677	2487.419	9.54115	-38.12381	0.5292975
28.20072	2485.418	9.44779	-38.10523	0.5191839
28.25467	2483.408	9.37746	-38.08543	0.5080606
28.30862	2481.384	9.326843	-38.0644	0.4959781
28.36257	2479.347	9.289099	-38.04217	0.4829407
28.41652	2477.298	9.256488	-38.0188	0.4689137
28.47047	2475.243	9.22445	-37.9944	0.4538271
28.52442	2473.187	9.188543	-37.96911	0.4376016
28.57837	2471.133	9.14711	-37.94311	0.4201653
28.63231	2469.081	9.096735	-37.91656	0.4014754
28.68626	2467.025	9.035313	-37.88968	0.381519
28.74021	2464.961	8.966123	-37.86264	0.3603084
28.79416	2462.887	8.897066	-37.83566	0.3379003
28.84811	2460.803	8.836285	-37.8089	0.3143869
28.90206	2458.715	8.787394	-37.78255	0.2899132
28.95601	2456.624	8.755111	-37.75674	0.2646591
