T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00046	0.8776844	0.0006425991	-0.0003613788	0.0001514241
20.05441	0.8776654	0.0006335229	-0.0003637509	0.0001503433
20.10836	0.8776464	0.0006245208	-0.0003661311	0.0001492643
20.16231	0.8776275	0.0006155332	-0.0003685194	0.000148187
20.21625	0.8776085	0.0006065891	-0.000370916	0.0001471116
20.2702	0.8775895	0.0005976569	-0.0003733208	0.0001460381
20.32415	0.8775705	0.0005887664	-0.0003757339	0.0001449666
20.3781	0.8775514	0.0005799193	-0.0003781554	0.0001438971
20.43205	0.8775324	0.0005710564	-0.0003805851	0.0001428297
20.486	0.8775133	0.0005622063	-0.0003830232	0.0001417645
20.53995	0.8774943	0.0005533693	-0.0003854696	0.0001407015
20.5939	0.8774753	0.0005446079	-0.0003879241	0.0001396408
20.64785	0.8774562	0.0005358325	-0.0003903867	0.0001385826
20.7018	0.8774372	0.000527071	-0.0003928574	0.0001375269
20.75574	0.8774183	0.0005183329	-0.000395336	0.0001364738
20.80969	0.8773993	0.0005096427	-0.0003978224	0.0001354234
20.86364	0.8773803	0.0005009797	-0.0004003163	0.0001343756
20.91759	0.8773614	0.0004924052	-0.0004028179	0.0001333307
20.97154	0.8773424	0.0004838249	-0.0004053267	0.0001322887
21.02549	0.8773235	0.0004753702	-0.0004078426	0.0001312497
21.07944	0.8773046	0.0004669788	-0.0004103656	0.0001302137
21.13339	0.8772857	0.0004586789	-0.0004128953	0.0001291808
21.18734	0.8772668	0.0004504473	-0.0004154315	0.000128151
21.24129	0.8772479	0.0004423694	-0.0004179741	0.0001271245
21.29524	0.877229	0.0004344467	-0.0004205228	0.0001261013
21.34919	0.8772101	0.0004266475	-0.0004230774	0.0001250813
21.40314	0.8771911	0.000418973	-0.0004256376	0.0001240647
21.45708	0.8771722	0.0004115014	-0.0004282033	0.0001230515
21.51103	0.8771532	0.000404137	-0.0004307741	0.0001220416
21.56498	0.8771343	0.0003969903	-0.00043335	0.0001210351
21.61893	0.8771152	0.0003899723	-0.0004359304	0.000120032
21.67288	0.8770961	0.0003831832	-0.0004385154	0.0001190322
21.72683	0.8770769	0.0003765906	-0.0004411045	0.0001180358
21.78078	0.8770577	0.0003701354	-0.0004436976	0.0001170427
21.83473	0.8770384	0.0003639187	-0.0004462944	0.0001160528
21.88868	0.877019	0.0003578899	-0.0004488947	0.0001150661
21.94263	0.8769994	0.0003520948	-0.0004514983	0.0001140824
21.99657	0.8769798	0.0003465316	-0.0004541049	0.0001131017
22.05052	0.87696	0.0003412004	-0.0004567142	0.0001121238
22.10447	0.87694	0.0003360776	-0.0004593263	0.0001111487
22.15842	0.8769197	0.0003311607	-0.0004619407	0.000110176
22.21237	0.8768992	0.0003264393	-0.0004645573	0.0001092057
22.26632	0.8768784	0.0003218848	-0.000467176	0.0001082375
22.32027	0.8768571	0.0003174308	-0.0004697967	0.0001072712
22.37422	0.8768354	0.0003129881	-0.0004724192	0.0001063065
22.42817	0.8768133	0.0003083695	-0.0004750434	0.0001053431
22.48212	0.8767909	0.0003033316	-0.0004776693	0.0001043806
22.53607	0.8767673	0.0003016909	-0.0004802968	0.0001034186
22.59002	0.8767436	0.0003008076	-0.0004829261	0.0001024568
22.64396	0.8767198	0.0003006512	-0.000485557	0.0001014945
22.69791	0.8766958	0.0003013718	-0.0004881899	0.0001005313
22.75186	0.8766716	0.0003029391	-0.0004908248	9.956671E-05
22.80581	0.8766471	0.000305457	-0.000493462	9.860001E-05
22.85976	0.8766224	0.000308841	-0.0004961016	9.763055E-05
22.91371	0.8765973	0.0003130692	-0.0004987441	9.665766E-05
22.96766	0.876572	0.0003179711	-0.0005013898	9.568053E-05
23.02161	0.8765463	0.0003235193	-0.0005040393	9.469842E-05
23.07556	0.8765202	0.0003295288	-0.0005066933	9.371042E-05
23.12951	0.8764938	0.0003359673	-0.0005093528	9.271559E-05
23.18345	0.8764669	0.0003426464	-0.0005120193	9.171303E-05
23.2374	0.8764398	0.0003495142	-0.0005146945	9.070162E-05
23.29135	0.8764122	0.0003565153	-0.000517381	8.968027E-05
