T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00057	4990.299		-64.50596	
20.05468	4986.536		-64.50199	
20.10879	4982.773		-64.4985	
20.1629	4979.012		-64.49548	
20.217	4975.252		-64.49293	
20.27111	4971.494		-64.49088	
20.32522	4967.738		-64.48932	
20.37933	4963.984		-64.48825	
20.43344	4960.233		-64.48768	
20.48755	4956.482		-64.4876	
20.54165	4952.732		-64.48801	
20.59576	4948.98		-64.4889	
20.64987	4945.226		-64.49026	
20.70398	4941.466		-64.49208	
20.75809	4937.702		-64.49435	
20.81219	4933.931		-64.49704	
20.8663	4930.152		-64.50014	
20.92041	4926.369		-64.50362	
20.97452	4922.748		-64.50747	
21.02862	4919.2		-64.51164	
21.08273	4915.728		-64.51612	
21.13684	4912.325		-64.52086	
21.19095	4908.989		-64.52583	
21.24506	4905.707		-64.53098	
21.29916	4902.455		-64.5363	
21.35327	4899.205		-64.54173	
21.40738	4895.935		-64.54726	
21.46149	4892.636		-64.55285	
21.5156	4889.31		-64.55846	
21.5697	4885.962		-64.56408	
21.62381	4882.589		-64.56969	
21.67792	4879.191		-64.57526	
21.73203	4875.777		-64.58079	
21.78614	4872.354		-64.58625	
21.84024	4868.926		-64.59162	
21.89435	4865.498		-64.5969	
21.94846	4862.068		-64.60207	
22.00257	4858.627		-64.60711	
22.05668	4855.164		-64.61203	
22.11078	4851.671		-64.61682	
22.16489	4848.148		-64.62153	
22.219	4844.595		-64.6262	
22.27311	4841.019		-64.63096	
22.32722	4837.436		-64.63602	
22.38132	4833.86		-64.64172	
22.43543	4830.302		-64.6486	
22.48954	4826.759		-64.65744	
22.54365	4823.228		-64.6693	
22.59776	4819.695		-64.6853	
22.65187	4816.152		-64.71976	
22.70597	4812.599		-64.75762	
22.76008	4809.042		-64.79887	
22.81419	4805.49		-64.84341	
22.8683	4801.954		-64.89112	
22.92241	4798.439		-64.94175	
22.97651	4794.946		-64.99503	
23.03062	4791.473		-65.0506	
23.08473	4788.01		-65.10808	
23.13884	4784.55		-65.16698	
23.19295	4781.088		-65.22683	
23.24705	4777.618		-65.28706	
23.30116	4774.129		-65.34713	
23.35527	4770.614		-65.4065	
23.40938	4767.071		-65.46465	
23.46348	4763.509		-65.5211	
23.51759	4759.94		-65.57542	
23.5717	4756.367		-65.62724	
23.62581	4752.784		-65.67627	
23.67992	4749.197		-65.72231	
23.73402	4745.619		-65.76523	
23.78813	4742.061		-65.80502	
23.84224	4738.517		-65.84171	
23.89635	4734.979		-65.87534	
23.95046	4731.446		-65.906	
24.00456	4727.916		-65.93379	
24.05867	4724.394		-65.95883	
24.11278	4720.882		-65.98124	
24.16689	4717.381		-66.00111	
24.221	4713.883		-66.01854	
24.2751	4710.374		-66.03358	
24.32921	4706.841		-66.04633	
24.38332	4703.276		-66.05685	
24.43743	4699.682		-66.06527	
24.49154	4696.069		-66.07167	
24.54564	4692.449		-66.07616	
24.59975	4688.821		-66.07883	
24.65386	4685.178		-66.0798	
24.70797	4681.51		-66.07915	
24.76208	4677.808		-66.07693	
24.81618	4674.067		-66.07313	
24.87029	4670.296		-66.0677	
24.9244	4666.513		-66.06054	
24.97851	4662.736		-66.05155	
25.03262	4658.982		-66.04053	
25.08673	4655.26		-66.02727	
25.14083	4651.576		-66.01147	
25.19494	4647.928		-65.99279	
25.24905	4644.314		-65.97086	
25.30316	4640.723		-65.94531	
25.35727	4637.148		-65.91579	
25.41137	4633.584		-65.88197	
25.46548	4630.023		-65.8436	
25.51959	4626.459		-65.80052	
25.5737	4622.887		-65.75268	
25.62781	4619.305		-65.70012	
25.68191	4615.718		-65.643	
25.73602	4612.143		-65.58153	
25.79013	4608.604		-65.51602	
25.84424	4605.109		-65.44685	
25.89835	4601.661		-65.37443	
25.95245	4598.249		-65.29932	
26.00656	4594.853		-65.22209	
26.06067	4591.458		-65.14339	
26.11478	4588.046		-65.06383	
26.16888	4584.606		-64.98405	
26.22299	4581.134		-64.90465	
26.2771	4577.628		-64.82622	
26.33121	4574.085		-64.74929	
26.38532	4570.504		-64.67433	
26.43942	4566.893		-64.60171	
26.49353	4563.263		-64.53172	
26.54764	4559.625		-64.46464	
26.60175	4555.992		-64.40067	
26.65586	4552.374		-64.33994	
26.70996	4548.777		-64.28255	
26.76407	4545.204		-64.22852	
26.81818	4541.655		-64.17783	
26.87229	4538.134		-64.13037	
26.9264	4534.639		-64.08601	
26.9805	4531.161		-64.04456	
27.03461	4527.699		-64.00578	
27.08872	4524.253		-63.96936	
27.14283	4520.825		-63.935	
27.19694	4517.423		-63.90232	
27.25105	4514.058		-63.87101	
27.30515	4510.738		-63.84075	
27.35926	4507.47		-63.81125	
27.41337	4504.243		-63.78222	
27.46748	4501.04		-63.75343	
27.52159	4497.845		-63.72464	
27.57569	4494.65		-63.69566	
27.6298	4491.442		-63.66631	
27.68391	4488.214		-63.6364	
27.73802	4484.963		-63.60576	
27.79213	4481.687		-63.57423	
27.84623	4478.382		-63.54169	
27.90034	4475.054		-63.50808	
27.95445	4471.707		-63.47343	
28.00856	4468.343		-63.43785	
28.06267	4464.964		-63.4015	
28.11677	4461.563		-63.36466	
28.17088	4458.132		-63.32764	
28.22499	4454.675		-63.29083	
28.2791	4451.195		-63.25459	
28.33321	4447.69		-63.2193	
28.38731	4444.161		-63.1853	
28.44142	4440.604		-63.15284	
28.49553	4437.018		-63.1221	
28.54964	4433.407		-63.09316	
28.60374	4429.778		-63.06602	
28.65785	4426.135		-63.04058	
28.71196	4422.483		-63.01668	
28.76607	4418.831		-62.994	
28.82018	4415.192		-62.97218	
28.87428	4411.579		-62.95076	
28.92839	4408		-62.92921	
28.9825	4404.462		-62.90699	
29.03661	4400.963		-62.88346	
29.09072	4397.497		-62.85804	
29.14482	4394.055		-62.83012	
29.19893	4390.631		-62.7991	
29.25304	4387.222		-62.76448	
29.30715	4383.829		-62.72583	
29.36126	4380.456		-62.68282	
29.41537	4377.116		-62.63519	
29.46947	4373.817		-62.58281	
29.52358	4370.559		-62.52565	
29.57769	4367.329		-62.46376	
29.6318	4364.116		-62.39731	
29.68591	4360.906		-62.32651	
29.74001	4357.677		-62.25165	
29.79412	4354.413		-62.17308	
29.84823	4351.109		-62.09118	
29.90234	4347.775		-62.00637	
29.95645	4344.428		-61.91909	
30.01055	4341.081		-61.82982	
30.06466	4337.734		-61.73908	
30.11877	4334.376		-61.64746	
30.17288	4330.998		-61.55556	
30.22699	4327.599		-61.46404	
30.28109	4324.187		-61.3736	
30.3352	4320.773		-61.28498	
30.38931	4317.372		-61.19886	
30.44342	4313.98		-61.11589	
30.49753	4310.589		-61.03671	
