T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00112	0.8962259		1.981457E-06	
20.05506	0.8962299		-2.651607E-06	
20.10901	0.8962338		-7.301923E-06	
20.16296	0.8962377		-1.196936E-05	
20.21691	0.8962416		-1.665439E-05	
20.27086	0.8962454		-2.135677E-05	
20.32481	0.8962492		-2.607688E-05	
20.37875	0.896253		-3.081438E-05	
20.4327	0.8962567		-3.556954E-05	
20.48665	0.8962605		-4.034194E-05	
20.5406	0.8962642		-4.513176E-05	
20.59455	0.8962678		-4.993849E-05	
20.6485	0.8962715		-5.476224E-05	
20.70244	0.8962752		-5.960241E-05	
20.75639	0.8962789		-6.445903E-05	
20.81034	0.8962824		-6.933141E-05	
20.86429	0.8962861		-7.421955E-05	
20.91824	0.8962896		-7.912266E-05	
20.97219	0.8962932		-8.404066E-05	
21.02613	0.8962967		-8.897273E-05	
21.08008	0.8963003		-9.391872E-05	
21.13403	0.8963037		-9.887773E-05	
21.18798	0.8963072		-0.0001038496	
21.24193	0.8963107		-0.0001088333	
21.29588	0.8963141		-0.0001138287	
21.34982	0.8963175		-0.0001188347	
21.40377	0.8963209		-0.000123851	
21.45772	0.8963243		-0.0001288767	
21.51167	0.8963276		-0.0001339114	
21.56562	0.896331		-0.0001389539	
21.61957	0.8963343		-0.0001440041	
21.67352	0.8963376		-0.0001490606	
21.72746	0.8963408		-0.0001541232	
21.78141	0.8963439		-0.0001591908	
21.83536	0.896347		-0.0001642629	
21.88931	0.8963499		-0.0001693384	
21.94326	0.8963525		-0.0001744168	
21.99721	0.8963549		-0.0001794971	
22.05116	0.8963568		-0.0001845788	
22.1051	0.896358		-0.0001896608	
22.15905	0.8963532		-0.0001947426	
22.213	0.8963473		-0.0001998231	
22.26695	0.8963404		-0.000204902	
22.3209	0.8963326		-0.0002099782	
22.37485	0.8963237		-0.0002150512	
22.42879	0.896314		-0.0002201202	
22.48274	0.8963033		-0.0002251846	
22.53669	0.8962917		-0.0002302435	
22.59064	0.8962793		-0.0002352964	
22.64459	0.8962663		-0.0002403424	
22.69854	0.8962532		-0.0002453812	
22.75248	0.8962399		-0.0002504119	
22.80643	0.8962268		-0.0002554343	
22.86038	0.8962139		-0.0002604479	
22.91433	0.8962013		-0.0002654528	
22.96828	0.896189		-0.0002704489	
23.02223	0.8961771		-0.000275437	
23.07617	0.8961655		-0.0002804176	
23.13012	0.8961543		-0.0002853926	
23.18407	0.8961432		-0.0002903641	
23.23802	0.8961323		-0.0002953357	
23.29197	0.8961213		-0.0003003118	
23.34592	0.8961104		-0.0003052992	
23.39986	0.8960994		-0.0003103066	
23.45381	0.8960884		-0.0003153458	
23.50776	0.896077		-0.0003204314	
23.56171	0.8960652		-0.0003255816	
23.61566	0.8960524		-0.0003308166	
23.66961	0.8960385		-0.0003361571	
23.72355	0.8960233		-0.0003416187	
23.7775	0.8960066		-0.0003466787	
23.83145	0.8959883		-0.0003516917	
23.8854	0.8959686		-0.0003566542	
23.93935	0.8959473		-0.0003615619	
23.9933	0.8959247		-0.0003664114	
24.04725	0.8959007		-0.0003711984	
24.10119	0.8958755		-0.0003759196	
24.15514	0.895849		-0.0003805708	
24.20909	0.8958214		-0.0003851485	
