T[°C]	Scattering [mAU]	S.D.
20.00112	91.03436	
20.00323	91.18829	
20.00503	91.22027	
20.01202	91.2069	
20.01531	90.97213	
20.03238	90.52762	
20.03939	91.33648	
20.06119	90.86412	
20.07036	91.03213	
20.10123	91.42848	
20.11213	90.91817	
20.14834	91.1227	
20.16127	91.56166	
20.20124	91.19313	
20.21615	92.03593	
20.26317	91.08814	
20.28295	91.63112	
20.33484	91.12922	
20.35356	91.13785	
20.41096	91.51717	
20.4305	91.16267	
20.493	91.29323	
20.51418	90.91545	
20.58145	90.77889	
20.604	90.99826	
20.67295	90.56659	
20.69714	90.85183	
20.77279	90.85331	
20.79794	91.02872	
20.87371	91.08784	
20.90104	90.99247	
20.97895	91.06023	
21.00487	90.51041	
21.08446	91.01698	
21.1139	91.01548	
21.19371	90.75476	
21.22184	91.40842	
21.30371	90.59272	
21.33098	90.44917	
21.41442	91.25584	
21.44182	90.83591	
21.52572	90.79182	
21.55342	90.85443	
21.63519	90.59978	
21.66235	90.4334	
21.74205	90.40507	
21.76895	90.24006	
21.85204	90.9024	
21.8791	91.18438	
21.96241	90.88926	
21.99015	90.99207	
22.07179	91.428	
22.09917	91.23569	
22.18044	91.30156	
22.20814	91.41366	
22.29051	90.85447	
22.31824	91.60857	
22.40157	91.17572	
22.429	91.27251	
22.51088	91.4716	
22.53769	91.05997	
22.61996	90.80822	
22.64703	90.88067	
22.72761	90.68462	
22.75489	91.25663	
22.83824	91.04029	
22.86545	90.66838	
22.94841	90.71095	
22.97636	90.95915	
23.05775	90.72726	
23.08554	90.98686	
23.16782	90.98243	
23.19463	91.34533	
23.27716	91.20652	
23.30359	91.52798	
23.38518	91.046	
23.41318	91.36227	
23.49741	90.95308	
23.52432	91.32765	
23.60459	91.09785	
23.63167	91.36941	
23.71338	91.29173	
23.74199	90.96438	
23.8242	90.99626	
23.85118	90.61916	
23.93182	90.60987	
23.95935	91.03584	
24.04322	90.6804	
24.07073	90.56896	
24.15384	90.60814	
24.18073	90.40737	
24.26308	90.46109	
24.29055	90.48681	
24.37032	90.61802	
24.39788	90.6835	
24.48062	90.63121	
24.50754	90.68855	
24.59144	90.8195	
24.61914	91.20609	
24.70078	90.49505	
24.72828	91.10022	
24.81095	90.80206	
24.83854	91.13595	
24.91942	91.25546	
24.94734	90.26197	
25.02879	91.13055	
25.05558	90.7271	
25.13792	90.52811	
25.16508	90.66372	
25.24804	90.57843	
25.27576	90.35822	
25.3576	90.6278	
25.38564	90.97478	
25.46719	90.75014	
25.49455	91.01886	
25.57633	91.06788	
25.60374	91.44308	
25.68641	91.12952	
25.71375	91.16676	
25.79411	90.79657	
25.82104	91.2235	
25.9041	90.86568	
25.93237	91.29205	
26.01515	90.77748	
26.04198	90.93794	
26.12209	90.83786	
26.14912	90.59257	
26.23319	90.77781	
26.26127	90.88847	
26.34488	90.80057	
26.37156	90.72592	
26.4522	90.48467	
26.47969	90.839	
26.56137	90.4921	
26.5883	90.8324	
26.67076	90.74023	
26.69893	90.96239	
26.78131	91.185	
26.80785	91.11518	
26.88887	91.06696	
26.91643	90.99978	
26.9997	90.98097	
27.02726	91.16328	
27.11065	90.74613	
27.13761	91.06461	
27.21747	90.8963	
27.24589	90.41465	
27.32919	90.85802	
27.35597	90.14554	
27.43752	90.56285	
27.46438	90.07597	
27.54738	90.35283	
27.57454	90.70296	
27.65745	90.18095	
27.68486	90.43913	
27.76789	90.53106	
27.79468	90.68716	
27.87459	90.51681	
27.90262	90.60204	
27.98365	90.59826	
28.01085	90.97962	
28.09412	90.40925	
28.12135	90.41949	
28.20531	90.93771	
28.23265	90.90428	
28.31289	90.73013	
28.33924	90.71298	
28.42194	90.64579	
28.45015	90.42731	
28.53266	90.5754	
28.55994	90.77701	
28.64148	90.10724	
28.66864	91.04075	
28.75099	90.46229	
28.77877	90.62224	
28.86147	91.09447	
28.8891	90.79059	
28.96935	90.99937	
28.99723	91.32784	
29.08121	90.5301	
29.10851	90.94411	
29.18822	90.92937	
29.21526	90.98553	
29.29733	91.13903	
29.32475	90.94187	
29.40744	90.6398	
29.4348	90.88241	
29.5187	90.08653	
29.54546	90.63711	
29.62605	90.31302	
29.65341	90.86359	
29.73575	90.65653	
29.76347	90.69092	
29.84568	90.66361	
29.87415	90.39521	
29.95661	90.27512	
29.98283	91.10122	
30.0642	90.71716	
30.09391	90.87473	
30.17324	90.71818	
