T[°C]	350nm [counts / mm]	S.D.
20.00112	3097.417	
20.00323	3100.841	
20.00503	3098.324	
20.01202	3088.498	
20.01531	3100.627	
20.03238	3088.902	
20.03939	3096.05	
20.06119	3091.343	
20.07036	3089.827	
20.10123	3095.789	
20.11213	3088.416	
20.14834	3091.434	
20.16127	3089.317	
20.20124	3081.532	
20.21615	3083.846	
20.26317	3084.359	
20.28295	3086.331	
20.33484	3083.647	
20.35356	3088.424	
20.41096	3075.432	
20.4305	3068.099	
20.493	3075.884	
20.51418	3071.704	
20.58145	3071.986	
20.604	3066.041	
20.67295	3068.831	
20.69714	3073.093	
20.77279	3049.534	
20.79794	3050.181	
20.87371	3049.45	
20.90104	3049.892	
20.97895	3039.434	
21.00487	3051.501	
21.08446	3045.746	
21.1139	3045.954	
21.19371	3040.854	
21.22184	3032.499	
21.30371	3036.862	
21.33098	3041.731	
21.41442	3030.018	
21.44182	3030.059	
21.52572	3029.368	
21.55342	3021.916	
21.63519	3023.073	
21.66235	3023.58	
21.74205	3015.762	
21.76895	3014.797	
21.85204	3006.794	
21.8791	3004.884	
21.96241	3011.667	
21.99015	3011.483	
22.07179	2994.438	
22.09917	3003.986	
22.18044	2997.875	
22.20814	3000.778	
22.29051	2990.86	
22.31824	2988.498	
22.40157	2981.037	
22.429	2987.804	
22.51088	2983.604	
22.53769	2987.157	
22.61996	2977.015	
22.64703	2973.948	
22.72761	2978.235	
22.75489	2979.747	
22.83824	2976.536	
22.86545	2971.852	
22.94841	2961.229	
22.97636	2962.253	
23.05775	2960.365	
23.08554	2960.275	
23.16782	2953.914	
23.19463	2956.336	
23.27716	2948.02	
23.30359	2939.749	
23.38518	2940.094	
23.41318	2945.676	
23.49741	2940.256	
23.52432	2935.163	
23.60459	2934.103	
23.63167	2934.206	
23.71338	2928.044	
23.74199	2932.019	
23.8242	2926.008	
23.85118	2921.306	
23.93182	2922.99	
23.95935	2914.553	
24.04322	2908.402	
24.07073	2914.646	
24.15384	2901.389	
24.18073	2904.388	
24.26308	2898.598	
24.29055	2901.895	
24.37032	2897.167	
24.39788	2901.489	
24.48062	2895.467	
24.50754	2893.106	
24.59144	2896.265	
24.61914	2885.041	
24.70078	2892.941	
24.72828	2883.135	
24.81095	2887.542	
24.83854	2881.375	
24.91942	2880.997	
24.94734	2872.662	
25.02879	2877.115	
25.05558	2876.052	
25.13792	2864.061	
25.16508	2869.186	
25.24804	2870.559	
25.27576	2867.524	
25.3576	2856.649	
25.38564	2860.883	
25.46719	2858.769	
25.49455	2851.689	
25.57633	2848.225	
25.60374	2842.85	
25.68641	2842.656	
25.71375	2843.449	
25.79411	2842.741	
25.82104	2839.113	
25.9041	2844.852	
25.93237	2829.301	
26.01515	2834.246	
26.04198	2829.525	
26.12209	2823.744	
26.14912	2825.821	
26.23319	2820.443	
26.26127	2814.635	
26.34488	2808.894	
26.37156	2808.532	
26.4522	2810.362	
26.47969	2807.815	
26.56137	2804.515	
26.5883	2802.273	
26.67076	2802.755	
26.69893	2808.713	
26.78131	2791.446	
26.80785	2798.738	
26.88887	2796.973	
26.91643	2788.477	
26.9997	2789.573	
27.02726	2784.14	
27.11065	2780.57	
27.13761	2780.222	
27.21747	2779.043	
27.24589	2776.405	
27.32919	2772.199	
27.35597	2776.061	
27.43752	2763.204	
27.46438	2769.725	
27.54738	2764.117	
27.57454	2767.499	
27.65745	2761.549	
27.68486	2752.329	
27.76789	2756.554	
27.79468	2753.448	
27.87459	2755.497	
27.90262	2748.11	
27.98365	2752.189	
28.01085	2743.354	
28.09412	2741.04	
28.12135	2744.242	
28.20531	2742.839	
28.23265	2732.337	
28.31289	2731.235	
28.33924	2734.141	
28.42194	2728.797	
28.45015	2732.102	
28.53266	2732.896	
28.55994	2723.979	
28.64148	2724.259	
28.66864	2716.055	
28.75099	2704.317	
28.77877	2710.79	
28.86147	2705.284	
28.8891	2700.889	
28.96935	2710.843	
28.99723	2710.722	
29.08121	2697.638	
29.10851	2704.358	
29.18822	2694.352	
29.21526	2698.608	
29.29733	2685.964	
29.32475	2689.252	
29.40744	2692.571	
29.4348	2686.996	
29.5187	2688.284	
29.54546	2677.638	
29.62605	2678.538	
29.65341	2677.112	
29.73575	2671.11	
29.76347	2669.807	
29.84568	2667.787	
29.87415	2671.162	
29.95661	2664.958	
29.98283	2658.208	
30.0642	2660.362	
30.09391	2653.412	
30.17324	2656.263	
30.20068	2656.016	
30.28224	2646.033	
30.31007	2645.527	
30.39255	2648.516	
30.41979	2644.168	
30.50287	2636.617	
30.53045	2632.719	
30.61038	2632.678	
30.63787	2636.787	
30.72038	2631.225	
30.74798	2630.495	
30.82919	2631.176	
30.85633	2625.478	
30.93891	2620.211	
30.96624	2617.507	
31.04729	2624.885	
31.07515	2616.502	
31.15938	2617.723	
31.18576	2609.353	
31.26765	2618.382	
31.29478	2611.665	
31.37589	2613.318	
31.40494	2603.508	
31.48604	2612.521	
31.5127	2596.523	
31.59645	2601.918	
31.62411	2593.655	
31.70578	2598.997	
31.73292	2599.367	
31.81615	2589.333	
31.84293	2589.667	
31.92624	2585.784	
31.95397	2577.612	
32.03606	2572.387	
32.06339	2580.138	
32.14391	2580.969	
32.17161	2578.365	
32.25298	2574.848	
32.27978	2569.125	
32.36356	2574.922	
32.39151	2564.125	
32.47327	2559.992	
32.50008	2560.435	
32.58352	2561.607	
32.61052	2557.647	
32.69223	2555.474	
32.71918	2550.412	
32.80045	2555.561	
32.82915	2540.549	
32.91224	2539.783	
32.93979	2544.231	
33.01952	2539.339	
33.04654	2537.544	
33.12954	2541.403	
33.15711	2534.851	
33.23874	2534.316	
33.26619	2524.946	
33.35054	2531.997	
33.37804	2519.62	
33.45707	2528.735	
33.48421	2518.596	
33.56644	2515.635	
33.59422	2511.904	
33.67945	2508.784	
33.70645	2504.818	
33.78757	2505.281	
33.81499	2500.533	
33.89577	2505.974	
33.92389	2498.455	
34.00533	2498.797	
34.03285	2496.875	
34.11586	2497.719	
34.1434	2489.604	
34.22435	2489.411	
34.25122	2491.764	
34.33383	2487.986	
34.36286	2486.972	
34.44431	2487.563	
34.47163	2484.507	
34.55267	2480.68	
34.57948	2481.883	
34.66103	2479.975	
34.68886	2478.194	
34.77261	2471.665	
34.80015	2470.981	
34.8806	2462.647	
34.90728	2469.094	
34.99054	2462.802	
35.01836	2457.289	
