T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00112	91.3314		-0.2690656	
20.05506	91.30759		-0.2619703	
20.10901	91.28365		-0.2549729	
20.16296	91.25977		-0.2480776	
20.21691	91.23619		-0.2412875	
20.27086	91.21313		-0.2346066	
20.32481	91.19067		-0.2280377	
20.37875	91.16882		-0.2215847	
20.4327	91.14755		-0.21525	
20.48665	91.12674		-0.2090371	
20.5406	91.10612		-0.2029481	
20.59455	91.08524		-0.1969859	
20.6485	91.06329		-0.191152	
20.70244	91.03892		-0.1854488	
20.75639	91.00974		-0.1798771	
20.81034	90.98486		-0.1744385	
20.86429	90.96166		-0.169133	
20.91824	90.94141		-0.1639614	
20.97219	90.92419		-0.1589226	
21.02613	90.90862		-0.1540158	
21.08008	90.89287		-0.1492385	
21.13403	90.87674		-0.1445879	
21.18798	90.86099		-0.1400596	
21.24193	90.8463		-0.135649	
21.29588	90.83331		-0.1313501	
21.34982	90.82274		-0.1271565	
21.40377	90.8157		-0.1230608	
21.45772	90.81327		-0.1190552	
21.51167	90.81615		-0.1151309	
21.56562	90.82428		-0.1112788	
21.61957	90.83747		-0.1074887	
21.67352	90.85493		-0.1037501	
21.72746	90.87564		-0.100051	
21.78141	90.89878		-0.09637941	
21.83536	90.92357		-0.09272186	
21.88931	90.94939		-0.08906466	
21.94326	90.9753		-0.0853928	
21.99721	91.00043		-0.08169092	
22.05116	91.02461		-0.07794236	
22.1051	91.04771		-0.0741307	
22.15905	91.06937		-0.07023966	
22.213	91.08868		-0.06625592	
22.26695	91.10413		-0.06217114	
22.3209	91.11443		-0.05798853	
22.37485	91.11874		-0.05373079	
22.42879	91.11675		-0.04945456	
22.48274	91.10923		-0.04526551	
22.53669	91.09798		-0.04133092	
22.59064	91.08521		-0.03786211	
22.64459	91.07288		-0.03814949	
22.69854	91.06202		-0.03852151	
22.75248	91.053		-0.03896613	
22.80643	91.04622		-0.03947367	
22.86038	91.04192		-0.04003701	
22.91433	91.04015		-0.04065203	
22.96828	91.04115		-0.04131709	
23.02223	91.0451		-0.04203222	
23.07617	91.05176		-0.04279865	
23.13012	91.0605		-0.04361818	
23.18407	91.06976		-0.04449226	
23.23802	91.07811		-0.04542048	
23.29197	91.08448		-0.04639919	
23.34592	91.08775		-0.0474219	
23.39986	91.08716		-0.04847824	
23.45381	91.08229		-0.04955382	
23.50776	91.0727		-0.0506297	
23.56171	91.05788		-0.05168337	
23.61566	91.03724		-0.05269083	
23.66961	91.01088		-0.05363028	
23.72355	90.97989		-0.05448405	
23.7775	90.94568		-0.05523805	
23.83145	90.90971		-0.05588109	
23.8854	90.87373		-0.05640493	
23.93935	90.83953		-0.05680345	
23.9933	90.80822		-0.05707169	
24.04725	90.7806		-0.05720475	
24.10119	90.7571		-0.05719814	
24.15514	90.73827		-0.05704896	
24.20909	90.72474		-0.05675745	
24.26304	90.71632		-0.05632772	
24.31699	90.71295		-0.05576697	
24.37094	90.71419		-0.05508503	
24.42488	90.719		-0.05429325	
24.47883	90.72608		-0.05340402	
24.53278	90.73392		-0.05243044	
24.58673	90.7412		-0.05138714	
24.64068	90.74729		-0.05028982	
24.69463	90.75253		-0.04915452	
24.74858	90.75753		-0.04799665	
24.80252	90.76287		-0.04683101	
24.85647	90.76897		-0.04567257	
24.91042	90.77658		-0.04453777	
24.96437	90.78608		-0.04344352	
25.01832	90.79722		-0.042407	
25.07227	90.80948		-0.04144479	
25.12621	90.82236		-0.04057167	
25.18016	90.83531		-0.03979935	
