T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00035	91.79591		0.3001134	
20.05445	91.82183		0.2900326	
20.10856	91.8476		0.2800139	
20.16267	91.87316		0.2700604	
20.21677	91.89845		0.2601756	
20.27088	91.92341		0.2503627	
20.32498	91.94796		0.2406252	
20.37909	91.97207		0.2309667	
20.4332	91.99571		0.2213906	
20.4873	92.0189		0.2119005	
20.54141	92.04163		0.2024998	
20.59551	92.06394		0.1931917	
20.64962	92.08586		0.1839796	
20.70372	92.10752		0.1748666	
20.75783	92.12914		0.1658556	
20.81194	92.15104		0.1569494	
20.86604	92.17361		0.1481503	
20.92015	92.18941		0.1394607	
20.97425	92.20461		0.1308824	
21.02836	92.21902		0.1224171	
21.08246	92.23217		0.1140658	
21.13657	92.24353		0.1058294	
21.19068	92.25282		0.09770795	
21.24478	92.25993		0.08970144	
21.29889	92.26489		0.08180924	
21.35299	92.26763		0.07403023	
21.4071	92.2681		0.06636263	
21.46121	92.26645		0.05880499	
21.51531	92.26297		0.05135452	
21.56942	92.25821		0.04400816	
21.62352	92.25288		0.03676222	
21.67763	92.24742		0.0296123	
21.73174	92.24233		0.02255323	
21.78584	92.23778		0.01557897	
21.83995	92.23375		0.008682423	
21.89405	92.23007		0.00185526	
21.94816	92.22636		-0.004912342	
22.00226	92.22222		-0.01163198	
22.05637	92.21712		-0.01831723	
22.11048	92.21053		-0.02498371	
22.16458	92.20207		-0.03164883	
22.21869	92.19122		-0.03833096	
22.27279	92.17784		-0.04504755	
22.3269	92.16212		-0.05181156	
22.381	92.14428		-0.05862525	
22.43511	92.12473		-0.06547028	
22.48922	92.10384		-0.07229482	
22.54332	92.08169		-0.07900269	
22.59743	92.0585		-0.0854618	
22.65153	92.03441		-0.08659745	
22.70564	92.00961		-0.08744381	
22.75974	91.98441		-0.08800628	
22.81385	91.95905		-0.08829097	
22.86796	91.93395		-0.08830519	
22.92206	91.90962		-0.0880578	
22.97617	91.88657		-0.08755958	
23.03027	91.86547		-0.08682375	
23.08438	91.84703		-0.08586635	
23.13848	91.83193		-0.08470659	
23.19259	91.82042		-0.08336663	
23.2467	91.81241		-0.08187084	
23.3008	91.80766		-0.08024494	
23.35491	91.8055		-0.07851515	
23.40901	91.80513		-0.07670752	
23.46312	91.80613		-0.0748476	
23.51723	91.80842		-0.07295968	
23.57133	91.81213		-0.07106667	
23.62544	91.81738		-0.06919014	
23.67954	91.82428		-0.06735007	
23.73365	91.83289		-0.06556516	
23.78775	91.84328		-0.06385364	
23.84186	91.85548		-0.06223403	
23.89597	91.86929		-0.06072567	
23.95007	91.88444		-0.05934904	
24.00418	91.90051		-0.05812625	
24.05828	91.91679		-0.05708036	
24.11239	91.93243		-0.05623396	
24.1665	91.94669		-0.05560838	
24.2206	91.95894		-0.05522283	
24.27471	91.96883		-0.05509382	
24.32881	91.9762		-0.05523542	
24.38292	91.98119		-0.055659	
24.43703	91.98425		-0.05637328	
24.49113	91.98575		-0.0573834	
24.54524	91.98614		-0.05868976	
24.59934	91.98602		-0.06028714	
24.65345	91.98608		-0.06216377	
24.70755	91.98673		-0.06430195	
24.76166	91.98793		-0.06667868	
24.81577	91.9894		-0.06926643	
24.86987	91.99064		-0.0720351	
24.92398	91.99128		-0.07495285	
24.97808	91.99112		-0.07798658	
25.03219	91.99006		-0.08110221	
25.08629	91.98824		-0.08426457	
25.1404	91.98603		-0.08743751	
25.19451	91.98373		-0.09058483	
25.24861	91.98126		-0.09367079	
25.30272	91.97814		-0.09666102	
25.35682	91.97385		-0.09952258	
25.41093	91.96786		-0.1022239	
25.46503	91.95983		-0.1047354	
25.51914	91.94958		-0.1070291	
25.57325	91.93709		-0.1090796	
25.62735	91.92253		-0.1108648	
25.68146	91.90621		-0.1123661	
25.73556	91.88849		-0.113569	
25.78967	91.86986		-0.1144638	
25.84377	91.85073		-0.1150464	
25.89788	91.83144		-0.1153171	
25.95199	91.81211		-0.11528	
26.00609	91.79263		-0.1149427	
26.0602	91.77303		-0.1143162	
26.1143	91.75329		-0.1134156	
26.16841	91.73321		-0.1122592	
26.22252	91.71265		-0.1108696	
26.27662	91.69137		-0.1092725	
