T[°C]	330nm [counts / mm]	S.D.
19.99988	7952.039	56.60073
20.05387	7968.981	31.46679
20.10785	7951.423	29.17402
20.16184	7937.036	28.69839
20.21583	7935.716	32.04247
20.26981	7930.754	31.82639
20.3238	7917.336	31.44454
20.37779	7914.611	35.02172
20.43177	7908.81	40.75727
20.48576	7893.141	36.51924
20.53975	7896.692	40.50588
20.59374	7888.401	35.98045
20.64772	7881.568	29.8366
20.70171	7883.023	25.96688
20.7557	7880.382	29.24351
20.80968	7870.301	20.67412
20.86367	7866.044	25.05202
20.91766	7857.797	18.90133
20.97165	7844.42	26.02824
21.02563	7846.101	22.78904
21.07962	7828.807	28.69892
21.13361	7820.906	19.05643
21.1876	7823.801	30.81002
21.24158	7809.965	26.37818
21.29557	7813.345	27.58109
21.34956	7804.769	30.79373
21.40354	7792.45	32.31842
21.45753	7793.05	33.31923
21.51152	7780.56	32.20303
21.5655	7780.305	37.6722
21.61949	7774.727	38.24488
21.67348	7772.046	34.60118
21.72747	7760.312	39.69991
21.78145	7756.143	36.91695
21.83544	7738.515	29.63412
21.88943	7740.583	35.50376
21.94341	7733.286	31.84437
21.9974	7731.042	38.86983
22.05139	7721.117	32.11119
22.10538	7715.713	29.16146
22.15936	7705.089	31.23689
22.21335	7702.89	28.75035
22.26734	7689.89	34.09587
22.32132	7689.661	37.06607
22.37531	7685.234	42.29112
22.4293	7682.996	42.00964
22.48329	7672.302	36.12273
22.53727	7679.007	43.22456
22.59126	7655.856	45.90285
22.64525	7656.21	54.30559
22.69923	7647.972	43.86243
22.75322	7648.486	43.59417
22.80721	7629.045	47.50857
22.86119	7631.517	41.7286
22.91518	7624.055	44.15063
22.96917	7620.946	36.54205
23.02316	7618.917	37.95685
23.07714	7610.465	32.48193
23.13113	7601.733	31.00605
23.18512	7599.092	27.14519
23.23911	7590.314	24.43192
23.29309	7584.776	25.48664
23.34708	7581.984	31.93068
23.40107	7577.289	35.35924
23.45505	7574.539	35.91108
23.50904	7567.089	31.72973
23.56303	7559.265	35.60387
23.61702	7551.469	39.27524
23.671	7540.867	29.85566
23.72499	7541.293	27.85342
23.77898	7539.887	26.54515
23.83296	7529.044	23.69426
23.88695	7526.016	28.02036
23.94094	7520.646	30.70193
23.99492	7516.047	31.71259
24.04891	7512.495	23.20848
24.1029	7498.682	22.64885
24.15689	7489.992	29.37816
24.21087	7491.409	21.68016
24.26486	7491.816	25.30476
