T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99988	7959.155	34.74569	-118.5982	7.738422
20.05387	7952.954	34.30618	-118.4294	7.550562
20.10785	7946.753	33.87048	-118.2597	7.362566
20.16184	7940.553	33.43784	-118.089	7.174435
20.21583	7934.351	33.00918	-117.9173	6.986159
20.26981	7928.148	32.58606	-117.7446	6.797754
20.3238	7921.942	32.17	-117.571	6.609222
20.37779	7915.733	31.76342	-117.3964	6.420577
20.43177	7909.52	31.36869	-117.2209	6.231837
20.48576	7903.302	30.98893	-117.0445	6.04302
20.53975	7897.077	30.62618	-116.8672	5.854161
20.59374	7890.847	30.2827	-116.689	5.665281
20.64772	7884.611	29.95924	-116.51	5.476418
20.70171	7878.371	29.65711	-116.3302	5.287608
20.7557	7872.128	29.37525	-116.1497	5.098897
20.80968	7865.887	29.11325	-115.9684	4.910335
20.86367	7859.651	28.86904	-115.7866	4.721965
20.91766	7853.428	28.64345	-115.6041	4.533849
20.97165	7847.24	28.43021	-115.4211	4.346045
21.02563	7841.072	28.47796	-115.2377	4.158612
21.07962	7834.898	28.56458	-115.0538	3.971624
21.13361	7828.704	28.69635	-114.8696	3.785145
21.1876	7822.481	28.87706	-114.6851	3.599238
21.24158	7816.224	29.10713	-114.5004	3.413971
21.29557	7809.926	29.38316	-114.3156	3.229413
21.34956	7803.59	29.7018	-114.1307	3.045626
21.40354	7797.219	30.05904	-113.9459	2.862679
21.45753	7790.822	30.44761	-113.7611	2.680634
21.51152	7784.419	30.8616	-113.5764	2.499564
21.5655	7778.033	31.29299	-113.392	2.319536
21.61949	7771.682	31.73401	-113.2079	2.140616
21.67348	7765.386	32.1841	-113.0241	1.96286
21.72747	7759.145	32.64489	-112.8408	1.786323
21.78145	7752.949	33.12152	-112.6579	1.61104
21.83544	7746.785	33.61738	-112.4756	1.437033
21.88943	7740.641	34.13155	-112.2938	1.264306
21.94341	7734.5	34.66203	-112.1125	1.092824
21.9974	7728.355	35.20067	-111.9318	0.9225267
22.05139	7722.2	35.73677	-111.7517	0.7533044
22.10538	7716.039	36.25611	-111.5721	0.585015
22.15936	7709.884	36.74623	-111.3928	0.4174972
22.21335	7703.743	37.19088	-111.2138	0.2507602
22.26734	7697.622	37.57648	-111.0347	0.08752443
22.32132	7691.525	37.89225	-110.855	0.09471706
22.37531	7685.457	38.12829	-110.674	0.2608442
22.4293	7679.425	38.28126	-110.4907	0.4327158
22.48329	7673.436	38.35637	-110.3036	0.6085662
22.53727	7667.496	38.36753	-110.1111	0.7890661
22.59126	7661.609	38.3289	-109.9115	0.9749396
22.64525	7655.769	38.25259	-109.7289	1.088777
22.69923	7649.967	38.14994	-109.5484	1.198174
22.75322	7644.194	38.02498	-109.3701	1.302754
22.80721	7638.439	37.8757	-109.1943	1.402426
22.86119	7632.696	37.69329	-109.021	1.49729
22.91518	7626.961	37.46012	-108.8504	1.587623
22.96917	7621.23	37.15549	-108.6826	1.67378
23.02316	7615.5	36.76219	-108.5175	1.756181
23.07714	7609.771	36.27786	-108.3553	1.835218
23.13113	7604.048	35.71001	-108.196	1.911221
23.18512	7598.34	35.06955	-108.0395	1.984387
23.23911	7592.651	34.37355	-107.8859	2.054753
23.29309	7586.981	33.64293	-107.7351	2.122158
23.34708	7581.331	32.89864	-107.5871	2.186288
23.40107	7575.702	32.16354	-107.4418	2.246666
23.45505	7570.099	31.46176	-107.2993	2.302696
23.50904	7564.521	30.81365	-107.1596	2.353691
23.56303	7558.962	30.23069	-107.0228	2.398877
23.61702	7553.416	29.71764	-106.889	2.437477
23.671	7547.876	29.28047	-106.7584	2.468707
23.72499	7542.334	28.92533	-106.6312	2.49183
23.77898	7536.787	28.65275	-106.5078	2.506135
23.83296	7531.232	28.45115	-106.3884	2.510981
23.88695	7525.666	28.29997	-106.2734	2.505892
23.94094	7520.087	28.1715	-106.163	2.490539
23.99492	7514.488	28.03963	-106.0575	2.464807
24.04891	7508.862	27.88827	-105.9571	2.428778
24.1029	7503.198	27.71051	-105.8619	2.382713
24.15689	7497.491	27.51112	-105.7723	2.327085
24.21087	7491.744	27.30093	-105.6883	2.262551
24.26486	7485.961	27.09436	-105.6099	2.189901
24.31885	7480.151	26.90374	-105.5374	2.110058
24.37284	7474.319	26.74044	-105.4708	2.024028
24.42682	7468.474	26.61418	-105.4101	1.932915
24.48081	7462.621	26.52441	-105.3554	1.837924
24.5348	7456.772	26.46869	-105.3065	1.740323
24.58878	7450.938	26.44634	-105.2634	1.641451
24.64277	7445.124	26.45353	-105.2258	1.542697
24.69676	7439.329	26.49375	-105.1934	1.445493
24.75075	7433.55	26.56843	-105.1659	1.351278
24.80473	7427.781	26.673	-105.1428	1.261506
24.85872	7422.012	26.80166	-105.1237	1.177629
24.91271	7416.231	26.94777	-105.1079	1.10105
24.96669	7410.434	27.1067	-105.095	1.033087
25.02068	7404.629	27.26792	-105.0842	0.9749035
25.07467	7398.827	27.42148	-105.0749	0.9274366
25.12865	7393.046	27.5599	-105.0664	0.8912264
25.18264	7387.301	27.68059	-105.0582	0.8663207
25.23663	7381.595	27.78649	-105.0494	0.852248
25.29062	7375.926	27.883	-105.0396	0.8480309
25.3446	7370.288	27.98308	-105.0279	0.8523664
25.39859	7364.681	28.09931	-105.0138	0.8638249
25.45258	7359.099	28.24203	-104.9966	0.8809792
25.50657	7353.536	28.41589	-104.9758	0.9025442
25.56055	7347.989	28.61763	-104.9506	0.9274346
25.61454	7342.454	28.84376	-104.9207	0.9547655
25.66853	7336.928	29.08546	-104.8855	0.9838677
25.72251	7331.402	29.33711	-104.8446	1.014268
25.7765	7325.872	29.60009	-104.7979	1.045599
25.83049	7320.327	29.87612	-104.745	1.077584
25.88447	7314.765	30.16719	-104.686	1.109975
25.93846	7309.192	30.46122	-104.6208	1.142552
25.99245	7303.612	30.74165	-104.5495	1.175057
26.04644	7298.029	30.98922	-104.4726	1.207214
26.10042	7292.442	31.19488	-104.3902	1.238727
26.15441	7286.854	31.35253	-104.303	1.269313
26.2084	7281.269	31.46	-104.2113	1.298706
26.26238	7275.685	31.51468	-104.116	1.326671
26.31637	7270.099	31.51622	-104.0176	1.353064
26.37036	7264.502	31.47212	-103.9168	1.377765
26.42435	7258.888	31.38929	-103.8143	1.400738
26.47833	7253.255	31.26986	-103.7109	1.42195
26.53232	7247.605	31.11883	-103.6071	1.441417
