T[°C]	Scattering [mAU]	S.D.
20.00049	91.21244	
20.00066	90.73296	
20.00393	91.05843	
20.00711	90.69582	
20.018	91.26679	
20.02441	91.28794	
20.04451	91.37589	
20.05334	91.58725	
20.07739	90.96127	
20.08927	91.2831	
20.12101	90.88551	
20.13425	91.31264	
20.17005	91.30056	
20.1864	91.2159	
20.22899	91.55151	
20.24706	91.20299	
20.29489	90.93269	
20.3152	90.69008	
20.36734	90.45274	
20.38981	90.93938	
20.44622	91.02482	
20.46983	91.53521	
20.53317	91.4045	
20.55885	91.04041	
20.62278	91.18684	
20.65009	91.20202	
20.71779	91.59732	
20.74589	91.90473	
20.81898	91.9189	
20.84905	91.91875	
20.92307	91.58383	
20.95287	91.66186	
21.0278	91.32469	
21.05799	91.25497	
21.13617	91.27705	
21.16779	90.92185	
21.24558	91.23563	
21.27673	91.29788	
21.35343	90.99826	
21.3852	91.26003	
21.46551	91.27473	
21.49789	91.35519	
21.57413	91.5596	
21.6053	91.73653	
21.68278	91.53104	
21.71636	91.78394	
21.79325	91.33019	
21.82496	91.90015	
21.90043	91.36571	
21.93182	91.65791	
22.01213	91.44653	
22.04432	91.21692	
22.12264	91.07486	
22.15325	90.86319	
22.23158	91.03918	
22.26352	91.27022	
22.34044	91.27325	
22.37217	91.57005	
22.451	91.24624	
22.48338	91.06106	
22.55791	91.14856	
22.58917	91.023	
22.66824	91.31273	
22.6992	91.13177	
22.77797	91.46547	
22.8097	91.19112	
22.88771	91.15418	
22.9185	91.03724	
22.99779	91.27367	
23.03003	91.11744	
23.1067	91.2893	
23.13723	91.31853	
23.216	90.53143	
23.24864	90.27748	
23.32754	90.46602	
23.35859	90.58954	
23.43468	90.39893	
23.46642	90.32983	
23.54503	90.77163	
23.57661	91.27046	
23.65357	90.96124	
23.68497	90.56769	
23.76483	90.92854	
23.79658	90.95721	
23.87312	91.11091	
23.90528	90.41019	
23.98239	91.42001	
24.01509	91.42548	
24.09283	90.86494	
24.124	91.02389	
24.1995	90.96387	
24.23126	91.03891	
24.31053	91.08986	
24.3419	90.83618	
24.42068	91.01408	
24.45211	91.12332	
24.53	90.77589	
24.56092	91.24535	
