T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00049	91.16176		0.1676061	
20.0546	91.17665		0.1597047	
20.10871	91.19144		0.1518574	
20.16281	91.20602		0.1440676	
20.21692	91.22025		0.1363377	
20.27103	91.23402		0.1286712	
20.32513	91.24715		0.1210716	
20.37924	91.25947		0.1135423	
20.43335	91.27087		0.1060864	
20.48746	91.28135		0.09870736	
20.54156	91.29095		0.09140878	
20.59567	91.29977		0.08419427	
20.64978	91.30801		0.0770667	
20.70388	91.31603		0.0700296	
20.75799	91.32454		0.06308618	
20.8121	91.33468		0.05623976	
20.86621	91.34812		0.0494928	
20.92031	91.3584		0.0428483	
20.97442	91.37038		0.03630882	
21.02853	91.38303		0.02987692	
21.08263	91.39519		0.02355412	
21.13674	91.40556		0.01734225	
21.19085	91.41303		0.01124242	
21.24496	91.41701		0.005255434	
21.29906	91.41746		-0.0006191042	
21.35317	91.41444		-0.006381525	
21.40728	91.40808		-0.01203282	
21.46138	91.39901		-0.01757413	
21.51549	91.38863		-0.02300755	
21.5696	91.3789		-0.02833497	
21.62371	91.37134		-0.03355897	
21.67781	91.36639		-0.03868251	
21.73192	91.36351		-0.04370965	
21.78603	91.36169		-0.04864458	
21.84014	91.35992		-0.05349253	
21.89424	91.35738		-0.05825969	
21.94835	91.35345		-0.06295415	
22.00246	91.34769		-0.06758524	
22.05656	91.33962		-0.07216445	
22.11067	91.32892		-0.07670542	
22.16478	91.31564		-0.08122361	
22.21889	91.30009		-0.08573633	
22.27299	91.2831		-0.0902603	
22.3271	91.26581		-0.09480916	
22.38121	91.24875		-0.09938762	
22.43531	91.23168		-0.103983	
22.48942	91.21401		-0.1085523	
22.54353	91.19513		-0.113012	
22.59764	91.1745		-0.1172459	
22.65174	91.15179		-0.1159699	
22.70585	91.12714		-0.1144664	
22.75996	91.10138		-0.1127546	
22.81406	91.07524		-0.1108514	
22.86817	91.04905		-0.1087708	
22.92228	91.02289		-0.1065256	
22.97639	90.99706		-0.1041277	
23.03049	90.9722		-0.1015893	
23.0846	90.94879		-0.09892318	
23.13871	90.9275		-0.09614288	
23.19282	90.90898		-0.09326333	
23.24692	90.8933		-0.09030061	
23.30103	90.88003		-0.08727097	
23.35514	90.86868		-0.08419088	
23.40924	90.85912		-0.08107676	
23.46335	90.85165		-0.07794529	
23.51746	90.84661		-0.07481299	
23.57157	90.84444		-0.07169693	
23.62567	90.84552		-0.06861483	
23.67978	90.84998		-0.0655844	
23.73389	90.85774		-0.06262221	
23.78799	90.86887		-0.05974347	
23.8421	90.88345		-0.05696231	
23.89621	90.90141		-0.05429087	
23.95032	90.92222		-0.05173994	
24.00442	90.94508		-0.0493199	
24.05853	90.96891		-0.04704274	
24.11264	90.99262		-0.04492198	
24.16674	91.01552		-0.0429737	
24.22085	91.0375		-0.04121508	
24.27496	91.05839		-0.03966638	
