T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00091	0.9135934		-2.750717E-05	
20.05486	0.9135852		-2.764046E-05	
20.10881	0.9135768		-2.778799E-05	
20.16276	0.9135681		-2.795035E-05	
20.21671	0.9135591		-2.812812E-05	
20.27066	0.9135498		-2.832189E-05	
20.32461	0.9135402		-2.853227E-05	
20.37856	0.9135304		-2.875989E-05	
20.43251	0.9135203		-2.900536E-05	
20.48646	0.91351		-2.926933E-05	
20.54041	0.9134995		-2.955246E-05	
20.59437	0.9134887		-2.985539E-05	
20.64832	0.9134777		-3.017879E-05	
20.70227	0.9134666		-3.052337E-05	
20.75622	0.9134554		-3.08898E-05	
20.81017	0.913444		-3.127877E-05	
20.86412	0.9134327		-3.169101E-05	
20.91807	0.9134213		-3.212722E-05	
20.97202	0.9134101		-3.258814E-05	
21.02597	0.9133989		-3.307448E-05	
21.07992	0.9133877		-3.358701E-05	
21.13387	0.9133767		-3.412645E-05	
21.18782	0.9133658		-3.469356E-05	
21.24177	0.9133549		-3.528912E-05	
21.29572	0.9133442		-3.591388E-05	
21.34967	0.9133335		-3.656858E-05	
21.40363	0.9133229		-3.725405E-05	
21.45758	0.9133123		-3.797104E-05	
21.51153	0.9133016		-3.872032E-05	
21.56548	0.9132907		-3.950265E-05	
21.61943	0.9132794		-4.031886E-05	
21.67338	0.9132674		-4.11697E-05	
21.72733	0.9132543		-4.205593E-05	
21.78128	0.9132389		-4.297838E-05	
21.83523	0.9132204		-4.393778E-05	
21.88918	0.9132015		-4.493488E-05	
21.94313	0.9131836		-4.597048E-05	
21.99708	0.913167		-4.704529E-05	
22.05103	0.9131517		-4.815997E-05	
22.10498	0.9131375		-4.931508E-05	
22.15894	0.9131243		-5.051119E-05	
22.21289	0.913112		-5.174866E-05	
22.26684	0.9131007		-5.302768E-05	
22.32079	0.9130908		-5.434851E-05	
22.37474	0.9130825		-5.571116E-05	
22.42869	0.9130758		-5.711548E-05	
22.48264	0.9130709		-5.85613E-05	
22.53659	0.9130675		-6.00481E-05	
22.59054	0.913066		-6.157513E-05	
22.64449	0.9130657		-6.314152E-05	
22.69844	0.9130664		-6.474596E-05	
22.75239	0.9130674		-6.638678E-05	
22.80634	0.9130686		-6.806191E-05	
22.86029	0.9130699		-6.976908E-05	
22.91425	0.913071		-7.150541E-05	
22.96819	0.9130718		-7.326763E-05	
23.02215	0.9130723		-7.505218E-05	
23.0761	0.9130728		-7.685496E-05	
23.13005	0.9130735		-7.867151E-05	
23.184	0.9130744		-8.049732E-05	
23.23795	0.9130757		-8.232761E-05	
23.2919	0.9130774		-8.415781E-05	
23.34585	0.9130799		-8.59839E-05	
23.3998	0.9130832		-8.780315E-05	
23.45375	0.913088		-8.961463E-05	
23.5077	0.9130944		-9.142023E-05	
23.56165	0.913103		-9.322576E-05	
23.6156	0.9131138		-9.504094E-05	
23.66955	0.9131268		-9.687862E-05	
23.72351	0.9131419		-9.875117E-05	
23.77746	0.9131591		-0.0001028686	
23.83141	0.9131782		-0.0001070314	
23.88536	0.9131989		-0.0001112323	
23.93931	0.9132211		-0.0001154648	
23.99326	0.9132442		-0.0001197221	
24.04721	0.9132674		-0.0001239975	
24.10116	0.9132897		-0.0001282853	
24.15511	0.9133101		-0.0001325802	
24.20906	0.9133279		-0.000136878	
24.26301	0.9133429		-0.0001411761	
