T[°C]	Scattering [mAU]	S.D.
20.00091	94.24452	
20.00174	94.61608	
20.00688	94.65194	
20.00957	94.35	
20.01884	94.37459	
20.02543	94.44366	
20.04555	94.04292	
20.054	94.42895	
20.07984	93.94142	
20.09172	93.84573	
20.12255	94.0499	
20.13649	93.73884	
20.17256	94.32298	
20.18805	94.0351	
20.23072	94.40694	
20.24871	94.31326	
20.29791	94.29003	
20.3179	94.44425	
20.3712	94.02991	
20.39339	93.99594	
20.44898	94.73356	
20.47405	94.22082	
20.53391	94.54075	
20.55979	94.3392	
20.62442	94.07123	
20.65126	94.61761	
20.71962	94.2555	
20.74874	94.29185	
20.82078	94.27659	
20.84977	93.86812	
20.9256	94.27943	
20.95557	93.96716	
21.02931	94.36002	
21.05992	94.50209	
21.13766	94.27172	
21.16838	94.346	
21.24796	94.38184	
21.27927	94.21375	
21.35685	94.63129	
21.3893	94.52041	
21.46722	94.68698	
21.49933	94.43308	
21.57769	94.51354	
21.61016	94.31408	
21.68739	94.8196	
21.71803	94.70699	
21.79454	94.25584	
21.82684	94.4876	
21.90386	93.92314	
21.93608	94.19795	
22.01506	94.09737	
22.04647	94.13378	
22.12391	94.44924	
22.15517	94.29269	
22.23356	94.07674	
22.26507	94.43375	
22.34451	94.01299	
22.37655	94.26982	
22.45459	94.36051	
22.48624	94.29032	
22.56253	94.2877	
22.59417	94.26794	
22.67176	93.9749	
22.70292	94.20169	
22.7805	94.0754	
22.81307	94.05931	
22.89048	94.03401	
22.92257	94.0568	
23.00163	93.66333	
23.03293	93.90154	
23.11147	94.12116	
23.14311	93.7701	
23.21992	94.12533	
23.25258	93.64542	
23.32825	93.58456	
23.35963	93.89077	
23.43883	93.44924	
23.47106	93.96479	
23.54822	94.47416	
23.57928	93.86168	
23.65633	94.04096	
23.68776	94.16617	
23.76771	94.23195	
23.79933	94.20557	
23.8761	93.96855	
23.90743	94.28671	
23.98577	94.58425	
24.01855	94.06239	
24.09673	94.50471	
24.12852	94.5162	
24.20509	94.16449	
24.23712	94.567	
24.3153	93.81026	
24.34581	94.06495	
24.42373	94.261	
24.45674	93.72842	
24.53282	94.21749	
24.56525	93.97443	
24.6441	94.10692	
24.6755	94.34093	
24.75378	93.95466	
24.7854	94.19019	
24.86345	94.31108	
24.89457	94.24715	
24.97353	94.54804	
25.00483	94.22184	
25.08104	94.43662	
25.11287	94.15499	
25.19019	94.28498	
25.2221	94.45365	
25.30104	94.18896	
25.33251	94.44235	
25.41122	93.90237	
25.44259	93.85194	
25.52045	93.63882	
25.55189	93.63214	
25.62982	93.88269	
25.66145	93.97014	
25.73926	93.68333	
25.77032	93.79732	
25.84689	93.78036	
25.87866	93.90722	
25.95909	94.14938	
25.9909	93.94933	
26.06725	93.76036	
26.09839	93.89679	
26.17517	93.3639	
26.2075	93.74158	
26.28692	93.62852	
26.31925	93.61147	
26.39521	94.35522	
26.42606	94.11658	
26.50439	93.41812	
26.5375	94.00493	
26.61357	93.33403	
26.64528	93.21111	
26.72497	94.04329	
26.75646	93.50752	
26.83206	93.91731	
26.8634	93.7016	
26.9423	93.91442	
26.97513	93.96814	
27.05292	94.22766	
27.085	93.94025	
27.16081	94.10314	
27.19173	94.11638	
27.27256	94.31395	
27.30491	94.30216	
27.38113	94.3759	
27.41434	94.26807	
27.49064	94.40414	
27.52255	94.21407	
27.59981	93.96401	
27.63186	94.0116	
27.7099	94.09574	
27.7422	93.92714	
27.81845	93.9795	
27.84919	93.91531	
27.92849	93.99828	
27.95964	93.79134	
28.03698	93.79698	
28.06918	94.03648	
28.14666	93.76443	
28.17912	94.12475	
28.25749	93.96872	
28.28851	94.09229	
28.36397	94.13953	
28.39579	93.94414	
28.47558	94.3808	
28.50733	93.92683	
28.5845	94.08833	
28.61604	94.20422	
28.69332	93.57838	
28.72485	93.9628	
28.80394	93.51651	
28.83575	93.46061	
28.91336	93.601	
28.9444	93.45731	
29.02324	93.46494	
29.05571	93.51554	
29.1334	93.70046	
29.16406	93.577	
29.24053	93.66812	
29.2721	93.51183	
29.3501	93.63315	
29.38327	93.44724	
29.46102	93.88103	
29.49328	93.72826	
29.56944	93.43899	
29.60062	93.7154	
29.6785	93.95452	
29.71001	93.7945	
29.7884	93.81422	
29.81988	93.20621	
29.90085	93.77982	
29.93272	93.5026	
30.00731	93.13224	
30.03846	93.52247	
30.11692	93.41115	
30.14749	93.65122	
30.22564	93.30209	
30.25701	93.65092	
30.33571	93.94653	
30.36762	93.85429	
30.44509	94.16689	
30.47704	93.94348	
30.55507	93.95615	
30.58567	94.15317	
30.66385	93.65573	
30.69558	93.82133	
30.77264	94.09157	
30.80474	93.68468	
30.88185	94.18797	
30.91361	93.55471	
30.99141	93.88572	
31.02256	93.67183	
31.10184	93.63388	
31.13574	93.55413	
31.21072	93.40635	
31.24222	93.71827	
31.31991	93.69186	
31.35144	93.70045	
31.43099	93.82256	
31.46292	93.82059	
31.53869	93.85934	
31.57089	93.56078	
31.64915	93.83945	
31.68072	93.64036	
31.75797	94.02297	
31.79195	93.95053	
31.86857	93.57159	
31.90061	94.00065	
31.97906	93.34745	
32.0108	93.72214	
32.08757	93.40932	
32.11858	93.31654	
32.19739	93.35976	
32.22955	93.24835	
32.30572	93.17493	
32.3381	93.30513	
32.41714	93.11457	
32.44842	93.62312	
32.52476	93.48363	
32.55843	93.42365	
32.63524	93.21266	
32.66666	93.24064	
32.74394	93.47359	
32.77535	93.26579	
32.85448	93.65306	
32.88645	93.53996	
32.96492	93.09892	
32.99557	93.51233	
33.07249	92.95561	
33.1044	93.07516	
