T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99889	86.41392		-0.2173435	
20.05289	86.39801		-0.2120974	
20.10688	86.38239		-0.2067913	
20.16087	86.36713		-0.2014257	
20.21486	86.35233		-0.1960008	
20.26885	86.33816		-0.1905174	
20.32285	86.32476		-0.1849771	
20.37684	86.31224		-0.1793817	
20.43083	86.30064		-0.1737332	
20.48482	86.28997		-0.1680346	
20.53881	86.2802		-0.1622888	
20.59281	86.27122		-0.1564997	
20.6468	86.26273		-0.1506712	
20.70079	86.25414		-0.1448076	
20.75478	86.24453		-0.1389143	
20.80877	86.23289		-0.1329966	
20.86277	86.23154		-0.1270602	
20.91676	86.23067		-0.121112	
20.97075	86.23065		-0.1151584	
21.02474	86.23174		-0.1092067	
21.07873	86.23351		-0.1032648	
21.13272	86.23482		-0.09734037	
21.18672	86.23444		-0.09144133	
21.24071	86.23157		-0.08557635	
21.2947	86.22552		-0.07975367	
21.34869	86.21546		-0.07398172	
21.40269	86.20026		-0.06826959	
21.45668	86.17947		-0.06262562	
21.51067	86.15355		-0.057059	
21.56466	86.12395		-0.05157832	
21.61865	86.09285		-0.04619217	
21.67265	86.06242		-0.04090957	
21.72664	86.03381		-0.03573865	
21.78063	86.00719		-0.03068699	
21.83462	85.98215		-0.0257618	
21.88861	85.95837		-0.02096858	
21.94261	85.93557		-0.0163113	
21.9966	85.91389		-0.01179226	
22.05059	85.89361		-0.007410369	
22.10458	85.87521		-0.0031605	
22.15857	85.85878		0.0009675968	
22.21256	85.84473		0.004992273	
22.26656	85.83374		0.008942203	
22.32055	85.82685		0.01285949	
22.37454	85.82536		0.01680475	
22.42853	85.8302		0.02086109	
22.48252	85.84171		0.02513599	
22.53652	85.85976		0.02975755	
22.59051	85.88345		0.03485266	
22.6445	85.91174		0.03677024	
22.69849	85.94341		0.03865082	
22.75249	85.97768		0.04049474	
22.80648	86.01403		0.04229356	
22.86047	86.05202		0.04403083	
22.91446	86.09122		0.04568259	
22.96845	86.13153		0.04721833	
23.02245	86.17256		0.04860136	
23.07644	86.21336		0.04978869	
23.13043	86.25267		0.05073228	
23.18442	86.28928		0.05138016	
23.23841	86.32238		0.05167759	
23.2924	86.35142		0.05156852	
23.3464	86.37572		0.05099687	
23.40039	86.39474		0.04990793	
23.45438	86.408		0.04824941	
23.50837	86.41575		0.04597344	
23.56236	86.41844		0.04303768	
23.61636	86.41668		0.03940712	
23.67035	86.41125		0.0350555	
23.72434	86.4031		0.02996487	
23.77833	86.39278		0.02412662	
23.83232	86.38069		0.01754392	
23.88632	86.3674		0.01023212	
23.94031	86.3536		0.002221304	
23.9943	86.33978		-0.006442404	
24.04829	86.32613		-0.0156985	
24.10229	86.3129		-0.02547142	
24.15628	86.30038		-0.03567046	
24.21027	86.28857		-0.04619354	
24.26426	86.27737		-0.05692847	
24.31825	86.26642		-0.06775514	
24.37225	86.25538		-0.07855121	
24.42624	86.24431		-0.08919246	
