T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99889	6802.042		-101.2747	
20.05289	6796.726		-101.1485	
20.10688	6791.41		-101.0221	
20.16087	6786.094		-100.8957	
20.21486	6780.776		-100.7691	
20.26885	6775.458		-100.6425	
20.32285	6770.14		-100.5158	
20.37684	6764.823		-100.3892	
20.43083	6759.51		-100.2626	
20.48482	6754.205		-100.136	
20.53881	6748.907		-100.0096	
20.59281	6743.622		-99.88332	
20.6468	6738.35		-99.75729	
20.70079	6733.093		-99.63151	
20.75478	6727.854		-99.50606	
20.80877	6722.635		-99.38098	
20.86277	6717.436		-99.25635	
20.91676	6712.256		-99.13221	
20.97075	6707.068		-99.00863	
21.02474	6701.832		-98.88567	
21.07873	6696.504		-98.76338	
21.13272	6691.093		-98.64185	
21.18672	6685.614		-98.52111	
21.24071	6680.09		-98.40125	
21.2947	6674.544		-98.28232	
21.34869	6668.997		-98.16435	
21.40269	6663.463		-98.04742	
21.45668	6657.948		-97.93155	
21.51067	6652.452		-97.81676	
21.56466	6646.976		-97.70306	
21.61865	6641.514		-97.59046	
21.67265	6636.061		-97.47894	
21.72664	6630.611		-97.36847	
21.78063	6625.166		-97.259	
21.83462	6619.73		-97.15047	
21.88861	6614.319		-97.0428	
21.94261	6608.948		-96.93588	
21.9966	6603.629		-96.8296	
22.05059	6598.375		-96.72377	
22.10458	6593.183		-96.61819	
22.15857	6588.05		-96.51263	
22.21256	6582.975		-96.40675	
22.26656	6577.957		-96.30016	
22.32055	6572.998		-96.19236	
22.37454	6568.101		-96.08278	
22.42853	6563.262		-95.97071	
22.48252	6558.476		-95.85545	
22.53652	6553.719		-95.73631	
22.59051	6548.967		-95.61288	
22.6445	6544.199		-95.52953	
22.69849	6539.407		-95.44827	
22.75249	6534.587		-95.36936	
22.80648	6529.725		-95.29311	
22.86047	6524.815		-95.21986	
22.91446	6519.86		-95.14996	
22.96845	6514.867		-95.08379	
23.02245	6509.837		-95.02164	
23.07644	6504.769		-94.9638	
23.13043	6499.659		-94.91046	
23.18442	6494.507		-94.86176	
23.23841	6489.317		-94.81778	
23.2924	6484.087		-94.77847	
23.3464	6478.822		-94.7437	
23.40039	6473.525		-94.71328	
23.45438	6468.208		-94.68696	
23.50837	6462.89		-94.66443	
23.56236	6457.598		-94.64538	
23.61636	6452.357		-94.62943	
23.67035	6447.183		-94.61618	
23.72434	6442.076		-94.6051	
23.77833	6437.03		-94.5956	
23.83232	6432.034		-94.58706	
23.88632	6427.07		-94.57877	
23.94031	6422.114		-94.57006	
23.9943	6417.143		-94.5602	
24.04829	6412.131		-94.54855	
24.10229	6407.064		-94.53452	
24.15628	6401.941		-94.51759	
24.21027	6396.776		-94.49737	
24.26426	6391.594		-94.47356	
24.31825	6386.408		-94.44594	
24.37225	6381.225		-94.41435	
24.42624	6376.054		-94.37867	
24.48023	6370.905		-94.33878	
24.53422	6365.777		-94.29461	
24.58821	6360.662		-94.24615	
24.6422	6355.554		-94.19347	
24.6962	6350.444		-94.13666	
24.75019	6345.321		-94.07592	
24.80418	6340.165		-94.01154	
24.85817	6334.967		-93.94382	
24.91216	6329.721		-93.87317	
24.96616	6324.435		-93.80004	
25.02015	6319.125		-93.72497	
25.07414	6313.801		-93.64851	
25.12813	6308.476		-93.5713	
25.18213	6303.166		-93.494	
25.23612	6297.884		-93.41727	
25.29011	6292.646		-93.34174	
25.3441	6287.462		-93.26788	
25.39809	6282.338		-93.19609	
25.45209	6277.261		-93.12663	
25.50608	6272.213		-93.05963	
25.56007	6267.179		-92.99514	
25.61406	6262.145		-92.93311	
25.66805	6257.107		-92.87344	
25.72204	6252.065		-92.81599	
25.77604	6247.027		-92.76059	
25.83003	6242.012		-92.70707	
25.88402	6237.05		-92.65526	
25.93801	6232.165		-92.60497	
25.992	6227.362		-92.55603	
26.046	6222.633		-92.50829	
26.09999	6217.949		-92.46163	
26.15398	6213.284		-92.41595	
26.20797	6208.624		-92.37121	
26.26196	6203.955		-92.32738	
26.31596	6199.265		-92.2845	
26.36995	6194.545		-92.24259	
26.42394	6189.792		-92.2017	
26.47793	6185.003		-92.16183	
26.53193	6180.189		-92.12304	
26.58592	6175.363		-92.08535	
