Lag Time [us], Corr. 1.1 [-], Corr 1.2 [-], Corr. 1.3 [-], Corr. 2.1 [-], Corr. 2.2 [-], Corr. 2.3 [-], ...
5.000000000000000000e-01,1.419999999999999873e-01,1.620000000000000051e-01,2.210000000000000020e-01,6.450000000000000178e-02,5.589999999999999830e-02,7.649999999999999856e-02,4.900000000000000189e-02,4.220000000000000140e-02,4.259999999999999898e-02
1.000000000000000000e+00,1.140000000000000041e-01,1.179999999999999938e-01,1.880000000000000004e-01,5.070000000000000201e-02,4.469999999999999668e-02,6.479999999999999649e-02,4.039999999999999841e-02,2.769999999999999893e-02,3.049999999999999933e-02
1.500000000000000000e+00,1.069999999999999979e-01,1.100000000000000006e-01,1.910000000000000031e-01,5.129999999999999838e-02,3.930000000000000160e-02,6.479999999999999649e-02,3.379999999999999671e-02,2.560000000000000123e-02,2.330000000000000127e-02
2.000000000000000000e+00,1.039999999999999952e-01,1.150000000000000050e-01,1.819999999999999951e-01,4.229999999999999732e-02,3.670000000000000345e-02,6.049999999999999822e-02,2.829999999999999877e-02,2.390000000000000110e-02,3.059999999999999873e-02
2.500000000000000000e+00,9.639999999999999958e-02,1.079999999999999988e-01,1.809999999999999942e-01,3.790000000000000313e-02,3.889999999999999708e-02,6.250000000000000000e-02,2.709999999999999909e-02,2.319999999999999840e-02,2.450000000000000094e-02
3.000000000000000000e+00,8.859999999999999820e-02,1.019999999999999934e-01,1.799999999999999933e-01,3.440000000000000002e-02,3.830000000000000071e-02,5.650000000000000161e-02,2.599999999999999881e-02,2.239999999999999977e-02,1.959999999999999937e-02
3.500000000000000000e+00,1.039999999999999952e-01,9.990000000000000269e-02,1.910000000000000031e-01,4.490000000000000241e-02,3.620000000000000301e-02,6.289999999999999758e-02,3.099999999999999978e-02,1.739999999999999880e-02,1.660000000000000017e-02
4.000000000000000000e+00,8.909999999999999865e-02,1.049999999999999961e-01,1.779999999999999916e-01,3.529999999999999805e-02,3.440000000000000002e-02,6.010000000000000064e-02,2.369999999999999885e-02,1.990000000000000102e-02,1.859999999999999848e-02
4.500000000000000000e+00,8.780000000000000304e-02,1.049999999999999961e-01,1.769999999999999907e-01,3.450000000000000289e-02,3.169999999999999901e-02,5.970000000000000306e-02,2.390000000000000110e-02,1.619999999999999912e-02,1.980000000000000163e-02
5.500000000000000000e+00,9.039999999999999425e-02,9.429999999999999494e-02,1.700000000000000122e-01,3.269999999999999990e-02,3.509999999999999926e-02,5.489999999999999741e-02,2.100000000000000130e-02,1.830000000000000029e-02,1.540000000000000049e-02
