Lag Time [us], Corr. 1.1 [-], Corr 1.2 [-], Corr. 1.3 [-], Corr. 2.1 [-], Corr. 2.2 [-], Corr. 2.3 [-], ...
5.000000000000000000e-01,9.020000000000000240e-01,9.100000000000000311e-01,9.030000000000000249e-01
1.000000000000000000e+00,9.060000000000000275e-01,9.160000000000000364e-01,9.080000000000000293e-01
1.500000000000000000e+00,9.010000000000000231e-01,9.130000000000000338e-01,9.070000000000000284e-01
2.000000000000000000e+00,9.000000000000000222e-01,9.110000000000000320e-01,9.040000000000000258e-01
2.500000000000000000e+00,8.970000000000000195e-01,9.100000000000000311e-01,9.000000000000000222e-01
3.000000000000000000e+00,8.950000000000000178e-01,9.070000000000000284e-01,8.990000000000000213e-01
3.500000000000000000e+00,8.950000000000000178e-01,9.060000000000000275e-01,8.960000000000000187e-01
4.000000000000000000e+00,8.900000000000000133e-01,9.010000000000000231e-01,8.940000000000000169e-01
4.500000000000000000e+00,8.880000000000000115e-01,8.980000000000000204e-01,8.930000000000000160e-01
5.500000000000000000e+00,8.850000000000000089e-01,8.950000000000000178e-01,8.890000000000000124e-01
6.500000000000000000e+00,8.810000000000000053e-01,8.920000000000000151e-01,8.840000000000000080e-01
7.500000000000000000e+00,8.739999999999999991e-01,8.870000000000000107e-01,8.800000000000000044e-01
8.500000000000000000e+00,8.719999999999999973e-01,8.830000000000000071e-01,8.760000000000000009e-01
9.500000000000000000e+00,8.659999999999999920e-01,8.780000000000000027e-01,8.709999999999999964e-01
1.050000000000000000e+01,8.619999999999999885e-01,8.739999999999999991e-01,8.679999999999999938e-01
1.150000000000000000e+01,8.559999999999999831e-01,8.699999999999999956e-01,8.619999999999999885e-01
1.250000000000000000e+01,8.529999999999999805e-01,8.659999999999999920e-01,8.579999999999999849e-01
1.450000000000000000e+01,8.439999999999999725e-01,8.559999999999999831e-01,8.499999999999999778e-01
1.650000000000000000e+01,8.359999999999999654e-01,8.479999999999999760e-01,8.419999999999999707e-01
1.850000000000000000e+01,8.269999999999999574e-01,8.399999999999999689e-01,8.339999999999999636e-01
2.050000000000000000e+01,8.199999999999999512e-01,8.319999999999999618e-01,8.249999999999999556e-01
2.250000000000000000e+01,8.120000000000000551e-01,8.229999999999999538e-01,8.169999999999999485e-01
2.450000000000000000e+01,8.020000000000000462e-01,8.169999999999999485e-01,8.090000000000000524e-01
2.650000000000000000e+01,7.960000000000000409e-01,8.090000000000000524e-01,8.020000000000000462e-01
2.850000000000000000e+01,7.870000000000000329e-01,8.020000000000000462e-01,7.940000000000000391e-01
3.250000000000000000e+01,7.720000000000000195e-01,7.860000000000000320e-01,7.790000000000000258e-01
3.650000000000000000e+01,7.560000000000000053e-01,7.720000000000000195e-01,7.650000000000000133e-01
4.050000000000000000e+01,7.419999999999999929e-01,7.570000000000000062e-01,7.500000000000000000e-01
4.450000000000000000e+01,7.279999999999999805e-01,7.439999999999999947e-01,7.359999999999999876e-01
4.850000000000000000e+01,7.129999999999999671e-01,7.299999999999999822e-01,7.229999999999999760e-01
5.250000000000000000e+01,6.999999999999999556e-01,7.169999999999999707e-01,7.099999999999999645e-01
5.650000000000000000e+01,6.860000000000000542e-01,7.039999999999999591e-01,6.969999999999999529e-01
6.050000000000000000e+01,6.740000000000000435e-01,6.909999999999999476e-01,6.840000000000000524e-01
6.850000000000000000e+01,6.490000000000000213e-01,6.660000000000000364e-01,6.590000000000000302e-01
7.650000000000000000e+01,6.250000000000000000e-01,6.430000000000000160e-01,6.360000000000000098e-01
8.450000000000000000e+01,6.019999999999999796e-01,6.199999999999999956e-01,6.139999999999999902e-01
9.250000000000000000e+01,5.799999999999999600e-01,5.989999999999999769e-01,5.919999999999999707e-01
1.010000000000000000e+02,5.590000000000000524e-01,5.789999999999999591e-01,5.709999999999999520e-01
1.090000000000000000e+02,5.400000000000000355e-01,5.590000000000000524e-01,5.510000000000000453e-01
1.170000000000000000e+02,5.200000000000000178e-01,5.400000000000000355e-01,5.330000000000000293e-01
1.250000000000000000e+02,5.020000000000000018e-01,5.220000000000000195e-01,5.150000000000000133e-01
1.410000000000000000e+02,4.680000000000000271e-01,4.879999999999999893e-01,4.809999999999999831e-01
1.570000000000000000e+02,4.359999999999999987e-01,4.570000000000000173e-01,4.490000000000000102e-01
1.730000000000000000e+02,4.069999999999999729e-01,4.289999999999999925e-01,4.199999999999999845e-01
1.890000000000000000e+02,3.800000000000000044e-01,4.020000000000000240e-01,3.930000000000000160e-01
2.050000000000000000e+02,3.539999999999999813e-01,3.780000000000000027e-01,3.689999999999999947e-01
2.210000000000000000e+02,3.320000000000000173e-01,3.549999999999999822e-01,3.459999999999999742e-01
2.370000000000000000e+02,3.109999999999999987e-01,3.330000000000000182e-01,3.240000000000000102e-01
2.530000000000000000e+02,2.909999999999999809e-01,3.140000000000000013e-01,3.049999999999999933e-01
2.850000000000000000e+02,2.560000000000000053e-01,2.780000000000000249e-01,2.700000000000000178e-01
3.170000000000000000e+02,2.260000000000000064e-01,2.469999999999999973e-01,2.399999999999999911e-01
3.490000000000000000e+02,2.000000000000000111e-01,2.200000000000000011e-01,2.129999999999999949e-01
3.810000000000000000e+02,1.769999999999999907e-01,1.960000000000000075e-01,1.900000000000000022e-01
4.130000000000000000e+02,1.570000000000000007e-01,1.759999999999999898e-01,1.710000000000000131e-01
4.450000000000000000e+02,1.390000000000000124e-01,1.580000000000000016e-01,1.529999999999999971e-01
4.770000000000000000e+02,1.239999999999999991e-01,1.419999999999999873e-01,1.380000000000000115e-01
