Lag Time [us], Corr. 1.1 [-], Corr 1.2 [-], Corr. 1.3 [-], Corr. 2.1 [-], Corr. 2.2 [-], Corr. 2.3 [-], ...
5.000000000000000000e-01,7.620000000000000107e-01,7.459999999999999964e-01,7.319999999999999840e-01,8.000000000000000444e-01,8.060000000000000497e-01,8.070000000000000506e-01
1.000000000000000000e+00,7.610000000000000098e-01,7.469999999999999973e-01,7.309999999999999831e-01,8.000000000000000444e-01,8.040000000000000480e-01,8.070000000000000506e-01
1.500000000000000000e+00,7.570000000000000062e-01,7.449999999999999956e-01,7.289999999999999813e-01,7.930000000000000382e-01,7.990000000000000435e-01,8.020000000000000462e-01
2.000000000000000000e+00,7.540000000000000036e-01,7.449999999999999956e-01,7.289999999999999813e-01,7.900000000000000355e-01,7.940000000000000391e-01,7.960000000000000409e-01
2.500000000000000000e+00,7.550000000000000044e-01,7.399999999999999911e-01,7.239999999999999769e-01,7.880000000000000338e-01,7.910000000000000364e-01,7.950000000000000400e-01
3.000000000000000000e+00,7.520000000000000018e-01,7.409999999999999920e-01,7.249999999999999778e-01,7.840000000000000302e-01,7.890000000000000346e-01,7.940000000000000391e-01
3.500000000000000000e+00,7.510000000000000009e-01,7.369999999999999885e-01,7.249999999999999778e-01,7.850000000000000311e-01,7.880000000000000338e-01,7.890000000000000346e-01
4.000000000000000000e+00,7.479999999999999982e-01,7.359999999999999876e-01,7.209999999999999742e-01,7.790000000000000258e-01,7.840000000000000302e-01,7.880000000000000338e-01
4.500000000000000000e+00,7.469999999999999973e-01,7.349999999999999867e-01,7.209999999999999742e-01,7.780000000000000249e-01,7.820000000000000284e-01,7.840000000000000302e-01
5.500000000000000000e+00,7.429999999999999938e-01,7.319999999999999840e-01,7.159999999999999698e-01,7.700000000000000178e-01,7.780000000000000249e-01,7.810000000000000275e-01
6.500000000000000000e+00,7.379999999999999893e-01,7.309999999999999831e-01,7.149999999999999689e-01,7.680000000000000160e-01,7.710000000000000187e-01,7.760000000000000231e-01
7.500000000000000000e+00,7.369999999999999885e-01,7.269999999999999796e-01,7.109999999999999654e-01,7.630000000000000115e-01,7.660000000000000142e-01,7.720000000000000195e-01
8.500000000000000000e+00,7.349999999999999867e-01,7.239999999999999769e-01,7.089999999999999636e-01,7.580000000000000071e-01,7.630000000000000115e-01,7.650000000000000133e-01
9.500000000000000000e+00,7.319999999999999840e-01,7.209999999999999742e-01,7.079999999999999627e-01,7.580000000000000071e-01,7.600000000000000089e-01,7.630000000000000115e-01
1.050000000000000000e+01,7.289999999999999813e-01,7.209999999999999742e-01,7.039999999999999591e-01,7.510000000000000009e-01,7.560000000000000053e-01,7.590000000000000080e-01
1.150000000000000000e+01,7.279999999999999805e-01,7.169999999999999707e-01,7.019999999999999574e-01,7.489999999999999991e-01,7.530000000000000027e-01,7.530000000000000027e-01
1.250000000000000000e+01,7.249999999999999778e-01,7.149999999999999689e-01,6.989999999999999547e-01,7.439999999999999947e-01,7.479999999999999982e-01,7.489999999999999991e-01
1.450000000000000000e+01,7.209999999999999742e-01,7.089999999999999636e-01,6.959999999999999520e-01,7.379999999999999893e-01,7.439999999999999947e-01,7.429999999999999938e-01
1.650000000000000000e+01,7.179999999999999716e-01,7.059999999999999609e-01,6.919999999999999485e-01,7.319999999999999840e-01,7.359999999999999876e-01,7.369999999999999885e-01
1.850000000000000000e+01,7.129999999999999671e-01,7.009999999999999565e-01,6.870000000000000551e-01,7.249999999999999778e-01,7.289999999999999813e-01,7.279999999999999805e-01
2.050000000000000000e+01,7.099999999999999645e-01,6.979999999999999538e-01,6.820000000000000506e-01,7.209999999999999742e-01,7.239999999999999769e-01,7.229999999999999760e-01
2.250000000000000000e+01,7.059999999999999609e-01,6.939999999999999503e-01,6.800000000000000488e-01,7.119999999999999662e-01,7.179999999999999716e-01,7.169999999999999707e-01
2.450000000000000000e+01,7.029999999999999583e-01,6.909999999999999476e-01,6.760000000000000453e-01,7.079999999999999627e-01,7.149999999999999689e-01,7.129999999999999671e-01
2.650000000000000000e+01,6.999999999999999556e-01,6.870000000000000551e-01,6.720000000000000417e-01,7.029999999999999583e-01,7.079999999999999627e-01,7.079999999999999627e-01
2.850000000000000000e+01,6.969999999999999529e-01,6.850000000000000533e-01,6.690000000000000391e-01,6.979999999999999538e-01,7.039999999999999591e-01,7.019999999999999574e-01
3.250000000000000000e+01,6.899999999999999467e-01,6.780000000000000471e-01,6.640000000000000346e-01,6.889999999999999458e-01,6.939999999999999503e-01,6.919999999999999485e-01
3.650000000000000000e+01,6.850000000000000533e-01,6.730000000000000426e-01,6.590000000000000302e-01,6.810000000000000497e-01,6.850000000000000533e-01,6.840000000000000524e-01
4.050000000000000000e+01,6.790000000000000480e-01,6.680000000000000382e-01,6.530000000000000249e-01,6.740000000000000435e-01,6.780000000000000471e-01,6.750000000000000444e-01
4.450000000000000000e+01,6.750000000000000444e-01,6.620000000000000329e-01,6.490000000000000213e-01,6.660000000000000364e-01,6.720000000000000417e-01,6.670000000000000373e-01
4.850000000000000000e+01,6.710000000000000409e-01,6.580000000000000293e-01,6.430000000000000160e-01,6.610000000000000320e-01,6.650000000000000355e-01,6.600000000000000311e-01
5.250000000000000000e+01,6.660000000000000364e-01,6.550000000000000266e-01,6.400000000000000133e-01,6.540000000000000258e-01,6.600000000000000311e-01,6.560000000000000275e-01
5.650000000000000000e+01,6.620000000000000329e-01,6.500000000000000222e-01,6.360000000000000098e-01,6.480000000000000204e-01,6.540000000000000258e-01,6.500000000000000222e-01
