Lag Time [us], Corr. 1.1 [-], Corr 1.2 [-], Corr. 1.3 [-], Corr. 2.1 [-], Corr. 2.2 [-], Corr. 2.3 [-], ...
5.000000000000000000e-01,7.540000000000000036e-01,7.349999999999999867e-01,7.590000000000000080e-01,8.439999999999999725e-01,8.479999999999999760e-01,8.249999999999999556e-01,7.760000000000000231e-01,7.600000000000000089e-01,7.610000000000000098e-01,8.110000000000000542e-01,7.920000000000000373e-01,7.990000000000000435e-01
1.000000000000000000e+00,7.259999999999999787e-01,7.129999999999999671e-01,7.359999999999999876e-01,8.359999999999999654e-01,8.389999999999999680e-01,8.179999999999999494e-01,7.510000000000000009e-01,7.339999999999999858e-01,7.339999999999999858e-01,7.880000000000000338e-01,7.650000000000000133e-01,7.720000000000000195e-01
1.500000000000000000e+00,7.019999999999999574e-01,6.889999999999999458e-01,7.029999999999999583e-01,8.239999999999999547e-01,8.299999999999999600e-01,8.090000000000000524e-01,7.239999999999999769e-01,7.059999999999999609e-01,7.099999999999999645e-01,7.670000000000000151e-01,7.439999999999999947e-01,7.550000000000000044e-01
2.000000000000000000e+00,6.830000000000000515e-01,6.620000000000000329e-01,6.899999999999999467e-01,8.110000000000000542e-01,8.169999999999999485e-01,7.970000000000000417e-01,7.019999999999999574e-01,6.830000000000000515e-01,6.870000000000000551e-01,7.409999999999999920e-01,7.179999999999999716e-01,7.359999999999999876e-01
2.500000000000000000e+00,6.640000000000000346e-01,6.530000000000000249e-01,6.740000000000000435e-01,8.030000000000000471e-01,8.169999999999999485e-01,7.920000000000000373e-01,6.800000000000000488e-01,6.630000000000000338e-01,6.640000000000000346e-01,7.269999999999999796e-01,7.089999999999999636e-01,7.119999999999999662e-01
3.000000000000000000e+00,6.490000000000000213e-01,6.330000000000000071e-01,6.460000000000000187e-01,7.950000000000000400e-01,8.040000000000000480e-01,7.840000000000000302e-01,6.580000000000000293e-01,6.410000000000000142e-01,6.430000000000000160e-01,7.079999999999999627e-01,6.889999999999999458e-01,6.959999999999999520e-01
3.500000000000000000e+00,6.340000000000000080e-01,6.109999999999999876e-01,6.370000000000000107e-01,7.800000000000000266e-01,7.990000000000000435e-01,7.770000000000000240e-01,6.420000000000000151e-01,6.229999999999999982e-01,6.229999999999999982e-01,6.949999999999999512e-01,6.720000000000000417e-01,6.800000000000000488e-01
4.000000000000000000e+00,6.149999999999999911e-01,6.029999999999999805e-01,6.179999999999999938e-01,7.760000000000000231e-01,7.860000000000000320e-01,7.700000000000000178e-01,6.199999999999999956e-01,6.049999999999999822e-01,6.049999999999999822e-01,6.770000000000000462e-01,6.570000000000000284e-01,6.670000000000000373e-01
4.500000000000000000e+00,6.029999999999999805e-01,5.889999999999999680e-01,6.059999999999999831e-01,7.690000000000000169e-01,7.810000000000000275e-01,7.640000000000000124e-01,6.039999999999999813e-01,5.879999999999999671e-01,5.889999999999999680e-01,6.660000000000000364e-01,6.470000000000000195e-01,6.550000000000000266e-01
5.500000000000000000e+00,5.769999999999999574e-01,5.580000000000000515e-01,5.749999999999999556e-01,7.540000000000000036e-01,7.690000000000000169e-01,7.510000000000000009e-01,5.709999999999999520e-01,5.550000000000000488e-01,5.580000000000000515e-01,6.360000000000000098e-01,6.169999999999999929e-01,6.250000000000000000e-01
6.500000000000000000e+00,5.550000000000000488e-01,5.350000000000000311e-01,5.510000000000000453e-01,7.399999999999999911e-01,7.560000000000000053e-01,7.399999999999999911e-01,5.420000000000000373e-01,5.250000000000000222e-01,5.290000000000000258e-01,6.129999999999999893e-01,5.919999999999999707e-01,6.019999999999999796e-01
7.500000000000000000e+00,5.280000000000000249e-01,5.090000000000000080e-01,5.300000000000000266e-01,7.259999999999999787e-01,7.459999999999999964e-01,7.279999999999999805e-01,5.150000000000000133e-01,4.979999999999999982e-01,5.010000000000000009e-01,5.889999999999999680e-01,5.679999999999999494e-01,5.799999999999999600e-01
8.500000000000000000e+00,5.090000000000000080e-01,4.889999999999999902e-01,5.100000000000000089e-01,7.159999999999999698e-01,7.349999999999999867e-01,7.199999999999999734e-01,4.889999999999999902e-01,4.739999999999999769e-01,4.759999999999999787e-01,5.699999999999999512e-01,5.490000000000000435e-01,5.560000000000000497e-01
9.500000000000000000e+00,4.859999999999999876e-01,4.719999999999999751e-01,4.849999999999999867e-01,7.029999999999999583e-01,7.259999999999999787e-01,7.089999999999999636e-01,4.650000000000000244e-01,4.520000000000000129e-01,4.540000000000000147e-01,5.450000000000000400e-01,5.260000000000000231e-01,5.430000000000000382e-01
1.050000000000000000e+01,4.650000000000000244e-01,4.500000000000000111e-01,4.689999999999999725e-01,6.949999999999999512e-01,7.169999999999999707e-01,7.009999999999999565e-01,4.450000000000000067e-01,4.299999999999999933e-01,4.319999999999999951e-01,5.270000000000000240e-01,5.100000000000000089e-01,5.190000000000000169e-01
1.150000000000000000e+01,4.500000000000000111e-01,4.339999999999999969e-01,4.480000000000000093e-01,6.879999999999999449e-01,7.079999999999999627e-01,6.899999999999999467e-01,4.249999999999999889e-01,4.069999999999999729e-01,4.119999999999999774e-01,5.080000000000000071e-01,4.849999999999999867e-01,5.010000000000000009e-01
1.250000000000000000e+01,4.349999999999999978e-01,4.179999999999999827e-01,4.329999999999999960e-01,6.730000000000000426e-01,6.989999999999999547e-01,6.830000000000000515e-01,4.050000000000000266e-01,3.890000000000000124e-01,3.930000000000000160e-01,4.949999999999999956e-01,4.719999999999999751e-01,4.839999999999999858e-01
1.450000000000000000e+01,4.030000000000000249e-01,3.840000000000000080e-01,3.980000000000000204e-01,6.540000000000000258e-01,6.810000000000000497e-01,6.670000000000000373e-01,3.679999999999999938e-01,3.539999999999999813e-01,3.569999999999999840e-01,4.620000000000000218e-01,4.410000000000000031e-01,4.540000000000000147e-01
1.650000000000000000e+01,3.739999999999999991e-01,3.539999999999999813e-01,3.719999999999999973e-01,6.360000000000000098e-01,6.670000000000000373e-01,6.530000000000000249e-01,3.370000000000000218e-01,3.220000000000000084e-01,3.250000000000000111e-01,4.349999999999999978e-01,4.139999999999999791e-01,4.229999999999999871e-01
1.850000000000000000e+01,3.469999999999999751e-01,3.300000000000000155e-01,3.449999999999999734e-01,6.199999999999999956e-01,6.520000000000000240e-01,6.360000000000000098e-01,3.069999999999999951e-01,2.939999999999999836e-01,2.969999999999999862e-01,4.050000000000000266e-01,3.870000000000000107e-01,3.990000000000000213e-01
2.050000000000000000e+01,3.220000000000000084e-01,3.049999999999999933e-01,3.210000000000000075e-01,6.059999999999999831e-01,6.400000000000000133e-01,6.250000000000000000e-01,2.800000000000000266e-01,2.670000000000000151e-01,2.700000000000000178e-01,3.810000000000000053e-01,3.619999999999999885e-01,3.729999999999999982e-01
