T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00094	93.36454		-0.3652516	
20.05489	93.36723		-0.357015	
20.10884	93.36983		-0.3488065	
20.16279	93.37228		-0.3406291	
20.21674	93.37455		-0.3324846	
20.27069	93.3765		-0.3243762	
20.32464	93.37801		-0.3163062	
20.37859	93.37892		-0.3082781	
20.43254	93.37909		-0.3002944	
20.48649	93.37838		-0.292359	
20.54045	93.37669		-0.2844744	
20.59439	93.37395		-0.2766447	
20.64835	93.37019		-0.2688727	
20.7023	93.36565		-0.2611623	
20.75625	93.36077		-0.2535166	
20.8102	93.34187		-0.2459393	
20.86415	93.32128		-0.2384334	
20.9181	93.29974		-0.2310027	
20.97205	93.27721		-0.2236499	
21.026	93.25331		-0.2163782	
21.07995	93.22807		-0.2091899	
21.1339	93.2017		-0.2020877	
21.18785	93.17473		-0.1950731	
21.2418	93.14764		-0.1881482	
21.29575	93.12091		-0.1813137	
21.3497	93.095		-0.1745709	
21.40365	93.07053		-0.1679195	
21.4576	93.0489		-0.1613594	
21.51155	93.03174		-0.154889	
21.5655	93.02028		-0.1485064	
21.61945	93.01511		-0.1422082	
21.6734	93.01554		-0.1359907	
21.72735	93.02032		-0.1298483	
21.7813	93.02771		-0.123775	
21.83525	93.0364		-0.1177623	
21.8892	93.0456		-0.1118012	
21.94315	93.05489		-0.1058799	
21.9971	93.06413		-0.0999857	
22.05105	93.07318		-0.09410299	
22.105	93.0819		-0.0882147	
22.15895	93.09002		-0.08230063	
22.2129	93.0975		-0.07633905	
22.26686	93.10438		-0.07030535	
22.3208	93.11092		-0.06417508	
22.37476	93.11757		-0.05792503	
22.42871	93.12482		-0.05154048	
22.48266	93.13309		-0.04502206	
22.53661	93.14262		-0.03839777	
22.59056	93.1531		-0.03172459	
22.64451	93.16383		-0.02929228	
22.69846	93.17429		-0.02709394	
22.75241	93.18399		-0.02511861	
22.80636	93.19292		-0.02335352	
22.86031	93.20128		-0.0217864	
22.91426	93.20939		-0.02040645	
22.96821	93.21738		-0.01920536	
23.02216	93.22445		-0.01817697	
23.07611	93.22963		-0.01731652	
23.13006	93.23232		-0.01661989	
23.18401	93.23229		-0.01608387	
23.23796	93.22982		-0.01570554	
23.29191	93.22579		-0.0154826	
23.34586	93.22117		-0.01541247	
23.39981	93.21647		-0.01549132	
23.45376	93.21166		-0.01571296	
23.50771	93.20626		-0.01606771	
23.56166	93.20017		-0.01654299	
23.61561	93.19417		-0.01712465	
23.66956	93.18932		-0.01779877	
23.72351	93.18661		-0.01855218	
23.77746	93.18627		-0.01937254	
23.83141	93.18759		-0.02024698	
23.88536	93.18921		-0.02116144	
23.93931	93.18954		-0.02210092	
23.99327	93.18752		-0.02305138	
24.04721	93.18282		-0.02400119	
24.10117	93.17547		-0.02494122	
24.15512	93.16602		-0.02586365	
24.20907	93.1548		-0.0267611	
24.26302	93.14227		-0.02762543	
24.31697	93.12877		-0.02844837	
24.37092	93.11429		-0.02922233	
24.42487	93.09885		-0.02994206	
24.47882	93.08241		-0.03060536	
24.53277	93.06508		-0.03121398	
24.58672	93.04722		-0.03177289	
24.64067	93.02938		-0.03228855	
24.69462	93.01251		-0.03276679	
24.74857	92.99773		-0.03321251	
24.80252	92.98579		-0.03363099	
24.85647	92.97662		-0.03402882	
24.91042	92.96991		-0.03441336	
24.96437	92.96579		-0.03479221	
25.01832	92.96535		-0.03517238	
25.07227	92.9701		-0.03555949	
25.12622	92.98051		-0.0359579	
25.18017	92.99586		-0.03637128	
25.23412	93.01442		-0.03680409	
25.28807	93.03378		-0.0372632	
25.34202	93.052		-0.03775829	
25.39597	93.0676		-0.0383017	
25.44992	93.07983		-0.03890664	
25.50387	93.08846		-0.03958514	
25.55782	93.09354		-0.04034641	
25.61177	93.09573		-0.04119718	
25.66572	93.09602		-0.04214271	
25.71968	93.0953		-0.04318727	
25.77362	93.09465		-0.04433316	
25.82758	93.09449		-0.04557977	
25.88153	93.09508		-0.04692183	
25.93548	93.0966		-0.04834931	
25.98943	93.09921		-0.04984822	
26.04338	93.10308		-0.0514028	
26.09733	93.10809		-0.05299709	
26.15128	93.11374		-0.05461763	
26.20523	93.119		-0.05625319	
26.25918	93.12233		-0.05789346	
26.31313	93.1226		-0.05952656	
26.36708	93.12005		-0.06113881	
26.42103	93.11641		-0.06271563	
26.47498	93.11366		-0.06424387	
26.52893	93.11269		-0.06571157	
26.58288	93.11293		-0.06710777	
26.63683	93.11277		-0.06842105	
26.69078	93.11054		-0.06963944	
26.74473	93.10532		-0.07075085	
26.79868	93.09711		-0.07174424	
26.85263	93.08665		-0.07261071	
26.90658	93.0747		-0.07334442	
26.96053	93.06213		-0.07394232	
27.01448	93.04948		-0.07440376	
27.06843	93.03661		-0.07472934	
27.12238	93.02348		-0.07491987	
27.17633	93.01034		-0.0749759	
27.23028	92.99786		-0.07489859	
27.28423	92.98653		-0.0746913	
27.33818	92.97615		-0.07435962	
27.39213	92.96664		-0.07391048	
27.44608	92.95839		-0.07335103	
27.50003	92.95155		-0.07268881	
27.55399	92.94547		-0.07193261	
27.60793	92.9388		-0.0710937	
27.66189	92.92975		-0.07018566	
27.71584	92.91705		-0.06922398	
27.76979	92.90024		-0.0682256	
27.82374	92.87979		-0.06720836	
27.87769	92.85668		-0.06618948	
27.93164	92.83223		-0.06518438	
27.98559	92.80742		-0.0642055	
28.03954	92.78347		-0.06326298	
28.09349	92.76182		-0.06236587	
28.14744	92.74377		-0.0615238	
28.20139	92.73049		-0.06074688	
28.25534	92.72277		-0.06004525	
28.30929	92.72076		-0.05942861	
28.36324	92.72423		-0.05890623	
28.41719	92.73277		-0.0584869	
28.47114	92.7457		-0.05818044	
28.52509	92.76196		-0.05799779	
28.57904	92.78043		-0.05795024	
28.63299	92.80032		-0.05804761	
28.68694	92.82069		-0.05829603	
28.74089	92.84054		-0.05869626	
28.79484	92.8591		-0.05924297	
28.84879	92.87653		-0.05992564	
28.90274	92.89334		-0.06073098	
28.95669	92.90931		-0.0616447	
29.01064	92.92297		-0.0626509	
29.06459	92.93298		-0.06373129	
29.11854	92.93867		-0.06486523	
