T[°C]	Scattering [mAU]	S.D.
20.00094	93.30242	
20.00199	93.08714	
20.00657	92.77664	
20.00998	93.33474	
20.01825	93.39869	
20.02658	93.79593	
20.04452	93.5465	
20.0552	93.37119	
20.07826	93.50821	
20.0933	93.40625	
20.12082	93.38319	
20.13846	93.57296	
20.17068	93.60674	
20.19024	93.47495	
20.22829	93.3206	
20.25112	93.21176	
20.29542	93.49345	
20.32072	93.26079	
20.36826	93.2056	
20.39632	93.30598	
20.4459	93.25082	
20.47721	93.32204	
20.53062	93.2903	
20.5634	93.32815	
20.62102	93.18418	
20.65487	93.40958	
20.71587	93.62767	
20.75275	93.2629	
20.81697	94.05466	
20.85376	93.36893	
20.92151	93.79159	
20.95947	93.53896	
21.02524	93.24809	
21.06401	93.4456	
21.1337	93.15092	
21.1726	93.25971	
21.2436	92.81916	
21.28334	92.94212	
21.35254	92.74454	
21.39349	92.94521	
21.46298	92.72263	
21.50373	93.03582	
21.57364	93.0704	
21.61433	93.0005	
21.68321	92.75143	
21.72203	92.93378	
21.79028	93.24335	
21.83104	92.96242	
21.89974	93.38381	
21.94047	93.04353	
22.01092	93.14617	
22.05069	93.032	
22.11979	92.72135	
22.15938	93.32581	
22.22932	93.29415	
22.26931	93.24583	
22.34013	93.11793	
22.38072	93.09737	
22.45032	92.75368	
22.49034	92.84184	
22.55839	93.09534	
22.59847	93.12305	
22.66764	93.408	
22.70703	93.39032	
22.77623	93.14189	
22.81727	93.11797	
22.88631	92.99924	
22.92688	93.14851	
22.99742	93.17718	
23.03707	93.33632	
23.10715	93.75858	
23.14723	93.37836	
23.2157	93.32938	
23.25667	93.16489	
23.32414	93.1072	
23.36389	93.13889	
23.43456	93.1449	
23.47545	93.32504	
23.54424	93.27571	
23.5835	93.1982	
23.65222	93.19512	
23.69203	93.04202	
23.76342	92.97861	
23.80347	93.08194	
23.87195	93.2331	
23.9115	93.01659	
23.98137	93.32288	
24.02266	93.22455	
24.0924	93.18457	
24.13274	93.2546	
24.20103	93.00052	
24.24145	93.16116	
24.31117	93.66582	
24.3499	93.28364	
24.41942	93.46676	
24.46072	93.19508	
24.52861	92.81357	
24.56962	92.82201	
24.63994	92.84906	
24.67972	93.01166	
24.74953	92.95322	
24.78966	92.68842	
24.8593	93.06831	
24.8987	92.55766	
24.96916	92.99355	
25.00882	92.98079	
25.0768	92.75894	
25.11705	93.10606	
25.186	92.8475	
25.22642	92.9868	
25.29683	93.03049	
25.33669	92.92113	
25.40696	93.39715	
25.44669	93.34246	
25.51613	93.20484	
25.55597	92.88559	
25.62548	92.76582	
25.66561	92.96465	
25.73501	93.52393	
25.77429	93.64796	
25.84258	93.41965	
25.8829	93.33731	
25.95464	93.01442	
25.99494	92.62622	
26.06304	93.00969	
26.10234	92.52884	
26.17083	92.98061	
26.21178	93.07745	
26.28264	92.9577	
26.32352	93.42889	
26.39127	93.06155	
26.43042	93.15702	
26.50027	93.24996	
26.54147	93.01719	
26.60936	93.48376	
26.64953	93.17905	
26.72063	93.70844	
26.7606	93.25607	
26.82802	93.23018	
26.86765	93.14539	
26.93799	92.63965	
26.97922	92.78139	
27.04865	92.71965	
27.08928	93.01165	
27.15694	93.31103	
27.19602	92.86564	
27.26811	92.85439	
27.30895	93.01106	
27.37695	92.54882	
27.4182	93.12577	
27.48626	93.03214	
27.52669	93.23039	
27.5956	93.1613	
27.63612	92.86533	
27.70573	93.31528	
27.74648	92.63321	
27.81449	92.75564	
27.85342	93.05215	
27.92418	93.05289	
27.96364	93.09261	
28.03263	92.40146	
28.07333	92.23592	
28.14244	93.19527	
28.18349	92.86106	
28.25335	92.77072	
28.29258	92.75919	
28.35985	92.11132	
28.40015	92.55525	
28.47135	92.25883	
28.51155	92.61854	
28.58041	92.54447	
28.62028	93.02271	
28.68921	92.78061	
28.7292	93.07374	
28.79975	93.04876	
28.84004	92.91009	
28.90932	92.89552	
28.94855	93.08691	
29.0189	93.19575	
29.05996	93.18866	
29.12925	93.41905	
29.16808	93.06277	
29.23632	92.86506	
29.2763	92.84467	
29.34587	92.71247	
29.3873	92.62572	
29.45665	92.98782	
29.49752	92.62358	
29.56544	93.12209	
29.60486	92.8213	
29.67431	92.89471	
29.7143	92.71133	
29.78425	92.73521	
29.82418	93.0545	
29.89641	92.95065	
29.9367	92.92548	
30.00324	93.33464	
30.04275	92.81329	
30.11309	93.27251	
30.15178	92.92515	
30.22148	93.07735	
30.26122	93.00129	
30.33145	92.95313	
30.37178	93.02428	
30.44088	92.79842	
30.48135	92.55495	
30.55097	92.47913	
30.58979	92.56652	
30.65952	92.49289	
30.69971	92.72015	
30.76853	92.56502	
30.80881	92.68575	
30.87759	92.67073	
30.91783	92.72576	
30.98721	92.67952	
31.02668	92.65104	
31.09739	92.29525	
31.13968	92.7725	
31.20656	92.85979	
31.24645	92.36569	
31.31572	92.81731	
31.35551	92.36716	
31.42665	92.39772	
31.46677	92.7049	
31.53436	92.21425	
31.57515	92.44405	
31.64497	92.37303	
31.68489	92.13808	
31.7538	91.97092	
31.79598	92.35294	
31.8643	92.47389	
31.90488	92.784	
31.97488	92.71513	
32.01501	92.65179	
32.08354	92.97525	
32.1228	92.54858	
32.19309	92.63996	
32.23345	92.97862	
32.3014	93.0934	
32.34234	92.99911	
32.41287	93.20483	
32.45256	92.73895	
32.52065	92.83041	
32.56261	92.59883	
32.63112	92.22509	
32.67092	92.6273	
32.73981	92.68472	
32.77953	92.41238	
32.85027	92.7785	
32.89075	92.51769	
32.96073	92.60511	
32.99957	92.58163	
33.06817	92.63167	
33.10859	92.86749	
33.17857	93.18699	
33.21833	92.85186	
33.28759	92.89581	
33.32868	92.78671	
33.39767	92.75143	
33.43618	92.63821	
33.50508	92.73517	
33.54529	92.4627	
33.61576	92.65977	
33.65744	92.60638	
33.72639	92.82163	
33.76608	92.55249	
33.8357	92.32044	
33.87519	92.53168	
33.94481	92.36588	
33.98436	92.61592	
34.05424	92.68767	
34.09481	92.48328	
34.16426	92.22356	
34.20371	92.44739	
34.27191	92.14363	
34.31229	92.62223	
34.38428	92.22504	
34.42382	92.47876	
34.49231	92.68359	
34.53195	92.01917	
34.60041	92.92286	
34.64	92.40689	
34.71025	92.50545	
34.75119	92.41693	
34.82111	91.86297	
34.86087	92.05166	
34.92852	92.15317	
34.96907	91.98766	
35.0397	92.48825	
35.0797	92.34918	
35.14927	92.4339	
35.18965	92.75282	
35.25739	92.76276	
35.29697	92.53234	
35.36795	92.50527	
35.40792	92.54153	
35.47665	93.0765	
35.51637	93.04932	
35.58537	92.9313	
