T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00094	3285.493		-46.75501	
20.05489	3282.802		-46.70416	
20.10884	3280.113		-46.65458	
20.16279	3277.424		-46.6063	
20.21674	3274.735		-46.55935	
20.27069	3272.047		-46.51376	
20.32464	3269.359		-46.46953	
20.37859	3266.671		-46.4267	
20.43254	3263.982		-46.38527	
20.48649	3261.293		-46.34525	
20.54045	3258.603		-46.30664	
20.59439	3255.912		-46.26943	
20.64835	3253.22		-46.23362	
20.7023	3250.526		-46.19918	
20.75625	3247.83		-46.1661	
20.8102	3245.134		-46.13433	
20.86415	3242.437		-46.10386	
20.9181	3239.744		-46.07462	
20.97205	3237.06		-46.04655	
21.026	3234.42		-46.01961	
21.07995	3231.81		-45.99371	
21.1339	3229.233		-45.96878	
21.18785	3226.701		-45.94472	
21.2418	3224.221		-45.92143	
21.29575	3221.793		-45.89882	
21.3497	3219.42		-45.87677	
21.40365	3217.1		-45.85517	
21.4576	3214.827		-45.8339	
21.51155	3212.595		-45.81285	
21.5655	3210.4		-45.7919	
21.61945	3208.241		-45.7709	
21.6734	3206.115		-45.74975	
21.72735	3204.017		-45.72831	
21.7813	3201.933		-45.70645	
21.83525	3199.85		-45.68404	
21.8892	3197.76		-45.66095	
21.94315	3195.661		-45.63706	
21.9971	3193.552		-45.61224	
22.05105	3191.431		-45.58639	
22.105	3189.288		-45.55941	
22.15895	3187.116		-45.53127	
22.2129	3184.903		-45.50198	
22.26686	3182.642		-45.47168	
22.3208	3180.329		-45.44071	
22.37476	3177.958		-45.4097	
22.42871	3175.529		-45.37973	
22.48266	3173.047		-45.35251	
22.53661	3170.52		-45.33041	
22.59056	3167.957		-45.31618	
22.64451	3165.363		-45.3219	
22.69846	3162.743		-45.33002	
22.75241	3160.104		-45.34063	
22.80636	3157.451		-45.35382	
22.86031	3154.796		-45.36962	
22.91426	3152.148		-45.38801	
22.96821	3149.513		-45.40895	
23.02216	3146.889		-45.43237	
23.07611	3144.262		-45.45814	
23.13006	3141.629		-45.48611	
23.18401	3138.989		-45.51603	
23.23796	3136.342		-45.54762	
23.29191	3133.693		-45.58051	
23.34586	3131.056		-45.61424	
23.39981	3128.443		-45.64827	
23.45376	3125.859		-45.68201	
23.50771	3123.301		-45.71474	
23.56166	3120.76		-45.74576	
23.61561	3118.229		-45.77434	
23.66956	3115.706		-45.79981	
23.72351	3113.188		-45.82158	
23.77746	3110.668		-45.83913	
23.83141	3108.144		-45.85202	
23.88536	3105.614		-45.85994	
23.93931	3103.082		-45.86264	
23.99327	3100.553		-45.85999	
24.04721	3098.041		-45.85199	
24.10117	3095.557		-45.83871	
24.15512	3093.107		-45.82034	
24.20907	3090.69		-45.79711	
24.26302	3088.304		-45.76933	
24.31697	3085.94		-45.73735	
24.37092	3083.59		-45.7016	
24.42487	3081.24		-45.66256	
24.47882	3078.883		-45.62081	
24.53277	3076.511		-45.57691	
24.58672	3074.12		-45.53147	
24.64067	3071.709		-45.48505	
24.69462	3069.281		-45.43826	
24.74857	3066.837		-45.39164	
24.80252	3064.385		-45.34578	
24.85647	3061.938		-45.30124	
24.91042	3059.5		-45.25859	
24.96437	3057.075		-45.21833	
25.01832	3054.667		-45.18098	
25.07227	3052.282		-45.14698	
25.12622	3049.92		-45.11676	
25.18017	3047.569		-45.09066	
25.23412	3045.217		-45.06894	
25.28807	3042.849		-45.05178	
25.34202	3040.461		-45.03923	
25.39597	3038.049		-45.03125	
25.44992	3035.619		-45.02766	
25.50387	3033.173		-45.02815	
25.55782	3030.72		-45.0323	
25.61177	3028.268		-45.03957	
25.66572	3025.823		-45.04939	
25.71968	3023.39		-45.06114	
25.77362	3020.968		-45.07418	
25.82758	3018.556		-45.08786	
25.88153	3016.152		-45.10156	
25.93548	3013.754		-45.11468	
25.98943	3011.362		-45.12665	
26.04338	3008.982		-45.13695	
26.09733	3006.619		-45.14511	
26.15128	3004.269		-45.15077	
26.20523	3001.927		-45.1536	
26.25918	2999.581		-45.15338	
26.31313	2997.221		-45.14994	
26.36708	2994.842		-45.14325	
26.42103	2992.445		-45.13334	
26.47498	2990.032		-45.12038	
26.52893	2987.606		-45.10461	
26.58288	2985.171		-45.0863	
26.63683	2982.73		-45.06573	
26.69078	2980.285		-45.0432	
26.74473	2977.839		-45.01898	
26.79868	2975.402		-44.99335	
26.85263	2972.976		-44.96662	
26.90658	2970.549		-44.93906	
26.96053	2968.11		-44.91096	
27.01448	2965.647		-44.88255	
27.06843	2963.148		-44.85412	
27.12238	2960.607		-44.8259	
27.17633	2958.027		-44.79814	
27.23028	2955.415		-44.77111	
27.28423	2952.778		-44.74503	
27.33818	2950.122		-44.72015	
27.39213	2947.451		-44.69664	
27.44608	2944.772		-44.67464	
27.50003	2942.101		-44.65428	
27.55399	2939.453		-44.63561	
27.60793	2936.84		-44.61866	
27.66189	2934.266		-44.6034	
27.71584	2931.733		-44.58972	
27.76979	2929.24		-44.57748	
27.82374	2926.784		-44.56644	
27.87769	2924.362		-44.55632	
27.93164	2921.976		-44.54676	
27.98559	2919.625		-44.53737	
28.03954	2917.308		-44.52772	
28.09349	2915.027		-44.51738	
28.14744	2912.786		-44.50594	
28.20139	2910.58		-44.49304	
28.25534	2908.405		-44.47836	
28.30929	2906.253		-44.46167	
28.36324	2904.124		-44.44282	
28.41719	2902.012		-44.42181	
28.47114	2899.913		-44.3987	
28.52509	2897.811		-44.37368	
28.57904	2895.688		-44.34703	
28.63299	2893.531		-44.31905	
28.68694	2891.334		-44.29006	
28.74089	2889.093		-44.26035	
28.79484	2886.814		-44.23024	
28.84879	2884.503		-44.2	
28.90274	2882.169		-44.16993	
28.95669	2879.813		-44.14028	
29.01064	2877.431		-44.11129	
29.06459	2875.02		-44.08316	
29.11854	2872.577		-44.05607	
29.17249	2870.11		-44.03019	
29.22644	2867.628		-44.00564	
29.2804	2865.143		-43.98252	
29.33434	2862.654		-43.96092	
29.3883	2860.156		-43.9409	
29.44225	2857.646		-43.9225	
29.4962	2855.129		-43.90574	
29.55015	2852.616		-43.89064	
29.6041	2850.115		-43.87727	
29.65805	2847.631		-43.86566	
29.712	2845.168		-43.85588	
29.76595	2842.728		-43.84795	
29.8199	2840.307		-43.84187	
29.87385	2837.903		-43.83759	
29.9278	2835.517		-43.83496	
29.98175	2833.144		-43.83382	
30.0357	2830.779		-43.83393	
30.08965	2828.416		-43.83498	
30.1436	2826.052		-43.83665	
30.19755	2823.681		-43.8386	
30.2515	2821.299		-43.84047	
30.30545	2818.9		-43.84194	
30.3594	2816.49		-43.84274	
30.41335	2814.077		-43.84266	
30.4673	2811.673		-43.84157	
30.52125	2809.281		-43.83941	
30.5752	2806.902		-43.83618	
30.62915	2804.531		-43.83195	
30.6831	2802.163		-43.82683	
30.73705	2799.792		-43.82095	
30.791	2797.413		-43.81449	
30.84495	2795.028		-43.80764	
30.8989	2792.637		-43.80064	
30.95285	2790.243		-43.79374	
31.00681	2787.846		-43.78714	
31.06075	2785.45		-43.78102	
31.11471	2783.059		-43.77551	
31.16866	2780.681		-43.77066	
31.22261	2778.327		-43.76649	
31.27656	2776.01		-43.763	
31.33051	2773.734		-43.76014	
31.38446	2771.496		-43.7578	
31.43841	2769.288		-43.75587	
31.49236	2767.103		-43.75423	
31.54631	2764.93		-43.75272	
31.60026	2762.753		-43.75119	
31.65421	2760.56		-43.74952	
31.70816	2758.345		-43.7476	
31.76211	2756.106		-43.74539	
31.81606	2753.84		-43.74283	
31.87001	2751.548		-43.73991	
31.92396	2749.239		-43.73662	
31.97791	2746.92		-43.73298	
32.03186	2744.594		-43.72898	
32.08581	2742.266		-43.72466	
32.13976	2739.941		-43.72002	
32.19371	2737.616		-43.71507	
32.24766	2735.283		-43.7098	
32.30161	2732.931		-43.70423	
32.35556	2730.553		-43.69834	
32.40951	2728.142		-43.69212	
32.46346	2725.703		-43.68554	
32.51741	2723.24		-43.67852	
32.57136	2720.766		-43.67099	
32.62531	2718.294		-43.66292	
32.67926	2715.829		-43.65426	
32.73322	2713.369		-43.64503	
32.78716	2710.916		-43.6353	
32.84111	2708.468		-43.62512	
32.89507	2706.026		-43.61464	
32.94902	2703.591		-43.60399	
33.00296	2701.165		-43.59328	
33.05692	2698.744		-43.58259	
33.11087	2696.324		-43.57196	
33.16482	2693.898		-43.56134	
33.21877	2691.465		-43.55069	
33.27272	2689.023		-43.53985	
33.32667	2686.572		-43.52868	
33.38062	2684.113		-43.51697	
33.43457	2681.653		-43.50452	
33.48852	2679.2		-43.49108	
33.54247	2676.759		-43.47639	
33.59642	2674.336		-43.46024	
33.65037	2671.941		-43.44237	
33.70432	2669.583		-43.4226	
33.75827	2667.261		-43.40079	
33.81222	2664.969		-43.37685	
33.86617	2662.697		-43.35072	
33.92012	2660.438		-43.3224	
33.97407	2658.182		-43.2919	
34.02802	2655.917		-43.25933	
34.08197	2653.641		-43.22483	
34.13592	2651.355		-43.18862	
34.18987	2649.068		-43.15094	
34.24382	2646.788		-43.11213	
34.29777	2644.526		-43.07253	
34.35172	2642.281		-43.0325	
34.40567	2640.049		-42.99237	
34.45963	2637.825		-42.95247	
34.51357	2635.607		-42.91309	
34.56752	2633.392		-42.87447	
34.62148	2631.18		-42.83681	
34.67543	2628.966		-42.80031	
34.72937	2626.745		-42.76511	
34.78333	2624.51		-42.73133	
34.83728	2622.252		-42.69905	
34.89123	2619.965		-42.66839	
34.94518	2617.65		-42.63944	
34.99913	2615.309		-42.61229	
35.05308	2612.95		-42.58707	
35.10703	2610.582		-42.5639	
35.16098	2608.215		-42.54285	
35.21493	2605.855		-42.52398	
35.26888	2603.508		-42.50723	
35.32283	2601.178		-42.49249	
35.37678	2598.871		-42.47961	
35.43073	2596.586		-42.46842	
35.48468	2594.317		-42.45867	
35.53863	2592.055		-42.45012	
35.59258	2589.794		-42.44246	
35.64653	2587.529		-42.43536	
35.70048	2585.255		-42.42851	
35.75443	2582.973		-42.42156	
35.80838	2580.69		-42.41421	
35.86233	2578.414		-42.40618	
35.91628	2576.146		-42.39724	
35.97023	2573.883		-42.3872	
36.02418	2571.624		-42.37594	
36.07813	2569.366		-42.36342	
36.13208	2567.104		-42.34967	
36.18604	2564.836		-42.33477	
36.23998	2562.567		-42.31889	
36.29393	2560.292		-42.30221	
36.34789	2558.004		-42.28495	
36.40184	2555.701		-42.26736	
36.45578	2553.389		-42.24968	
36.50974	2551.071		-42.23213	
36.56369	2548.75		-42.21494	
36.61764	2546.428		-42.1983	
36.67159	2544.108		-42.18235	
36.72554	2541.79		-42.16718	
36.77949	2539.472		-42.15286	
36.83344	2537.151		-42.1394	
36.88739	2534.822		-42.1268	
36.94134	2532.485		-42.11503	
36.99529	2530.145		-42.10407	
37.04924	2527.802		-42.09389	
37.10319	2525.465		-42.08447	
37.15714	2523.139		-42.07574	
37.21109	2520.826		-42.06765	
37.26504	2518.529		-42.06009	
37.31899	2516.246		-42.05294	
37.37294	2513.977		-42.04607	
37.42689	2511.714		-42.03935	
37.48084	2509.452		-42.0327	
37.53479	2507.191		-42.02603	
37.58874	2504.93		-42.01923	
37.64269	2502.666		-42.01217	
37.69664	2500.398		-42.00468	
37.75059	2498.135		-41.99655	
37.80454	2495.896		-41.98754	
37.85849	2493.69		-41.97743	
37.91245	2491.52		-41.96601	
37.96639	2489.379		-41.95311	
38.02034	2487.26		-41.93856	
38.0743	2485.153		-41.92227	
38.12825	2483.053		-41.90415	
38.18219	2480.958		-41.88419	
38.23615	2478.864		-41.86238	
38.2901	2476.762		-41.83882	
38.34405	2474.64		-41.81361	
38.39799	2472.484		-41.78691	
38.45195	2470.286		-41.75887	
38.5059	2468.044		-41.72966	
38.55985	2465.763		-41.69948	
38.6138	2463.447		-41.66855	
38.66775	2461.103		-41.63707	
38.7217	2458.742		-41.60529	
38.77565	2456.374		-41.57341	
38.8296	2454.005		-41.54166	
38.88355	2451.633		-41.51022	
38.9375	2449.26		-41.47922	
38.99145	2446.89		-41.44879	
39.0454	2444.525		-41.41896	
39.09935	2442.16		-41.38972	
39.1533	2439.794		-41.36103	
39.20725	2437.428		-41.33282	
39.2612	2435.066		-41.30502	
39.31515	2432.716		-41.27755	
39.3691	2430.383		-41.25035	
39.42305	2428.073		-41.22338	
39.477	2425.793		-41.19665	
39.53095	2423.548		-41.17019	
39.5849	2421.338		-41.14409	
39.63885	2419.158		-41.11842	
39.6928	2417.004		-41.0933	
39.74675	2414.866		-41.06878	
39.8007	2412.74		-41.04493	
39.85466	2410.622		-41.02178	
39.9086	2408.513		-40.99936	
39.96255	2406.407		-40.97766	
40.01651	2404.29		-40.95663	
40.07046	2402.148		-40.9362	
40.1244	2399.974		-40.91631	
40.17836	2397.765		-40.8969	
40.23231	2395.529		-40.87791	
40.28626	2393.277		-40.85938	
40.34021	2391.023		-40.84135	
40.39416	2388.777		-40.8239	
40.44811	2386.542		-40.80712	
40.50206	2384.321		-40.7911	
40.55601	2382.116		-40.77595	
40.60996	2379.927		-40.76181	
40.66391	2377.751		-40.74884	
40.71786	2375.592		-40.73725	
40.77181	2373.452		-40.72723	
40.82576	2371.33		-40.71899	
40.87971	2369.216		-40.71271	
40.93366	2367.106		-40.70852	
40.98761	2365.002		-40.7065	
41.04156	2362.905		-40.70673	
41.09551	2360.815		-40.70919	
41.14946	2358.728		-40.71387	
41.20341	2356.642		-40.7207	
41.25736	2354.557		-40.72958	
41.31131	2352.471		-40.74038	
41.36526	2350.383		-40.75293	
41.41921	2348.287		-40.76704	
41.47316	2346.177		-40.78253	
41.52711	2344.052		-40.79922	
41.58107	2341.915		-40.81693	
41.63501	2339.767		-40.83551	
41.68896	2337.602		-40.85479	
41.74292	2335.414		-40.87462	
41.79687	2333.193		-40.89484	
41.85081	2330.938		-40.91528	
41.90477	2328.66		-40.93576	
41.95872	2326.365		-40.9561	
42.01267	2324.053		-40.97606	
42.06662	2321.728		-40.99544	
42.12057	2319.39		-41.014	
42.17452	2317.042		-41.03154	
42.22847	2314.691		-41.04783	
42.28242	2312.349		-41.06269	
42.33637	2310.029		-41.07594	
42.39032	2307.736		-41.08744	
42.44427	2305.47		-41.09706	
42.49822	2303.229		-41.10464	
42.55217	2301.012		-41.1101	
42.60612	2298.813		-41.11333	
42.66007	2296.625		-41.11433	
42.71402	2294.437		-41.1131	
42.76797	2292.242		-41.10968	
42.82192	2290.033		-41.10414	
42.87587	2287.802		-41.09655	
42.92982	2285.543		-41.08698	
42.98377	2283.261		-41.07547	
43.03772	2280.964		-41.06208	
43.09167	2278.667		-41.04689	
43.14562	2276.381		-41.02996	
43.19957	2274.111		-41.01137	
43.25352	2271.86		-40.99122	
43.30748	2269.626		-40.96958	
43.36142	2267.403		-40.94653	
43.41537	2265.178		-40.92214	
43.46933	2262.945		-40.89646	
43.52328	2260.703		-40.86955	
43.57722	2258.449		-40.84147	
43.63118	2256.186		-40.81226	
43.68513	2253.916		-40.78199	
43.73908	2251.639		-40.7507	
43.79303	2249.358		-40.71849	
43.84698	2247.082		-40.68549	
43.90093	2244.82		-40.65184	
43.95488	2242.582		-40.61777	
44.00883	2240.373		-40.5835	
44.06278	2238.197		-40.54929	
44.11673	2236.052		-40.51537	
44.17068	2233.935		-40.48193	
44.22463	2231.841		-40.44912	
44.27858	2229.768		-40.417	
44.33253	2227.713		-40.38556	
