T[°C]	Scattering [mAU]	S.D.
19.99998	95.64069	
20.00002	95.7418	
20.00379	95.50381	
20.00488	96.0013	
20.01993	95.82317	
20.02225	95.98941	
20.04696	95.8387	
20.04993	95.31008	
20.0822	95.8381	
20.08606	95.60253	
20.1253	95.39992	
20.12998	95.52342	
20.17555	95.41867	
20.18072	95.78389	
20.23489	95.74384	
20.24117	95.79503	
20.30007	96.11695	
20.30844	95.76687	
20.3749	95.84159	
20.38239	95.80938	
20.4553	95.66647	
20.46365	95.74419	
20.53933	95.64294	
20.5474	95.7749	
20.63225	95.54765	
20.64158	95.59998	
20.72852	95.54575	
20.73845	95.32378	
20.82787	95.42138	
20.83745	95.35698	
20.93169	95.40175	
20.94208	95.52703	
21.03845	95.31247	
21.04868	95.38995	
21.14681	95.42162	
21.15801	95.51388	
21.25619	95.58508	
21.26654	95.4064	
21.36538	95.73633	
21.37633	95.4963	
21.47758	95.54101	
21.48823	95.40704	
21.58728	95.23682	
21.59756	95.52225	
21.69482	95.6693	
21.70572	95.40864	
21.8041	95.48489	
21.81455	95.21233	
21.91434	95.18364	
21.92455	95.5839	
22.02431	95.42403	
22.0348	95.6624	
22.13173	95.6879	
22.14486	95.76425	
22.2415	95.64896	
22.25239	95.55885	
22.35001	95.83746	
22.36105	95.72209	
22.462	95.81951	
22.47238	95.86175	
22.57116	95.61723	
22.58192	95.77318	
22.67986	95.444	
22.69061	96.01783	
22.79061	95.53475	
22.80127	95.65754	
22.89812	95.64719	
22.90878	95.35368	
23.0098	95.52152	
23.0216	95.64088	
23.11903	95.32535	
23.12949	95.73125	
23.22655	95.96308	
23.23696	96.04587	
23.33669	95.92177	
23.34716	95.81403	
23.44657	96.07978	
23.45721	95.88642	
23.5577	95.78693	
23.56832	95.71239	
23.66458	95.33449	
23.67511	95.61824	
23.77601	95.49917	
23.78622	95.66811	
23.88338	95.61745	
23.89379	95.65308	
23.99223	95.8591	
24.00303	95.57864	
24.10354	95.42177	
24.11399	95.83535	
24.21147	95.49545	
24.22194	95.8155	
24.32229	95.84331	
24.33256	95.74701	
24.43267	95.71891	
24.44304	95.69019	
24.54156	95.665	
24.55204	95.45535	
24.65097	95.36301	
24.66188	95.73704	
24.75997	94.9339	
24.77139	95.40352	
24.87027	95.4662	
24.8806	95.28603	
24.97973	95.57311	
24.99044	95.35371	
25.08851	95.28268	
25.09923	95.28248	
25.19998	95.0203	
25.21018	95.49593	
25.30648	95.37912	
25.31835	95.43446	
25.41756	95.34995	
25.42864	95.37787	
25.52909	95.81305	
25.53986	95.47463	
25.63682	95.3408	
25.6473	95.43051	
25.74611	95.17641	
25.75671	95.25615	
25.85575	95.37579	
25.86692	95.47401	
25.96443	95.67191	
25.97502	95.26604	
26.0746	95.49192	
26.0854	95.6127	
26.18296	95.39366	
26.19353	95.90954	
26.29297	95.44288	
26.30401	95.89497	
26.40288	95.73174	
26.41303	95.39404	
26.51242	95.42632	
26.52308	95.42336	
26.62315	95.49671	
26.63339	95.81547	
26.73075	95.41386	
26.74082	95.30344	
26.83882	95.30229	
26.84984	95.61546	
26.95237	95.58089	
26.96317	95.44919	
27.05959	95.40187	
27.07003	95.40758	
27.1682	95.30349	
27.17869	95.42366	
27.2808	95.08097	
27.29137	95.44656	
27.3868	95.16026	
27.4008	95.68961	
27.49804	95.5549	
27.50865	95.67454	
27.60757	95.72871	
27.61823	95.42969	
27.71725	95.639	
27.72814	95.3568	
27.82561	94.98895	
27.83619	95.33151	
27.9367	95.00702	
27.94739	95.16689	
28.04526	95.33655	
28.0559	95.21824	
28.1581	95.08633	
28.16887	95.05069	
28.26591	94.94537	
28.27604	95.36281	
28.37351	94.93687	
28.38435	95.08267	
28.48462	95.07867	
28.49523	95.19899	
28.59324	94.97822	
28.60337	95.26298	
28.70247	95.2963	
28.713	95.45845	
28.81248	95.55769	
28.8227	95.19682	
28.92065	95.10616	
28.93106	94.87765	
29.03032	94.58208	
29.04124	94.95058	
29.14129	94.99448	
29.15177	94.9948	
29.24943	95.25224	
29.26007	95.10665	
29.3583	95.05271	
29.36893	95.21195	
29.46861	95.54053	
29.47923	95.29677	
29.5783	95.67971	
29.58894	95.28933	
29.68766	95.31609	
29.69809	95.44212	
29.79545	95.36916	
29.80583	95.61752	
29.90526	95.40781	
29.91575	95.4837	
30.01567	95.34916	
30.02608	95.35452	
30.12403	95.37608	
30.13443	95.36736	
30.23452	94.98133	
30.24509	95.17935	
30.34311	95.04094	
30.35358	95.0926	
30.45215	95.09721	
30.46284	95.25607	
30.56214	95.12598	
30.57287	95.26263	
30.67226	95.21168	
30.68285	95.32042	
30.78176	95.14066	
30.7923	95.30119	
30.89095	94.94359	
30.90149	95.49066	
31.00172	95.24434	
31.01311	95.18304	
31.10949	95.08488	
31.1202	94.89906	
31.21934	95.37885	
31.22981	95.03132	
31.32862	95.0333	
31.33886	95.03125	
31.43793	94.63058	
31.44815	95.10414	
31.54675	94.88317	
31.55689	94.8865	
31.65741	95.05008	
31.66785	95.16283	
31.76658	94.81291	
31.77739	94.9852	
31.87659	94.94035	
31.88739	94.99202	
31.98656	94.84765	
31.99696	94.96195	
32.09397	94.8972	
32.10548	94.7513	
32.20526	94.51501	
32.21561	94.74326	
32.31427	94.93112	
32.32469	94.86539	
32.42369	95.07542	
32.43504	94.68509	
32.53255	94.8437	
32.54314	94.81179	
32.64234	94.88254	
32.65271	94.84037	
32.75138	94.7831	
32.7619	94.66277	
32.86163	94.87519	
32.87333	94.87209	
32.97191	94.74078	
32.98344	95.16844	
33.08008	94.8981	
33.09044	95.16557	
33.18987	95.15945	
33.20073	94.93558	
33.30072	94.75556	
33.3112	94.76531	
33.40845	94.4855	
33.41869	94.65157	
33.51809	94.94801	
33.52867	94.81059	
33.62846	94.63358	
33.63903	94.96692	
33.7375	95.1319	
33.7486	94.85152	
33.84536	95.22098	
33.85582	94.88916	
33.95692	95.03754	
33.97033	95.16621	
34.06664	94.73399	
34.07719	95.04887	
34.17376	94.48491	
34.18457	94.90494	
34.28405	94.59717	
34.2955	94.90762	
34.39598	94.99543	
34.4063	94.72528	
34.50334	95.11216	
34.51387	94.96355	
34.61224	94.70979	
34.62286	94.78999	
34.72012	94.91988	
34.73386	94.99825	
34.83292	94.92261	
34.84347	95.08129	
34.94101	95.00097	
34.95163	94.90898	
35.04916	95.11657	
35.05947	94.92255	
35.15882	94.74419	
35.16982	94.8195	
35.26896	94.66707	
35.27932	94.94409	
35.37782	94.83644	
35.38852	94.74358	
35.48895	94.69849	
35.4997	94.61767	
35.59825	94.44096	
35.60841	94.8152	
35.70695	94.50023	
35.71751	94.8337	
35.81574	94.80547	
35.8262	94.74919	
35.92711	94.86405	
35.9378	94.77308	
36.03415	94.71	
36.0457	94.84229	
36.1442	94.40834	
36.15498	94.98997	
36.25568	95.08327	
36.26628	94.71063	
36.36234	94.92719	
36.37276	94.67982	
36.47335	94.36496	
36.48385	94.75085	
36.58317	94.83486	
36.59372	94.99084	
36.69263	94.55293	
36.70303	94.80609	
36.80177	94.7094	
36.81207	95.03565	
36.91121	95.04998	
36.92171	94.81105	
37.02086	94.80579	
37.03093	95.20711	
37.12997	94.82061	
37.14058	94.98806	
37.24109	94.79333	
37.25231	95.09605	
37.34855	94.84001	
37.35919	95.07069	
37.45803	94.89642	
37.46853	95.00398	
37.56739	94.79453	
37.57765	94.74793	
37.67813	94.76479	
37.69124	94.55014	
37.78765	94.73979	
37.79852	94.53654	
37.89758	94.80427	
37.90805	94.65283	
38.00585	94.72482	
38.01664	94.80852	
38.11512	94.8236	
38.12588	94.92239	
38.22443	95.02739	
38.23535	94.74867	
38.33421	94.89306	
38.34465	94.85468	
38.44299	94.87659	
38.45374	94.83646	
38.55283	94.66443	
38.56365	94.80593	
38.6621	94.72813	
38.67315	94.6099	
38.77175	94.57742	
38.78288	94.56625	
38.88044	94.32538	
38.89103	94.35019	
38.99068	94.42965	
39.0011	94.32666	
39.10071	94.44733	
39.11217	94.62888	
39.20828	94.29758	
39.21863	94.71007	
39.31813	94.37262	
39.32875	94.62207	
39.42942	94.14814	
39.44074	94.57191	
39.53925	94.79978	
39.55027	94.48775	
39.64654	94.11543	
39.65682	94.53266	
39.75942	93.97699	
39.76989	94.20979	
39.867	94.72664	
39.87784	94.31963	
39.97527	93.98285	
39.98579	94.37918	
40.09021	94.32963	
40.10204	94.46147	
40.19779	94.37045	
40.20823	94.46929	
40.30751	94.62968	
40.31801	94.74769	
40.41837	94.46331	
40.42916	94.66006	
40.52571	94.94718	
40.53638	94.6069	
40.6365	94.82352	
40.647	94.53493	
40.74699	94.46319	
40.75744	94.76014	
40.85651	94.3131	
40.86718	94.60169	
40.96556	94.79955	
40.97713	94.59263	
41.07681	94.59425	
41.08739	94.52696	
41.18242	94.51865	
41.19553	94.46106	
41.29319	94.36971	
41.30404	94.70514	
41.40286	94.32637	
41.41354	94.67624	
41.51133	94.71242	
41.52172	94.62167	
41.62095	94.79841	
41.63303	94.62456	
41.73051	94.78978	
41.74145	94.46421	
41.84209	94.46951	
41.85255	94.42453	
41.94959	94.2163	
41.96122	94.54759	
42.06009	94.24624	
42.07042	94.33756	
42.16873	94.45576	
42.18093	94.17967	
42.2799	94.36185	
42.29019	94.45097	
42.38938	94.15992	
42.39969	94.48096	
42.49844	94.04194	
42.50916	94.53134	
42.60869	94.17687	
42.61938	94.47863	
42.71656	94.53379	
42.72741	94.44049	
42.82623	94.22976	
42.83937	94.15622	
42.93631	94.18868	
42.94698	94.18439	
43.04562	93.8814	
43.05658	94.13958	
43.15422	93.77419	
43.16475	93.88107	
43.26452	94.07004	
43.27476	94.0133	
43.37367	94.0646	
43.38416	94.16193	
43.48264	94.11594	
43.49307	94.24091	
43.59314	94.21365	
43.60379	94.30925	
43.70297	93.87547	
43.71339	94.17834	
43.81136	94.22751	
43.82178	94.28346	
43.92014	94.37714	
