T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99998	95.68433		-0.1088705	
20.05396	95.67517		-0.1044294	
20.10795	95.66553		-0.1000484	
20.16194	95.65546		-0.09573053	
20.21592	95.64508		-0.09147773	
20.26991	95.63457		-0.08729275	
20.32389	95.62408		-0.08317778	
20.37788	95.61378		-0.07913497	
20.43187	95.60379		-0.07516681	
20.48586	95.59418		-0.07127515	
20.53984	95.58501		-0.06746225	
20.59383	95.57626		-0.06372984	
20.64781	95.5678		-0.06007952	
20.7018	95.55919		-0.0565131	
20.75579	95.54923		-0.05303169	
20.80977	95.53504		-0.04963668	
20.86376	95.52235		-0.0463289	
20.91775	95.50939		-0.04310891	
20.97173	95.49744		-0.03997738	
21.02572	95.48746		-0.0369342	
21.0797	95.47971		-0.03397935	
21.13369	95.47368		-0.03111192	
21.18768	95.46885		-0.02833052	
21.24166	95.46516		-0.02563348	
21.29565	95.46273		-0.02301821	
21.34964	95.46188		-0.02048199	
21.40362	95.46285		-0.01802136	
21.45761	95.4657		-0.0156324	
21.51159	95.47015		-0.01331104	
21.56558	95.47581		-0.01105238	
21.61957	95.48257		-0.008851452	
21.67355	95.49043		-0.006702559	
21.72754	95.4994		-0.004599532	
21.78153	95.50948		-0.002535879	
21.83551	95.52054		-0.0005042004	
21.8895	95.53253		0.001503308	
21.94349	95.54545		0.003495437	
21.99747	95.55968		0.005481756	
22.05146	95.57528		0.007472366	
22.10544	95.59196		0.009478145	
22.15943	95.6091		0.01151007	
22.21342	95.6255		0.01357803	
22.2674	95.64015		0.01568948	
22.32139	95.65253		0.01784538	
22.37538	95.66251		0.02003505	
22.42936	95.6703		0.0222274	
22.48335	95.67616		0.02436011	
22.53734	95.68056		0.0263328	
22.59132	95.68412		0.02801723	
22.64531	95.68746		0.02565707	
22.6993	95.69147		0.02298876	
22.75328	95.69688		0.02002012	
22.80727	95.70358		0.01676241	
22.86125	95.71101		0.01323112	
22.91524	95.71805		0.009446069	
