T[°C]	Scattering [mAU]	S.D.
20.00117	89.47376	
20.00361	89.3625	
20.00457	89.37315	
20.01263	89.3595	
20.01442	89.21652	
20.03411	89.30759	
20.03785	89.14901	
20.06298	89.2681	
20.06799	89.14459	
20.1036	89.15679	
20.10953	89.02422	
20.15131	89.2029	
20.15844	89.13394	
20.20453	89.6339	
20.21251	89.54657	
20.26679	89.65933	
20.27921	89.23438	
20.33907	89.66214	
20.34915	89.1934	
20.41535	89.44212	
20.42588	89.19635	
20.49773	89.01483	
20.50925	89.1823	
20.58686	89.21332	
20.59889	88.97819	
20.67837	89.26721	
20.69153	88.93523	
20.7788	88.95264	
20.79223	88.63522	
20.87969	88.68011	
20.8949	88.74466	
20.9848	89.01886	
20.99876	89.17899	
21.09059	89.10913	
21.10796	89.1532	
21.20004	89.19987	
21.21531	88.71375	
21.30983	89.63519	
21.32451	89.28899	
21.4207	89.23459	
21.43547	89.2443	
21.53232	88.76734	
21.54735	88.9883	
21.64144	89.15261	
21.6561	88.84102	
21.74805	89.3821	
21.76255	88.72254	
21.85833	88.9213	
21.87291	89.23745	
21.96899	89.29604	
21.98392	89.21461	
22.07812	89.56432	
22.09299	89.09534	
22.18676	89.1948	
22.20179	89.42994	
22.29687	89.30997	
22.31168	89.14834	
22.40782	89.58799	
22.42261	89.20011	
22.51703	89.39554	
22.53148	89.2073	
22.6264	89.13916	
22.64084	89.27155	
22.73379	89.28459	
22.74849	89.21952	
22.84453	88.93496	
22.8592	88.94959	
22.95488	88.98209	
22.97005	88.65965	
23.06396	89.15409	
23.07905	89.06687	
23.17399	88.77781	
23.18831	88.84019	
23.2833	89.07297	
23.29743	88.95873	
23.39157	89.53596	
23.40677	88.98711	
23.50399	89.29664	
23.51834	88.95926	
23.61092	89.33154	
23.6255	89.16272	
23.71978	88.9631	
23.73557	89.10336	
23.83042	88.83625	
23.84494	88.73705	
23.93791	88.73041	
23.95274	88.61423	
24.04939	88.43723	
24.06423	88.58431	
24.16016	88.41447	
24.17464	88.61169	
24.26957	88.78663	
24.28437	88.48106	
24.37645	88.57858	
24.39142	88.1741	
24.48659	88.87644	
24.50121	88.71095	
24.59798	89.22973	
24.61291	89.01829	
24.7071	88.99818	
24.7219	88.91663	
24.81734	89.46418	
24.83231	89.19319	
24.92564	89.43056	
24.94079	89.4119	
25.03478	88.8777	
25.04921	89.15057	
25.14418	88.95267	
25.1588	88.9425	
25.25452	89.15719	
25.26945	88.49247	
25.36387	88.92093	
25.37925	89.05446	
25.47333	88.97948	
25.48808	89.30293	
25.58244	89.09052	
25.59722	88.74881	
25.69265	89.46088	
25.70738	89.02802	
25.80005	89.12951	
25.81458	89.29826	
25.91046	88.95354	
25.92569	89.24158	
26.02121	89.031	
26.03567	88.91805	
26.12802	89.27361	
26.14261	89.32134	
26.23962	89.08849	
26.25486	89.03526	
26.35128	88.92809	
26.36565	88.9579	
26.45873	89.02605	
26.47351	88.61644	
26.56733	88.94463	
26.58198	88.63222	
26.67712	88.75848	
26.69242	88.62405	
26.78752	88.79845	
26.80179	88.87715	
26.89524	88.99845	
26.90996	89.2047	
27.00585	88.99834	
27.02084	88.79008	
27.11707	88.83894	
27.1318	88.33409	
27.2239	88.99735	
27.23922	88.82131	
27.33526	88.6601	
27.34968	88.96332	
27.44331	88.37623	
27.45782	88.40456	
27.55359	88.51072	
27.56822	87.85371	
27.66384	88.69668	
27.6786	88.53651	
27.77431	89.24274	
27.78874	88.96494	
27.88093	88.98103	
27.89616	88.77637	
27.98965	89.21004	
28.00431	89.11458	
28.10035	89.54686	
28.11502	88.95307	
