T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00117	89.38089		-0.05840519	
20.05512	89.35605		-0.0579229	
20.10906	89.33134		-0.05750466	
20.16301	89.30684		-0.05715172	
20.21696	89.2827		-0.05686508	
20.27091	89.25912		-0.05664549	
20.32486	89.23628		-0.05649338	
20.3788	89.2143		-0.05640894	
20.43275	89.19325		-0.05639205	
20.4867	89.17314		-0.05644229	
20.54065	89.15394		-0.0565589	
20.59459	89.13551		-0.05674081	
20.64854	89.11757		-0.05698657	
20.70249	89.09948		-0.05729442	
20.75644	89.08011		-0.05766217	
20.81039	89.07225		-0.05808727	
20.86433	89.06503		-0.05856677	
20.91828	89.0588		-0.05909729	
20.97223	89.05447		-0.05967511	
21.02618	89.05279		-0.06029604	
21.08013	89.05341		-0.06095551	
21.13407	89.05565		-0.06164848	
21.18802	89.05926		-0.0623694	
21.24197	89.06453		-0.06311238	
21.29592	89.07187		-0.06387119	
21.34986	89.08156		-0.06463949	
21.40381	89.09282		-0.06541084	
21.45776	89.10442		-0.06617868	
21.51171	89.11523		-0.0669365	
21.56566	89.12458		-0.06767773	
21.6196	89.13222		-0.06839602	
21.67355	89.13877		-0.06908522	
21.7275	89.14494		-0.06973942	
21.78145	89.15131		-0.07035303	
21.8354	89.15804		-0.0709207	
21.88934	89.1652		-0.07143749	
21.94329	89.17315		-0.07189891	
21.99724	89.18224		-0.07230125	
22.05119	89.19255		-0.072642	
22.10513	89.2036		-0.07292045	
22.15908	89.21389		-0.07313884	
22.21303	89.22194		-0.0733038	
22.26698	89.22636		-0.07342894	
22.32093	89.22647		-0.07353859	
22.37487	89.2224		-0.07367318	
22.42882	89.21428		-0.07389617	
22.48277	89.20215		-0.07430026	
22.53672	89.18646		-0.07500768	
22.59066	89.16811		-0.07615186	
22.64461	89.14894		-0.07594697	
22.69856	89.13071		-0.07552577	
22.75251	89.11426		-0.07489837	
22.80646	89.09991		-0.07407923	
22.8604	89.0877		-0.0730862	
22.91435	89.07754		-0.07193898	
22.9683	89.06947		-0.07065785	
23.02225	89.0632		-0.06926273	
23.07619	89.05817		-0.06777289	
23.13014	89.05373		-0.06620617	
23.18409	89.04923		-0.06457799	
23.23804	89.04398		-0.06290131	
23.29199	89.03741		-0.06118584	
23.34593	89.02904		-0.05943843	
23.39988	89.0186		-0.05766368	
23.45383	89.00589		-0.05586462	
23.50778	88.99082		-0.05404347	
23.56173	88.97343		-0.05220102	
23.61567	88.95364		-0.05033722	
23.66962	88.93137		-0.04845234	
23.72357	88.90654		-0.04654858	
23.77752	88.87971		-0.04463106	
23.83146	88.85205		-0.0427072	
23.88541	88.82489		-0.04078609	
23.93936	88.79935		-0.03887784	
23.99331	88.77668		-0.03699293	
24.04726	88.75825		-0.03514234	
24.1012	88.74551		-0.03333713	
24.15515	88.7396		-0.03158818	
24.2091	88.74113		-0.02990574	
24.26305	88.75026		-0.02829963	
24.317	88.76635		-0.0267792	
24.37094	88.78826		-0.02535401	
24.42489	88.8145		-0.02403451	
24.47884	88.84348		-0.02283136	
24.53279	88.87386		-0.02175379	
24.58673	88.90393		-0.02080857	
24.64068	88.93217		-0.01999897	
24.69463	88.9577		-0.01932441	
24.74858	88.98018		-0.01878008	
24.80253	88.99989		-0.01835704	
24.85647	89.01728		-0.01804227	
24.91042	89.03246		-0.01782001	
24.96437	89.04547		-0.0176738	
25.01832	89.05604		-0.01758552	
25.07227	89.06355		-0.01753825	
25.12621	89.06776		-0.01751649	
25.18016	89.06898		-0.01750688	
25.23411	89.06801		-0.01749854	
25.28806	89.06577		-0.01748218	
25.342	89.06266		-0.01745039	
25.39595	89.05934		-0.01739827	
25.4499	89.05677		-0.01732384	
25.50385	89.05604		-0.01722844	
25.55779	89.05786		-0.01711637	
25.61174	89.06216		-0.01699409	
25.66569	89.06814		-0.01687053	
25.71964	89.0747		-0.01675694	
25.77359	89.08022		-0.01666623	
25.82753	89.08331		-0.01661228	
25.88148	89.08299		-0.01660922	
25.93543	89.07845		-0.01667048	
25.98938	89.06922		-0.01680848	
26.04333	89.05538		-0.01703375	
26.09727	89.03777		-0.01735416	
26.15122	89.01831		-0.01777371	
26.20517	88.99899		-0.01829158	
26.25912	88.98106		-0.01890172	
26.31306	88.9649		-0.01959241	
26.36701	88.95008		-0.02034605	
26.42096	88.93593		-0.0211391	
26.47491	88.92196		-0.02194222	
26.52886	88.90781		-0.0227228	
26.5828	88.89343		-0.02344776	
26.63675	88.87884		-0.02408601	
26.6907	88.86401		-0.02461046	
26.74465	88.84885		-0.02499861	
26.7986	88.83337		-0.02523294	
26.85254	88.81789		-0.02530057	
26.90649	88.80267		-0.02519239	
26.96044	88.788		-0.02490299	
27.01439	88.77435		-0.02443058	
27.06833	88.76263		-0.02377685	
27.12228	88.75346		-0.02294734	
27.17623	88.74699		-0.02195145	
27.23018	88.74296		-0.0208035	
27.28413	88.74129		-0.01952369	
27.33807	88.74243		-0.01813738	
27.39202	88.74685		-0.0166748	
27.44597	88.75446		-0.01516938	
27.49992	88.76488		-0.01365633	
27.55387	88.77808		-0.01217172	
27.60781	88.79412		-0.01075154	
27.66176	88.81314		-0.009430808	
27.71571	88.83507		-0.008243368	
27.76966	88.85934		-0.007221076	
27.8236	88.8853		-0.00639353	
27.87755	88.91214		-0.005788349	
27.9315	88.93919		-0.005431058	
27.98545	88.96573		-0.00534437	
28.03939	88.99072		-0.005546179	
28.09334	89.01263		-0.006047969	
28.14729	89.02971		-0.006853538	
28.20124	89.03992		-0.007960022	
28.25519	89.04214		-0.009359806	
28.30913	89.03654		-0.01104153	
28.36308	89.02459		-0.01299019	
28.41703	89.00865		-0.01518667	
28.47098	88.99165		-0.01760766	
28.52493	88.97601		-0.02022513	
28.57887	88.96313		-0.02300678	
28.63282	88.95355		-0.02591719	
28.68677	88.94746		-0.02891826	
28.74072	88.94472		-0.03197063	
28.79466	88.94497		-0.0350339	
28.84861	88.94771		-0.0380682	
28.90256	88.95249		-0.04103513	
28.95651	88.9589		-0.04389847	
29.01046	88.96717		-0.04662537	
29.0644	88.97717		-0.04918603	
29.11835	88.98792		-0.05155358	
29.1723	88.99799		-0.05370383	
29.22625	89.00579		-0.05561437	
29.2802	89.0103		-0.05726517	
29.33414	89.011		-0.05863839	
29.38809	89.00774		-0.05971906	
29.44204	89.0008		-0.06049637	
29.49599	88.99026		-0.06096546	
29.54993	88.97617		-0.06112981	
29.60388	88.95874		-0.06100119	
29.65783	88.9381		-0.0605978	
29.71178	88.9145		-0.05994212	
29.76573	88.88867		-0.05905897	
29.81967	88.86159		-0.05797498	
29.87362	88.83435		-0.05671839	
29.92757	88.80772		-0.05531956	
29.98152	88.78223		-0.05380907	
30.03547	88.75787		-0.05221725	
30.08941	88.73445		-0.0505723	
30.14336	88.71198		-0.04890062	
30.19731	88.69077		-0.04722569	
30.25126	88.67159		-0.0455691	
30.3052	88.65517		-0.04395158	
30.35915	88.6416		-0.04239267	
30.4131	88.62983		-0.04091046	
30.46705	88.6183		-0.03952035	
30.521	88.60651		-0.0382346	
30.57494	88.59519		-0.03706235	
30.62889	88.58569		-0.03600977	
30.68284	88.57973		-0.03508084	
30.73679	88.57854		-0.03427728	
30.79074	88.58241		-0.03359913	
30.84468	88.59111		-0.03304457	
30.89863	88.60413		-0.03260977	
30.95258	88.62099		-0.03228902	
31.00653	88.64111		-0.03207523	
31.06047	88.66393		-0.03196062	
31.11442	88.68904		-0.03193828	
31.16837	88.71585		-0.03200429	
31.22232	88.74418		-0.03215742	
31.27626	88.77425		-0.03239795	
31.33021	88.80588		-0.0327263	
31.38416	88.8378		-0.03314285	
31.43811	88.868		-0.03364789	
31.49206	88.89415		-0.03424178	
31.546	88.91439		-0.03492538	
31.59995	88.92799		-0.0356981	
31.6539	88.9351		-0.03655612	
31.70785	88.93642		-0.03749343	
31.7618	88.93293		-0.03850093	
31.81574	88.92542		-0.03956755	
31.86969	88.91488		-0.04068248	
31.92364	88.90278		-0.0418357	
31.97759	88.89088		-0.0430185	
32.03154	88.88047		-0.04422304	
32.08548	88.8717		-0.04544116	
32.13943	88.86422		-0.04666387	
32.19338	88.8579		-0.04787987	
32.24733	88.85246		-0.04907531	
32.30127	88.84811		-0.05023394	
32.35522	88.84518		-0.05133744	
32.40917	88.84347		-0.05236688	
32.46312	88.84237		-0.05330286	
32.51706	88.84084		-0.05412503	
32.57101	88.83794		-0.05481273	
32.62496	88.83315		-0.05534476	
32.67891	88.8265		-0.05570096	
32.73286	88.81834		-0.05586367	
32.7868	88.80816		-0.05581901	
32.84075	88.79492		-0.05555733	
32.8947	88.77775		-0.05507222	
32.94865	88.75665		-0.05435987	
33.00259	88.73244		-0.05341974	
33.05654	88.7066		-0.05225527	
33.11049	88.68061		-0.05087505	
33.16444	88.65532		-0.04929298	
33.21839	88.63088		-0.04752591	
33.27234	88.60719		-0.04559223	
33.32628	88.5835		-0.04351031	
33.38023	88.55988		-0.04129753	
33.43418	88.53705		-0.03897158	
33.48812	88.51581		-0.03655161	
33.54207	88.49705		-0.03405847	
33.59602	88.48128		-0.03151454	
33.64997	88.46812		-0.02894342	
33.70392	88.45667		-0.02636992	
33.75787	88.44619		-0.02381838	
33.81181	88.43699		-0.02131228	
33.86576	88.42986		-0.01887344	
33.91971	88.42557		-0.01652147	
33.97366	88.42508		-0.014274	
34.0276	88.4291		-0.01214737	
34.08155	88.43788		-0.0101571	
34.1355	88.45165		-0.008318295	
34.18945	88.47011		-0.006646489	
34.2434	88.49213		-0.005157764	
34.29734	88.51675		-0.003867645	
34.35129	88.54328		-0.002791044	
34.40524	88.57114		-0.00194152	
34.45919	88.6003		-0.00133091	
34.51313	88.63082		-0.0009684782	
34.56708	88.66245		-0.0008595659	
34.62103	88.69441		-0.001005025	
34.67498	88.72527		-0.001401856	
34.72893	88.75407		-0.002044971	
34.78288	88.77987		-0.002928082	
34.83682	88.80196		-0.00404396	
34.89077	88.82047		-0.00538406	
34.94472	88.83504		-0.006937992	
34.99866	88.84542		-0.008693195	
35.05261	88.85152		-0.01063596	
35.10656	88.85304		-0.01275263	
35.16051	88.85059		-0.01503074	
35.21445	88.84544		-0.01745983	
35.2684	88.8389		-0.02003207	
35.32235	88.8319		-0.02274165	
35.3763	88.82471		-0.02558242	
35.43025	88.81756		-0.02854798	
35.4842	88.81086		-0.03162997	
35.53814	88.80484		-0.03481744	
35.59209	88.79995		-0.0380963	
35.64604	88.7964		-0.04144916	
35.69999	88.79363		-0.04485594	
35.75393	88.79057		-0.04829375	
35.80788	88.78624		-0.05173728	
35.86183	88.77958		-0.05515948	
35.91578	88.77044		-0.05853069	
35.96973	88.759		-0.06182127	
36.02367	88.74517		-0.06500068	
36.07762	88.72891		-0.06803799	
36.13157	88.71033		-0.0709019	
36.18552	88.68951		-0.07355998	
36.23946	88.66677		-0.07597895	
36.29341	88.6424		-0.07812619	
36.34736	88.61741		-0.07997109	
36.40131	88.59306		-0.08148707	
36.45526	88.57021		-0.08265147	
36.5092	88.54897		-0.08344645	
36.56315	88.52879		-0.08385927	
36.6171	88.50863		-0.08388208	
36.67105	88.48788		-0.08351235	
36.72499	88.46603		-0.08275381	
36.77894	88.44325		-0.08161625	
36.83289	88.42021		-0.08011553	
36.88684	88.3979		-0.07827378	
36.94079	88.37723		-0.07611796	
36.99474	88.35876		-0.07367934	
37.04868	88.34298		-0.07099206	
37.10263	88.33054		-0.06809273	
37.15658	88.32193		-0.0650195	
37.21053	88.31751		-0.06181206	
37.26447	88.31738		-0.05851204	
37.31842	88.32131		-0.05516303	
37.37237	88.32862		-0.05180893	
37.42632	88.33878		-0.04849182	
37.48027	88.35129		-0.0452506	
37.53421	88.36575		-0.04212095	
37.58816	88.38185		-0.03913451	
37.64211	88.39932		-0.03631943	
37.69606	88.41824		-0.03370001	
