T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00115	3427.335	25.2613	-49.99854	1.309967
20.0551	3424.589	25.09998	-49.9481	1.296157
20.10905	3421.844	24.94038	-49.89798	1.282877
20.16299	3419.102	24.7827	-49.84818	1.270103
20.21694	3416.36	24.62775	-49.79871	1.257817
20.27089	3413.621	24.47589	-49.74959	1.245988
20.32484	3410.881	24.32779	-49.70082	1.23459
20.37879	3408.143	24.18405	-49.65241	1.223589
20.43274	3405.406	24.04493	-49.60437	1.212959
20.48668	3402.669	23.91112	-49.55671	1.202664
20.54063	3399.934	23.78287	-49.50944	1.192671
20.59458	3397.2	23.65987	-49.46256	1.182942
20.64853	3394.469	23.54187	-49.41608	1.173445
20.70248	3391.739	23.42775	-49.37	1.164145
20.75643	3389.011	23.31548	-49.32431	1.155006
20.81037	3386.284	23.20267	-49.27903	1.145992
20.86432	3383.559	23.08554	-49.23413	1.137065
20.91827	3380.836	22.95953	-49.18964	1.128197
20.97222	3378.122	22.81971	-49.14552	1.119349
21.02617	3375.444	22.74683	-49.10177	1.110489
21.08011	3372.769	22.68328	-49.05839	1.101585
21.13406	3370.093	22.63543	-49.01534	1.092607
21.18801	3367.42	22.60784	-48.97262	1.083524
21.24196	3364.756	22.60311	-48.9302	1.074307
21.29591	3362.108	22.62155	-48.88806	1.064931
21.34986	3359.479	22.66053	-48.84617	1.055372
21.4038	3356.867	22.71408	-48.80451	1.045607
21.45775	3354.276	22.77395	-48.76305	1.035612
21.5117	3351.708	22.82789	-48.72175	1.025373
21.56565	3349.16	22.86049	-48.68059	1.014861
21.6196	3346.631	22.86388	-48.63953	1.004065
21.67354	3344.116	22.84357	-48.59853	0.9929646
21.72749	3341.61	22.80937	-48.55756	0.981548
21.78144	3339.107	22.76934	-48.51657	0.9698024
21.83539	3336.6	22.72587	-48.47552	0.9577274
21.88934	3334.081	22.67785	-48.43437	0.9453161
21.94328	3331.548	22.62502	-48.39308	0.932574
21.99723	3329.004	22.56958	-48.3516	0.9195111
22.05118	3326.451	22.50991	-48.3099	0.906141
22.10513	3323.893	22.4419	-48.26791	0.892482
22.15908	3321.332	22.36383	-48.22562	0.8785696
22.21303	3318.77	22.2754	-48.18297	0.8644497
22.26698	3316.208	22.17538	-48.13996	0.8501808
22.32092	3313.645	22.06504	-48.09661	0.8358539
22.37487	3311.08	21.94975	-48.05302	0.8215985
22.42882	3308.513	21.83599	-48.0094	0.8075848
22.48277	3305.94	21.72507	-47.96611	0.7940431
22.53672	3303.362	21.61663	-47.92373	0.7812796
22.59066	3300.777	21.51169	-47.88297	0.7696566
22.64461	3298.187	21.41162	-47.8521	0.744772
22.69856	3295.596	21.31789	-47.82183	0.7194549
