T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00115	3071.345	22.15083	-45.97085	1.480665
20.0551	3068.774	22.158	-45.91563	1.425511
20.10905	3066.205	22.16671	-45.86075	1.370839
20.16299	3063.639	22.17681	-45.8062	1.316665
20.21694	3061.075	22.1889	-45.752	1.263008
20.27089	3058.514	22.20289	-45.69815	1.209877
20.32484	3055.955	22.21981	-45.64467	1.157287
20.37879	3053.399	22.23989	-45.59156	1.105255
20.43274	3050.844	22.26344	-45.53884	1.053792
20.48668	3048.292	22.2909	-45.4865	1.002909
20.54063	3045.742	22.32226	-45.43456	0.9526227
20.59458	3043.196	22.35747	-45.38301	0.9029409
20.64853	3040.652	22.39659	-45.33187	0.8538788
20.70248	3038.111	22.43937	-45.28112	0.8054466
20.75643	3035.573	22.48523	-45.23077	0.7576537
20.81037	3033.039	22.53219	-45.18082	0.710516
20.86432	3030.507	22.57702	-45.13125	0.6640472
20.91827	3027.98	22.6147	-45.08206	0.6182608
20.97222	3025.464	22.63814	-45.03324	0.5731788
21.02617	3022.989	22.67874	-44.98476	0.528825
21.08011	3020.52	22.71286	-44.93662	0.4852315
21.13406	3018.062	22.74375	-44.88879	0.4424452
21.18801	3015.616	22.77234	-44.84124	0.4005322
21.24196	3013.188	22.80069	-44.79395	0.3595894
21.29591	3010.779	22.82962	-44.74689	0.3197688
21.34986	3008.394	22.86122	-44.70003	0.2812988
21.4038	3006.032	22.89628	-44.65333	0.2445552
21.45775	3003.696	22.93329	-44.60676	0.2101439
21.5117	3001.382	22.96667	-44.56028	0.1790897
21.56565	2999.082	22.99112	-44.51386	0.1530802
21.6196	2996.792	23.00053	-44.46745	0.1346812
21.67354	2994.508	22.99165	-44.42101	0.1268547
21.72749	2992.222	22.96348	-44.37449	0.1311625
21.78144	2989.927	22.92023	-44.32785	0.1462605
21.83539	2987.619	22.87059	-44.28104	0.1690698
21.88934	2985.301	22.8238	-44.23401	0.1967744
21.94328	2982.977	22.78929	-44.18672	0.2274878
21.99723	2980.652	22.77229	-44.1391	0.2600896
22.05118	2978.33	22.76918	-44.09111	0.2939334
22.10513	2976.013	22.7702	-44.0427	0.3286535
22.15908	2973.703	22.76887	-43.99383	0.3640559
22.21303	2971.399	22.76532	-43.94447	0.4000375
22.26698	2969.099	22.76253	-43.89461	0.4365557
22.32092	2966.8	22.7601	-43.84428	0.4735874
22.37487	2964.496	22.75605	-43.7936	0.5110838
22.42882	2962.183	22.74882	-43.74278	0.5489198
22.48277	2959.855	22.73657	-43.6922	0.5868257
22.53672	2957.511	22.71795	-43.64246	0.6243259
22.59066	2955.151	22.69456	-43.5943	0.6607755
22.64461	2952.776	22.66517	-43.55112	0.6740797
22.69856	2950.391	22.62649	-43.50865	0.6852556
22.75251	2948.001	22.57807	-43.46708	0.6943159
22.80646	2945.614	22.52111	-43.42662	0.7013012
22.8604	2943.236	22.45804	-43.38747	0.7062849
22.91435	2940.869	22.39175	-43.34982	0.7093778
22.9683	2938.51	22.32434	-43.31385	0.7107386
23.02225	2936.156	22.25727	-43.27973	0.7105554
23.0762	2933.804	22.19255	-43.24757	0.7090495
23.13015	2931.448	22.12709	-43.21745	0.7064722
23.18409	2929.081	22.05445	-43.18943	0.7030941
23.23804	2926.702	21.96749	-43.16348	0.6992006
23.29199	2924.309	21.86189	-43.13955	0.6950875
23.34594	2921.901	21.73734	-43.11749	0.6910629
23.39989	2919.481	21.5975	-43.09714	0.6874354
23.45383	2917.051	21.44646	-43.07825	0.6844897
23.50778	2914.615	21.29083	-43.06057	0.6825011
23.56173	2912.178	21.13591	-43.04382	0.6816919
23.61568	2909.751	20.9892	-43.02773	0.6822358
23.66963	2907.345	20.85547	-43.01207	0.6842494
23.72358	2904.966	20.73662	-42.9966	0.6877781
23.77752	2902.618	20.62924	-42.98115	0.6928046
23.83147	2900.297	20.53147	-42.96555	0.6992375
23.88542	2898.001	20.44425	-42.94963	0.7069291
23.93937	2895.725	20.36959	-42.9333	0.7156684
23.99332	2893.464	20.31055	-42.91644	0.7252029
24.04727	2891.214	20.26742	-42.899	0.7352477
24.10121	2888.967	20.23837	-42.88091	0.7454957
24.15516	2886.714	20.22351	-42.86216	0.755645
24.20911	2884.452	20.22121	-42.84275	0.76542
24.26306	2882.183	20.22746	-42.82268	0.7745775
24.31701	2879.912	20.24173	-42.80196	0.7829127
24.37095	2877.648	20.26597	-42.78065	0.790253
24.4249	2875.395	20.30135	-42.75878	0.7964303
24.47885	2873.158	20.34715	-42.73642	0.8012759
24.5328	2870.939	20.40561	-42.71363	0.8046148
24.58675	2868.74	20.47983	-42.6905	0.8062792
24.6407	2866.557	20.57031	-42.6671	0.8061113
24.69464	2864.384	20.67461	-42.6435	0.8039815
24.74859	2862.209	20.78611	-42.61978	0.7997715
24.80254	2860.025	20.89552	-42.59604	0.7934
24.85649	2857.822	20.99621	-42.57237	0.7848246
24.91044	2855.591	21.08379	-42.54888	0.7740433
24.96439	2853.327	21.15738	-42.52569	0.7611113
25.01833	2851.029	21.21973	-42.50292	0.7461266
25.07228	2848.698	21.26986	-42.48071	0.729237
25.12623	2846.338	21.30571	-42.45919	0.7106437
25.18018	2843.961	21.3249	-42.43848	0.6905929
25.23413	2841.575	21.32547	-42.41869	0.6693628
25.28807	2839.189	21.3072	-42.3999	0.6472878
