T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00115	91.11018	0.5741858	-0.06270206	0.2240064
20.0551	91.1125	0.5660604	-0.06239487	0.2170147
20.10905	91.11463	0.5589078	-0.06207274	0.2101122
20.16299	91.11658	0.5527089	-0.06173543	0.2033022
20.21694	91.11836	0.5474549	-0.06138282	0.1965879
20.27089	91.12	0.5431187	-0.06101482	0.1899725
20.32484	91.12151	0.5396724	-0.06063143	0.1834588
20.37879	91.12289	0.5371019	-0.06023276	0.1770499
20.43274	91.12412	0.5353898	-0.05981899	0.1707485
20.48668	91.12525	0.5345724	-0.05939038	0.1645573
20.54063	91.12624	0.5347295	-0.05894729	0.1584788
20.59458	91.12708	0.5359967	-0.05849016	0.1525152
20.64853	91.12769	0.5386083	-0.05801952	0.1466686
20.70248	91.12794	0.5430906	-0.057536	0.1409408
20.75643	91.12746	0.5505911	-0.05704035	0.1353335
20.81037	91.12929	0.5610036	-0.05653339	0.1298478
20.86432	91.1262	0.5746005	-0.05601605	0.1244847
20.91827	91.12258	0.5879081	-0.05548937	0.119245
20.97222	91.1183	0.6003382	-0.05495444	0.1141286
21.02617	91.11301	0.6119079	-0.05441238	0.1091352
21.08011	91.10632	0.6227708	-0.05386426	0.1042638
21.13406	91.09859	0.6328806	-0.05331112	0.09951251
21.18801	91.09072	0.6421244	-0.05275393	0.09487916
21.24196	91.0833	0.6505609	-0.05219366	0.09036082
21.29591	91.07642	0.6579807	-0.05163126	0.08595404
21.34986	91.07008	0.663838	-0.05106757	0.08165485
21.4038	91.0646	0.6675971	-0.05050344	0.07745878
21.45775	91.06033	0.6691995	-0.04993966	0.07336085
21.5117	91.05752	0.6689873	-0.04937703	0.06935552
21.56565	91.05597	0.6672795	-0.04881638	0.06543663
21.6196	91.0552	0.6641521	-0.04825846	0.06159736
21.67354	91.05457	0.659757	-0.047704	0.05783014
21.72749	91.05356	0.654435	-0.04715367	0.05412659
21.78144	91.05199	0.6487551	-0.04660807	0.05047739
21.83539	91.05	0.6435453	-0.04606774	0.04687225
21.88934	91.04784	0.639695	-0.04553321	0.04329985
21.94328	91.04575	0.6378392	-0.04500495	0.03974789
21.99723	91.04364	0.6379598	-0.04448332	0.03620317
22.05118	91.04129	0.6397638	-0.04396842	0.03265215
22.10513	91.03874	0.6427873	-0.04345995	0.02908187
22.15908	91.03607	0.646634	-0.042957	0.02548199
22.21303	91.03308	0.6510313	-0.04245764	0.02184885
22.26698	91.02927	0.65546	-0.04195828	0.01819412
22.32092	91.02399	0.6590099	-0.04145272	0.01456413
22.37487	91.01687	0.6607817	-0.04093099	0.01108835
22.42882	91.008	0.660035	-0.040378	0.008112008
22.48277	90.99813	0.6564709	-0.03977276	0.006464413
22.53672	90.98846	0.6499255	-0.03908942	0.007018417
22.59066	90.9801	0.6402878	-0.03830363	0.009083124
22.64461	90.97381	0.6273883	-0.0378734	0.008912073
22.69856	90.96961	0.6109529	-0.0374746	0.008680211
22.75251	90.96696	0.5911503	-0.03710531	0.008412809
22.80646	90.96532	0.5687397	-0.03676424	0.008137335
22.8604	90.96439	0.5450955	-0.03645061	0.007883793
22.91435	90.9641	0.5220259	-0.03616417	0.007685145
22.9683	90.96449	0.5012535	-0.03590475	0.007576905
23.02225	90.96565	0.4839481	-0.03567256	0.007592998
23.0762	90.96757	0.4704757	-0.03546783	0.007760035
23.13015	90.97027	0.4607073	-0.03529092	0.008091756
23.18409	90.97375	0.4543424	-0.03514206	0.008587752
23.23804	90.97823	0.4511073	-0.03502062	0.009235295
23.29199	90.98385	0.4506235	-0.03492576	0.01001212
23.34594	90.99028	0.4525605	-0.03485613	0.01089107
23.39989	90.99701	0.4566708	-0.03480985	0.01184253
23.45383	91.00342	0.4627462	-0.03478434	0.01283598
23.50778	91.00877	0.4709346	-0.03477572	0.01384117
23.56173	91.01257	0.4813074	-0.03477911	0.01482882
23.61568	91.01466	0.4934708	-0.03478928	0.0157721
23.66963	91.01509	0.5069668	-0.03480203	0.01664803
23.72358	91.01411	0.5211218	-0.03481493	0.01743823
23.77752	91.01206	0.5352239	-0.03482616	0.01812888
23.83147	91.00941	0.5488582	-0.03483449	0.01870993
23.88542	91.00668	0.5616266	-0.03483872	0.01917544
23.93937	91.00425	0.5730941	-0.03483785	0.01952249
23.99332	91.00211	0.5829908	-0.0348309	0.01974979
24.04727	90.99989	0.5909479	-0.03481687	0.01985652
24.10121	90.99717	0.5967888	-0.03479408	0.01984297
24.15516	90.99368	0.6006132	-0.0347611	0.01971029
24.20911	90.98931	0.6029982	-0.03471726	0.0194612
24.26306	90.98421	0.6050423	-0.03466267	0.01910047
24.31701	90.97883	0.6075901	-0.0345984	0.0186344
24.37095	90.97375	0.6110849	-0.0345264	0.01807035
24.4249	90.9694	0.6155196	-0.03444972	0.01741623
24.47885	90.96562	0.6205434	-0.03437225	0.01667999
24.5328	90.96189	0.6259862	-0.03429813	0.01587004
24.58675	90.95761	0.6319351	-0.03423169	0.01499558
24.6407	90.95255	0.6386921	-0.0341768	0.01406693
24.69464	90.94726	0.6463966	-0.034137	0.0130946
24.74859	90.94234	0.6547754	-0.03411497	0.01208945
24.80254	90.93813	0.663184	-0.03411248	0.01106267
24.85649	90.9347	0.6709898	-0.03413112	0.01002625
24.91044	90.93201	0.6777108	-0.03417209	0.008993815
24.96439	90.92992	0.6832206	-0.03423661	0.007979753
25.01833	90.92819	0.6874393	-0.0343257	0.006999055
25.07228	90.92653	0.6900274	-0.03443969	0.006067558
25.12623	90.9249	0.6905535	-0.03457799	0.005201296
25.18018	90.92314	0.6884664	-0.03473883	0.004416225
25.23413	90.92107	0.6833328	-0.03491972	0.003728163
