T[°C]	Ratio 350nm / 330nm	S.D.
20.00115	0.8972355	0.001035496
20.0551	0.8963485	0.001363937
20.10905	0.8948644	0.0001814638
20.16299	0.8949717	0.001423419
20.21694	0.8962371	0.001516018
20.27089	0.8970876	0.001441
20.32484	0.8969259	0.0001015353
20.37879	0.895618	0.0009764271
20.43274	0.8942831	0.0009168011
20.48668	0.8964241	0.002286977
20.54063	0.8962547	0.0009295025
20.59458	0.8960389	0.00124747
20.64853	0.8955256	0.001911404
20.70248	0.8956654	0.002109541
20.75643	0.8952159	0.0022106
20.81037	0.8951114	0.0005944697
20.86432	0.8948628	0.0003573812
20.91827	0.8950249	0.0003218465
20.97222	0.8966649	0.001497128
21.02617	0.8963271	0.0007983146
21.08011	0.8971045	0.002339764
21.13406	0.8942159	0.002268079
21.18801	0.8952608	0.001895943
21.24196	0.8945608	0.00191932
21.29591	0.8952836	0.000193292
21.34986	0.89623	0.002007467
21.4038	0.8955525	0.001891964
21.45775	0.8956839	0.001362326
21.5117	0.8958902	0.002304066
21.56565	0.8950251	0.0004807366
21.6196	0.8963276	0.001960005
21.67354	0.8950272	0.002428158
21.72749	0.8949392	0.001744976
21.78144	0.8948413	0.0005749773
21.83539	0.8943791	0.000726667
21.88934	0.8963645	0.001363217
21.94328	0.8964245	0.0009855296
21.99723	0.8950499	0.0007373607
22.05118	0.894608	0.001268993
22.10513	0.8959232	0.001085949
22.15908	0.8959287	0.001626417
22.21303	0.8959603	0.001811216
22.26698	0.8952594	0.001089261
22.32092	0.8944719	0.001346873
22.37487	0.8949586	0.0004778696
22.42882	0.8954077	0.002472031
22.48277	0.8959522	0.001081062
22.53672	0.894515	0.001633335
22.59066	0.8945795	0.000877746
22.64461	0.8938628	0.001671446
22.69856	0.8954182	0.002509453
22.75251	0.895918	0.002142984
22.80646	0.8963728	0.002453572
22.8604	0.8964682	0.001554766
22.91435	0.8958329	0.001145829
22.9683	0.8954623	0.002166502
23.02225	0.8944838	0.00242891
23.0762	0.8937296	0.002429756
23.13015	0.8950928	0.001244623
23.18409	0.895974	0.001204049
23.23804	0.8950868	0.001449893
23.29199	0.8942621	0.001071609
23.34594	0.8948421	0.001564296
23.39989	0.8957413	0.00116479
23.45383	0.8954268	0.001680271
23.50778	0.894425	0.001822719
23.56173	0.8943206	0.0001531051
23.61568	0.8952842	0.0009143371
23.66963	0.8949931	0.001198806
23.72358	0.8943899	0.0009938716
23.77752	0.8947787	0.0008767075
23.83147	0.8948897	0.0008429872
23.88542	0.8949277	0.001140903
23.93937	0.8955634	0.001070489
23.99332	0.8942713	0.0008056546
24.04727	0.8938912	0.00231621
24.10121	0.8953866	0.001402903
24.15516	0.8953078	0.0008697551
24.20911	0.8940685	0.001407496
24.26306	0.8940449	0.0009825495
24.31701	0.895861	0.001968482
24.37095	0.8940286	0.001849393
24.4249	0.8949632	0.001001438
24.47885	0.8940511	0.0009149762
24.5328	0.8958331	0.0006035701
24.58675	0.8954728	0.001617325
24.6407	0.8953319	0.0002396249
24.69464	0.8960159	0.001807059
24.74859	0.8944681	0.001016774
24.80254	0.895714	0.001667896
24.85649	0.8955757	0.0008996888
24.91044	0.8954281	0.001318833
24.96439	0.8942664	0.0004554908
25.01833	0.8928323	0.001952185
25.07228	0.8959525	0.0009706351
25.12623	0.8949711	0.0007877342
25.18018	0.8950961	0.0002179577
25.23413	0.8960504	0.001737165
25.28807	0.8948553	0.00211305
25.34202	0.8948572	0.001725421
25.39597	0.8951681	0.0009878726
25.44992	0.8952964	0.001132572
25.50387	0.8941204	0.0004689053
25.55782	0.8946568	0.0007911461
25.61176	0.8940076	0.0004721291
25.66571	0.8941676	0.0009884207
25.71966	0.8934681	0.0009472099
25.77361	0.894718	0.001070029
25.82756	0.894595	0.001871968
25.8815	0.8944686	0.001816304
25.93545	0.8936508	0.002087898
25.9894	0.894337	0.001092339
26.04335	0.8944164	0.0009840117
26.0973	0.8949556	0.001125679
26.15125	0.8939286	0.0009674678
26.20519	0.894073	0.00136811
26.25914	0.8947516	0.0001198522
26.31309	0.8950569	0.001606358
26.36704	0.8946792	0.0003380988
26.42099	0.8945959	0.0005369589
26.47494	0.8949928	0.002486158
26.52888	0.8953418	0.001211004
26.58283	0.8937852	0.0003587833
26.63678	0.8936867	0.0004403471
26.69073	0.8943659	0.001049431
26.74468	0.8943076	0.001178261
26.79862	0.8934922	0.001395226
26.85257	0.8942265	0.001616809
26.90652	0.8924218	0.001396709
26.96047	0.8919381	0.0005391648
27.01442	0.8924716	0.0009388626
27.06837	0.8925833	0.001373491
27.12231	0.8924211	0.0006332606
27.17626	0.8935363	0.0009975238
27.23021	0.8948401	0.001059343
27.28416	0.8934925	0.001514821
27.33811	0.8930042	0.0009548829
27.39205	0.8933163	0.0007271785
27.446	0.8932398	0.0006724969
27.49995	0.8944789	0.0008795409
27.5539	0.8944324	0.000969962
27.60785	0.8949475	0.002795575
27.66179	0.8939621	0.001764416
27.71574	0.8931371	0.0006513359
27.76969	0.8935909	0.001680628
27.82364	0.8942544	0.001033105
27.87759	0.8949901	0.0003667615
27.93154	0.8950139	0.001510098
27.98549	0.8955755	0.0003912933
28.03943	0.8924958	0.001240196
28.09338	0.8932792	0.001443314
28.14733	0.89331	0.0009162903
28.20128	0.8927206	0.001599114
28.25523	0.8927723	0.0006834837
28.30917	0.8936106	0.001369521
28.36312	0.8925275	0.0008462043
28.41707	0.8920188	0.001065199
28.47102	0.8930623	0.0001779936
28.52497	0.8936013	0.001803038
28.57891	0.8934951	0.001178292
28.63286	0.8950239	0.001103525
28.68681	0.8921525	0.0002774801
28.74076	0.8922612	0.0007694449
28.79471	0.8923882	0.001182176
28.84866	0.8930392	0.001320859
28.90261	0.8929682	0.0002176147
28.95655	0.8933156	0.0009954203
29.0105	0.8936099	0.002747765
29.06445	0.8921741	0.00116716
29.1184	0.8935851	0.001233048
29.17235	0.8926688	0.0003059002
29.22629	0.8917351	0.002712816
29.28024	0.8921351	0.001261414
29.33419	0.8933488	0.002448557
29.38814	0.8919795	0.001434058
29.44209	0.8923762	0.0006533592
29.49603	0.8933015	0.002487995
29.54998	0.8933024	0.001479936
29.60393	0.8923453	0.0005789765
29.65788	0.8931195	0.0008871378
29.71183	0.8916555	0.0009978586
29.76578	0.8926453	0.000858119
29.81972	0.8929888	0.001190409
29.87367	0.8936865	0.001214776
29.92762	0.8932384	0.001792223
29.98157	0.8917078	0.000796892
30.03552	0.8913028	0.001446184
30.08946	0.8919894	0.002053759
30.14341	0.8922682	0.001153831
30.19736	0.8929726	0.001137259
30.25131	0.8920432	0.001415197
30.30526	0.8902881	0.00225898
30.35921	0.8912335	0.002639313
30.41315	0.8921717	0.002081223
30.4671	0.8911825	0.001500444
30.52105	0.8901239	0.000252163
30.575	0.8908467	0.000360664
30.62895	0.8905483	0.002172472
30.6829	0.8914638	0.001812896
30.73684	0.8914971	0.001731163
30.79079	0.8915014	0.0005490642
30.84474	0.8915206	0.000826169
30.89869	0.8907182	0.0001871475
30.95264	0.8907194	0.002001497
31.00658	0.8917525	0.00288179
31.06053	0.8921989	0.00230917
31.11448	0.8905745	0.002147731
31.16843	0.8899494	0.0009719487
31.22238	0.8921271	0.0009603251
31.27633	0.891764	0.001504317
31.33027	0.8917611	0.001690322
31.38422	0.8919133	0.00311201
31.43817	0.892072	0.002994817
31.49212	0.8921124	0.002127413
31.54607	0.8903764	0.001294037
31.60001	0.8910281	0.001024517
31.65396	0.8900486	0.00138737
31.70791	0.890212	0.002509748
31.76186	0.889019	0.001405916
31.81581	0.889398	0.001289938
31.86975	0.8921127	0.002370083
31.9237	0.8919695	0.002575831
31.97765	0.8913731	0.0005387577
32.0316	0.8904147	0.0002759981
32.08555	0.8917065	0.002901669
32.1395	0.892857	0.004013227
32.19344	0.8904144	0.002578651
32.24739	0.8894708	0.002407084
32.30134	0.8907052	0.0008384732
32.35529	0.8925209	0.001345615
32.40924	0.8910873	0.001051359
32.46318	0.8889291	0.001047705
32.51714	0.8910338	0.002589682
32.57108	0.8914615	0.0008831854
32.62503	0.8911962	0.002230952
32.67898	0.890421	0.0004272906
32.73293	0.8895404	0.0002541826
32.78688	0.8889767	0.00133718
32.84082	0.8889682	0.00222668
32.89477	0.8896832	0.001501334
32.94872	0.8894795	0.003574683
33.00267	0.8889889	0.001347573
33.05662	0.8894156	0.0005204284
33.11057	0.889923	0.001208209
33.16451	0.8891515	0.001455077
33.21846	0.8895438	0.001163768
33.27241	0.8891082	0.0005530057
33.32636	0.8889937	0.0004200216
33.38031	0.88917	0.0004381255
33.43425	0.8905198	0.001587423
33.4882	0.8893226	0.002219236
33.54215	0.8882034	0.0004891677
33.5961	0.8881099	0.0004710134
33.65005	0.887387	0.0003813951
33.70399	0.8894188	0.001724
33.75794	0.8893666	0.001757282
33.81189	0.8900471	0.001625277
33.86584	0.8884109	0.0008830667
33.91979	0.8871121	0.0006342823
33.97374	0.887957	0.00122798
34.02768	0.8891698	0.001792591
34.08163	0.8884439	0.001847879
34.13558	0.8886092	0.001755586
34.18953	0.8886738	0.001612995
34.24348	0.8888758	0.0001759086
34.29742	0.8888128	0.001126197
34.35137	0.8900259	0.001515284
34.40532	0.8891879	0.002214649
34.45927	0.8884196	0.001505268
34.51322	0.8889613	0.0004423273
34.56717	0.8889364	0.001224033
34.62111	0.8887303	0.002631217
34.67506	0.8888074	0.00283026
34.72901	0.8886638	0.001707835
34.78296	0.8879522	0.001527047
34.83691	0.8877206	0.001358745
34.89085	0.88761	0.001027083
34.94481	0.8865141	0.001358385
34.99875	0.8867828	0.001919066
35.0527	0.8879453	0.001410545
35.10665	0.8874783	0.0009843671
35.16059	0.887879	0.001157758
35.21455	0.8873627	0.001087257
35.26849	0.8887932	0.001390369
35.32244	0.8890187	0.001445145
35.37639	0.8884931	0.002410338
35.43034	0.8877154	0.001164363
35.48429	0.8869038	0.001341435
35.53823	0.8858693	0.0005745739
35.59218	0.8861361	0.0001564512
35.64613	0.8863692	0.0003431247
35.70008	0.8868178	0.001622825
35.75403	0.8869448	0.002102635
35.80798	0.8864836	0.0007609738
35.86192	0.8863526	0.001417948
35.91587	0.887222	0.002047813
35.96982	0.888074	0.002581829
36.02377	0.8873748	0.000983621
36.07772	0.8867247	0.001824192
36.13166	0.8867051	0.001731887
36.18561	0.887603	0.001101591
36.23956	0.8878637	0.001900932
36.29351	0.8884944	0.002042611
36.34746	0.8874739	0.001227765
36.40141	0.8867698	0.001330318
36.45535	0.8861756	0.001280805
36.5093	0.8867055	0.001308083
36.56325	0.8867531	0.002361971
36.6172	0.8877566	0.002194074
36.67115	0.8871439	0.001397133
36.72509	0.8848656	0.0006624874
36.77904	0.8871984	0.001500993
36.83299	0.8863831	0.0006707848
36.88694	0.8858029	0.0004314865
36.94089	0.8872823	0.001704886
36.99483	0.8839145	0.001047853
37.04878	0.8843527	0.002245954
37.10273	0.8868405	0.003883009
37.15668	0.885269	0.002833365
37.21063	0.8862062	0.00173277
37.26458	0.8867444	0.00262108
37.31852	0.8853577	0.0009518705
37.37247	0.8855591	0.000772227
37.42642	0.8837082	0.001612295
37.48037	0.885928	0.0007997716
37.53432	0.885306	0.0009466658
37.58826	0.885978	0.0003891198
37.64222	0.8832826	0.001380363
37.69616	0.8841154	0.0006125111
37.75011	0.8847347	0.0002797112
37.80406	0.8842394	0.0007160503
37.85801	0.8853548	0.002804351
37.91196	0.8850394	0.002168664
37.9659	0.8846511	0.0007238677
38.01985	0.8848644	0.0003619409
38.0738	0.8842255	0.001993428
38.12775	0.8840377	0.0001913656
38.18169	0.8837806	0.0008258087
38.23565	0.8844858	0.0005548743
38.28959	0.8844336	0.001574476
38.34354	0.8841295	0.0006882518
38.39749	0.8839502	0.0006063426
38.45144	0.8832704	0.001130418
38.50539	0.883052	0.002008569
38.55933	0.8828292	0.0004041403
38.61328	0.8827865	0.0007173017
38.66723	0.8845593	0.0003932267
38.72118	0.8855427	0.001072323
38.77513	0.8847311	0.002153169
38.82907	0.8838176	0.002378593
38.88302	0.8837545	0.001524942
38.93697	0.8833237	0.0003540135
38.99092	0.8849493	0.0007328023
39.04487	0.8839269	0.001231797
39.09882	0.8840809	0.0004596268
39.15276	0.8841725	0.0005930664
39.20671	0.8830793	0.002127834
39.26066	0.8830054	0.0004068321
39.31461	0.8822029	0.0001606006
39.36856	0.8814657	0.0003755074
39.4225	0.8837745	0.0004334422
39.47645	0.8852566	0.002144558
39.5304	0.8810599	0.001894486
39.58435	0.8805087	0.001848017
39.6383	0.8830249	0.001012756
39.69225	0.8840812	0.003198506
39.74619	0.8850253	0.002462501
39.80014	0.883204	0.001579617
39.85409	0.8822327	0.0005745877
39.90804	0.8835024	0.001662262
39.96199	0.8820969	0.0005935817
40.01593	0.883265	0.001598173
40.06988	0.8829401	0.002820906
40.12383	0.8826227	0.002211339
40.17778	0.8824123	0.001302944
40.23173	0.8810237	0.001671903
40.28568	0.8823155	0.001243703
40.33962	0.8834319	0.002290793
40.39357	0.8818201	0.000414824
40.44752	0.8810287	0.0004922069
40.50147	0.8825915	0.0001290253
40.55542	0.8820151	0.000741417
40.60936	0.8820983	0.0002577433
40.66331	0.8827818	0.00218769
40.71726	0.880624	0.0007425058
40.77121	0.881043	0.001310202
40.82516	0.8817987	0.0005335726
40.8791	0.8825847	0.001211103
40.93306	0.8824214	0.002364281
40.987	0.8814914	0.001509647
41.04095	0.881137	0.001350296
41.0949	0.880561	0.0008825173
41.14885	0.882359	0.00147873
41.2028	0.8829128	0.002234181
41.25674	0.8809386	0.00119308
41.31069	0.8796758	0.0005744293
41.36464	0.8791984	0.0002085895
41.41859	0.8812847	0.001436482
41.47254	0.8802711	0.0005743126
41.52649	0.8812879	0.00182587
41.58043	0.8799268	0.0009004096
41.63438	0.8798593	0.001588521
41.68833	0.8807638	0.001125942
41.74228	0.8792727	0.0004877204
41.79623	0.8787057	0.001825822
41.85017	0.8789945	0.002602669
41.90412	0.8802118	0.001385817
41.95807	0.8813624	0.002531796
42.01202	0.8804718	0.001626326
42.06597	0.8795679	0.001250484
42.11992	0.8789301	0.001040817
42.17386	0.8791337	0.001089955
42.22781	0.8801539	0.0002869738
42.28176	0.8801984	0.0009358132
42.33571	0.879614	0.00191269
42.38966	0.8788341	0.002156736
42.4436	0.8787635	0.002457834
42.49755	0.8781829	0.001055805
42.5515	0.8783308	0.0009811948
42.60545	0.8788733	0.000473942
42.6594	0.8788561	0.002760918
42.71334	0.8777975	0.001282258
42.76729	0.8757031	0.001948309
42.82124	0.8777741	0.001557237
42.87519	0.8791844	0.001894471
42.92914	0.877921	0.0008197449
42.98309	0.8799983	0.001367819
43.03703	0.8795915	7.447182E-05
43.09098	0.8798741	0.001348615
43.14493	0.8763661	0.002147569
43.19888	0.8761728	0.00117947
43.25283	0.8774699	0.0004724464
43.30677	0.8784987	0.001263135
43.36073	0.8780125	0.0009218893
43.41467	0.8774706	0.002763683
43.46862	0.8784468	0.001023325
43.52257	0.8772764	0.001782741
43.57652	0.8766679	0.0004845333
43.63047	0.8751339	0.001227598
43.68441	0.8758139	0.0006371111
43.73836	0.8770384	0.001509335
43.79231	0.8765013	0.001893267
43.84626	0.8773439	0.001243519
43.90021	0.8777145	0.001453412
43.95415	0.8784832	0.001882412
44.0081	0.8776041	0.001830738
44.06205	0.8770897	0.002254999
44.116	0.8762953	0.001093888
44.16995	0.8778554	0.001445608
44.2239	0.8784077	0.003101198
44.27784	0.8774125	0.00250789
44.33179	0.8777536	0.0007337973
44.38574	0.8767246	0.0007326062
44.43969	0.8767458	0.001019716
44.49364	0.877104	0.0009913543
44.54758	0.8748396	0.002409627
44.60153	0.8754079	0.000334426
44.65548	0.876653	0.001446851
44.70943	0.877125	0.0008107378
44.76338	0.8752705	0.001468864
44.81733	0.8742966	0.000807019
44.87127	0.8772064	0.001503918
44.92522	0.8758609	0.001430613
44.97917	0.8752635	0.001118145
45.03312	0.8755373	0.0005150198
45.08707	0.8759721	0.0002370364
45.14101	0.87555	0.0004513582
45.19496	0.8749571	0.0007709875
45.24891	0.8750806	0.001133781
45.30286	0.8753393	0.001596785
45.35681	0.8757257	0.0006479588
45.41076	0.876093	0.001773415
45.4647	0.8760951	0.001023588
45.51865	0.8752381	0.002399748
45.5726	0.8750926	0.002141686
45.62655	0.8743185	0.001681988
45.6805	0.8740019	0.003655031
45.73444	0.8740556	0.003932005
45.78839	0.8733961	0.001873824
45.84234	0.8740817	0.001177701
45.89629	0.8748692	0.001000087
45.95024	0.8739679	0.002263924
46.00418	0.8733531	0.0005550957
46.05814	0.873524	0.001119201
46.11208	0.8725092	0.003675878
46.16603	0.873115	0.004347874
46.21998	0.8743576	0.001337419
46.27393	0.8754731	0.002629117
46.32788	0.8732281	0.000616602
46.38182	0.8729228	0.0008176688
46.43577	0.8729874	0.001121457
46.48972	0.8730522	0.001370711
46.54367	0.8732651	0.00134662
46.59762	0.8734518	0.0006344058
46.65157	0.8711717	0.0007573345
46.70551	0.874075	0.001917305
46.75946	0.8719947	0.001830748
46.81341	0.8717837	0.001824315
46.86736	0.8722799	0.001682773
46.92131	0.8729872	0.002768951
46.97525	0.8728012	0.000287115
47.0292	0.8728436	0.002109601
47.08315	0.8720996	0.0003942376
47.1371	0.8721437	0.0006962448
47.19105	0.8725449	0.001485017
47.245	0.8717111	0.002222056
47.29894	0.8718351	0.000691731
47.35289	0.8708063	0.001455466
47.40684	0.8715152	0.0008537411
47.46079	0.8707183	0.001138568
47.51474	0.8721209	0.002901733
47.56868	0.8735186	0.001344588
47.62263	0.8712991	0.002134352
47.67658	0.872167	0.001643928
47.73053	0.8715852	0.002816412
47.78448	0.8701297	0.002458472
47.83842	0.8696339	0.001816702
47.89237	0.8714437	0.00116958
47.94632	0.8710275	0.001109535
48.00027	0.8701292	0.0008461252
48.05422	0.8714728	0.00206629
48.10817	0.8710626	0.002620724
48.16211	0.8700728	0.001211059
48.21606	0.8705334	0.0001586031
48.27001	0.8715285	0.0007968093
48.32396	0.871518	0.001306428
48.37791	0.8681065	0.001894559
48.43185	0.8704508	0.0008884367
48.4858	0.8682141	0.003227655
48.53975	0.8693266	0.001990232
48.5937	0.8692796	0.0005422354
48.64765	0.8693458	0.00065787
48.7016	0.8688038	0.0007960478
48.75554	0.8684637	0.0002567566
48.80949	0.8699718	0.00134268
48.86344	0.8699633	0.002147377
48.91739	0.8699159	0.001384842
48.97134	0.8695639	0.0009203753
49.02528	0.8688145	0.0007901395
49.07924	0.8672058	0.001428323
49.13318	0.8657117	0.00218796
49.18713	0.8674581	0.001448702
49.24108	0.8685995	0.001009403
49.29502	0.8682672	0.001091639
49.34898	0.8679722	0.0008726402
49.40292	0.8682563	0.0008812317
49.45687	0.8683729	0.001154367
49.51082	0.8665893	0.0006517872
49.56477	0.8665767	0.001040849
49.61872	0.8665645	0.00147616
49.67266	0.8662651	0.0008312389
49.72661	0.8658282	0.002210398
49.78056	0.8657002	0.003212359
49.83451	0.8672494	0.0009252588
49.88846	0.8675903	0.00018495
49.94241	0.8662752	0.001098375
49.99635	0.8667216	0.0008047521
50.0503	0.8657817	0.002323524
50.10425	0.8668525	0.003327358
50.1582	0.8652678	0.0003502987
50.21215	0.8658614	0.00107494
50.26609	0.8656938	0.001325738
50.32004	0.8664838	0.002104029
50.37399	0.8667254	0.0006299216
50.42794	0.8663071	0.002484632
50.48189	0.8655341	0.0007994883
50.53584	0.8682239	0.002604093
50.58978	0.86386	0.002018773
50.64373	0.8634794	0.002590832
50.69768	0.8651688	0.00189602
50.75163	0.8647735	0.001818277
50.80558	0.8667536	0.001033636
50.85952	0.8657451	0.001630591
50.91347	0.8632479	0.001701283
50.96742	0.8643144	0.002671042
51.02137	0.8659162	0.0005629349
51.07532	0.865869	0.001884836
51.12926	0.8648861	0.00214077
51.18321	0.8641539	0.002005869
51.23716	0.8628201	0.001359307
51.29111	0.8607146	0.001101006
51.34506	0.8640635	0.001072756
51.39901	0.8623719	2.211087E-05
51.45295	0.8628532	0.002101221
51.5069	0.8629602	0.002391304
51.56085	0.8641185	0.0007743875
51.6148	0.8632525	0.0004487215
51.66875	0.8626299	0.001009873
51.72269	0.8638783	0.001072202
51.77665	0.8623162	0.002294529
51.83059	0.8611094	0.0005368367
51.88454	0.8609528	0.002301047
51.93849	0.8622537	0.001093324
51.99244	0.8608086	0.001707708
52.04639	0.8625128	0.001968169
52.10033	0.8630779	0.002304145
52.15428	0.8619235	0.001456632
52.20823	0.858619	0.002784215
52.26218	0.8609348	0.00103258
52.31613	0.8610695	0.003802827
52.37008	0.8611283	0.002260505
52.42402	0.8616586	0.003811911
52.47797	0.8629174	0.0009228644
52.53192	0.8598575	0.0009158549
52.58587	0.8601057	0.0002059067
52.63982	0.860832	0.000222472
52.69376	0.8605336	0.0001459437
52.74771	0.8603889	0.0005333683
52.80166	0.859978	0.000429947
52.85561	0.859978	0.002331374
52.90956	0.8599886	0.00167497
