T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00115	0.8959786	0.0003053811	-0.0003193386	0.0002918856
20.0551	0.8959611	0.0003113095	-0.0003179411	0.0002859331
20.10905	0.8959438	0.0003185477	-0.0003165544	0.0002799864
20.16299	0.8959265	0.0003271067	-0.0003151788	0.0002740461
20.21694	0.8959093	0.0003367318	-0.0003138149	0.0002681129
20.27089	0.8958922	0.0003473846	-0.0003124629	0.0002621876
20.32484	0.8958752	0.0003588858	-0.0003111234	0.0002562712
20.37879	0.8958583	0.0003711788	-0.0003097967	0.0002503647
20.43274	0.8958414	0.0003841393	-0.0003084832	0.000244469
20.48668	0.8958247	0.0003977118	-0.0003071834	0.0002385853
20.54063	0.895808	0.0004117951	-0.0003058977	0.0002327149
20.59458	0.8957913	0.00042628	-0.0003046264	0.000226859
20.64853	0.8957747	0.0004412304	-0.0003033702	0.0002210192
20.70248	0.8957582	0.0004564937	-0.0003021292	0.0002151968
20.75643	0.8957416	0.0004720901	-0.0003009041	0.0002093937
20.81037	0.8957251	0.0004879133	-0.0002996951	0.0002036114
20.86432	0.8957086	0.0005040047	-0.0002985027	0.0001978518
20.91827	0.8956921	0.0005202868	-0.0002973274	0.000192117
20.97222	0.8956757	0.0005367624	-0.0002961695	0.000186409
21.02617	0.8956591	0.0005533724	-0.0002950295	0.0001807301
21.08011	0.8956427	0.0005701368	-0.0002939076	0.0001750829
21.13406	0.8956262	0.0005870074	-0.0002928043	0.0001694699
21.18801	0.8956099	0.0006040583	-0.00029172	0.0001638941
21.24196	0.8955934	0.0006212093	-0.000290655	0.0001583585
21.29591	0.8955769	0.0006384507	-0.0002896097	0.0001528666
21.34986	0.8955604	0.0006557912	-0.0002885843	0.0001474221
21.4038	0.8955441	0.0006732225	-0.0002875792	0.0001420291
21.45775	0.8955276	0.0006907503	-0.0002865946	0.0001366922
21.5117	0.8955112	0.0007082854	-0.0002856309	0.0001314164
21.56565	0.8954949	0.0007258665	-0.0002846883	0.0001262074
21.6196	0.8954785	0.0007434673	-0.0002837669	0.0001210715
21.67354	0.8954624	0.0007609966	-0.000282867	0.0001160159
21.72749	0.8954463	0.0007784358	-0.0002819888	0.0001110487
21.78144	0.8954304	0.0007956891	-0.0002811323	0.0001061792
21.83539	0.8954148	0.0008126037	-0.0002802977	0.0001014179
21.88934	0.8953996	0.0008289771	-0.000279485	9.677706E-05
21.94328	0.8953851	0.0008444366	-0.0002786941	9.227065E-05
21.99723	0.8953716	0.0008587082	-0.0002779252	8.791475E-05
22.05118	0.8953599	0.0008705182	-0.000277178	8.372794E-05
22.10513	0.8953484	0.0008816389	-0.0002764523	7.973156E-05
22.15908	0.8953352	0.0008888518	-0.0002757481	7.594998E-05
22.21303	0.895322	0.0008951211	-0.0002750649	7.24108E-05
22.26698	0.8953086	0.0009005725	-0.0002744024	6.914489E-05
22.32092	0.8952951	0.0009052028	-0.0002737601	6.618608E-05
22.37487	0.8952814	0.0009091522	-0.0002731376	6.357036E-05
22.42882	0.8952673	0.0009124813	-0.0002725341	6.133466E-05
22.48277	0.895253	0.0009151248	-0.000271949	5.951474E-05
22.53672	0.8952384	0.0009171616	-0.0002713813	5.814268E-05
22.59066	0.8952236	0.0009186701	-0.0002708302	5.72439E-05
22.64461	0.8952087	0.000919745	-0.0002702944	5.683449E-05
22.69856	0.895194	0.0009205177	-0.0002697727	5.691906E-05
22.75251	0.8951796	0.0009209418	-0.0002692638	5.749018E-05
22.80646	0.8951657	0.0009211191	-0.0002687662	5.852903E-05
22.8604	0.8951524	0.0009209846	-0.0002682781	6.000769E-05
22.91435	0.8951398	0.0009205708	-0.0002677977	6.189199E-05
22.9683	0.8951278	0.000919851	-0.0002673231	6.414465E-05
23.02225	0.8951166	0.0009189674	-0.0002668521	6.672809E-05
23.0762	0.8951058	0.000917967	-0.0002663824	6.960647E-05
23.13015	0.8950956	0.0009169296	-0.0002659116	7.274719E-05
23.18409	0.8950858	0.0009157563	-0.0002654372	7.612168E-05
23.23804	0.8950765	0.0009144243	-0.0002649569	7.970563E-05
23.29199	0.8950676	0.0009128411	-0.0002644687	8.347889E-05
23.34594	0.8950592	0.0009110325	-0.0002639713	8.742511E-05
23.39989	0.8950514	0.000908915	-0.0002634645	9.153109E-05
23.45383	0.8950441	0.0009065241	-0.0002629499	9.578592E-05
23.50778	0.8950372	0.0009037228	-0.0002624318	0.0001001798
23.56173	0.8950307	0.0009004605	-0.0002619175	0.0001047024
23.61568	0.8950244	0.0008964901	-0.0002614185	0.0001093418
23.66963	0.8950181	0.0008916998	-0.0002609493	0.0001140827
23.72358	0.8950119	0.0008859735	-0.0002605263	0.0001189057
23.77752	0.8950056	0.0008793008	-0.0002617692	0.0001209336
23.83147	0.8949991	0.0008716198	-0.0002631113	0.0001228319
23.88542	0.8949925	0.0008629562	-0.0002645526	0.000124594
23.93937	0.8949855	0.0008533595	-0.0002660928	0.0001262139
23.99332	0.8949781	0.0008430475	-0.0002677313	0.0001276861
24.04727	0.8949701	0.0008321672	-0.0002694673	0.0001290057
24.10121	0.8949615	0.0008207827	-0.0002712997	0.0001301683
24.15516	0.8949522	0.0008090176	-0.0002732273	0.00013117
24.20911	0.8949422	0.0007969461	-0.0002752483	0.0001320071
24.26306	0.8949316	0.0007848216	-0.0002773613	0.0001326765
24.31701	0.8949205	0.0007725541	-0.0002795646	0.0001331757
24.37095	0.8949089	0.0007602281	-0.0002818566	0.0001335025
24.4249	0.894897	0.000747826	-0.0002842359	0.0001336556
24.47885	0.894885	0.000735457	-0.0002867014	0.0001336339
24.5328	0.894873	0.0007232913	-0.0002892519	0.0001334376
24.58675	0.8948612	0.000711369	-0.000291886	0.0001330672
24.6407	0.8948497	0.0006998543	-0.0002946029	0.0001325246
24.69464	0.8948386	0.0006888632	-0.0002974015	0.0001318119
24.74859	0.8948281	0.0006785828	-0.0003002812	0.0001309321
24.80254	0.894818	0.0006690336	-0.0003032415	0.0001298889
24.85649	0.8948083	0.0006601826	-0.000306282	0.0001286866
24.91044	0.8947987	0.0006521444	-0.0003094025	0.0001273303
24.96439	0.8947887	0.0006447399	-0.0003126026	0.0001258256
25.01833	0.8947782	0.0006380218	-0.0003158817	0.0001241794
25.07228	0.8947667	0.0006319125	-0.0003192391	0.0001223988
25.12623	0.8947541	0.000626228	-0.0003226736	0.0001204922
25.18018	0.8947402	0.0006208877	-0.000326184	0.0001184686
25.23413	0.8947249	0.0006157358	-0.000329769	0.0001163381
25.28807	0.8947083	0.0006106659	-0.000333427	0.0001141114
25.34202	0.8946902	0.0006057257	-0.0003371559	0.0001118003
25.39597	0.8946704	0.0006008445	-0.0003409535	0.0001094173
25.44992	0.8946491	0.0005959535	-0.0003448173	0.0001069752
25.50387	0.8946262	0.0005911204	-0.0003487448	0.0001044873
25.55782	0.8946018	0.0005862589	-0.0003527339	0.0001019674
25.61176	0.8945763	0.0005812469	-0.0003567825	9.942944E-05
25.66571	0.8945495	0.0005760297	-0.0003608888	9.688712E-05
25.71966	0.8945218	0.0005705639	-0.0003650509	9.435389E-05
25.77361	0.8944932	0.0005648184	-0.0003692671	9.184291E-05
25.82756	0.8944639	0.0005588935	-0.0003735356	8.936622E-05
25.8815	0.8944342	0.0005529103	-0.0003778547	8.693527E-05
25.93545	0.8944043	0.0005469546	-0.0003822229	8.456034E-05
25.9894	0.8943744	0.0005411126	-0.000386639	8.225103E-05
26.04335	0.8943448	0.0005354485	-0.0003911016	8.001609E-05
26.0973	0.8943157	0.0005299199	-0.00039561	7.786369E-05
26.15125	0.8942871	0.0005244243	-0.0004001638	7.580132E-05
26.20519	0.8942593	0.0005188651	-0.0004047627	7.383613E-05
26.25914	0.8942322	0.0005132332	-0.0004094066	7.19752E-05
26.31309	0.8942056	0.0005074055	-0.0004140951	7.022616E-05
26.36704	0.8941798	0.0005014284	-0.0004188274	6.859708E-05
26.42099	0.8941544	0.0004952612	-0.0004236019	6.709664E-05
26.47494	0.8941295	0.0004890893	-0.0004284161	6.573377E-05
26.52888	0.8941051	0.0004829268	-0.0004332665	6.451783E-05
26.58283	0.8940812	0.0004769481	-0.0004381489	6.345845E-05
26.63678	0.8940576	0.0004711736	-0.0004430581	6.256592E-05
26.69073	0.8940343	0.0004656909	-0.0004479887	6.185099E-05
26.74468	0.8940112	0.0004605693	-0.0004529348	6.132454E-05
26.79862	0.893988	0.0004558405	-0.0004578903	6.099673E-05
26.85257	0.8939646	0.0004516599	-0.0004628494	6.087677E-05
26.90652	0.8939409	0.0004480541	-0.0004678061	6.097215E-05
26.96047	0.8939169	0.0004450879	-0.0004727544	6.128787E-05
27.01442	0.8938925	0.0004428251	-0.0004776882	6.182591E-05
27.06837	0.8938676	0.000441331	-0.0004826019	6.258494E-05
27.12231	0.8938425	0.0004407054	-0.0004874899	6.356001E-05
