T[°C]	350nm [counts / mm]	S.D.
20.00084	3001.65	13.98921
20.05479	2992.838	18.08033
20.10874	2992.164	15.20732
20.16269	2992.657	13.85558
20.21665	2991.541	17.35439
20.2706	2984.327	12.75311
20.32455	2983.137	13.70374
20.3785	2981.95	11.43646
20.43245	2979.771	12.77388
20.4864	2976.5	12.37508
20.54036	2975.385	16.38412
20.59431	2971.017	17.27379
20.64826	2962.738	14.59313
20.70221	2964.817	15.3616
20.75616	2964.026	21.6103
20.81011	2961.622	16.20395
20.86407	2962.024	15.24132
20.91802	2957.135	13.44667
20.97197	2955.219	15.85594
21.02592	2954.808	14.91174
21.07987	2950.747	17.8401
21.13382	2947.854	14.83458
21.18777	2947.87	14.98571
21.24173	2943.437	12.95914
21.29568	2935.844	18.64349
21.34963	2930.471	25.62726
21.40358	2937.121	18.17269
21.45753	2937.102	21.00332
21.51148	2929.833	21.84771
21.56544	2929.804	20.74744
21.61939	2930.252	20.16592
21.67334	2926.202	20.89753
21.72729	2926.926	15.99281
21.78124	2923.82	13.91016
21.8352	2918.668	8.988646
21.88915	2920.001	9.520474
21.9431	2911.973	14.07391
21.99705	2911.536	14.13801
22.051	2918.185	13.09193
22.10495	2913.987	15.76761
22.15891	2904.27	15.31074
22.21286	2905.045	13.87906
22.26681	2897.921	15.51022
22.32076	2896.978	15.18635
22.37471	2898.378	11.56919
22.42866	2895.594	14.3673
22.48261	2891.204	11.20549
22.53657	2891.21	16.21594
22.59052	2894.075	12.76662
22.64447	2885.552	17.1424
22.69842	2880.133	16.31811
22.75237	2881.366	14.2381
22.80632	2879.004	16.32737
22.86028	2876.464	16.48227
22.91423	2876.442	11.59178
22.96818	2873.397	12.9718
23.02213	2871.403	9.794881
23.07608	2871.621	11.53719
23.13003	2864.41	11.78323
23.18399	2864.496	13.11585
23.23794	2863.951	13.9183
23.29189	2861.731	15.32192
23.34584	2859.954	15.40589
23.39979	2857.899	9.115768
23.45374	2854.251	5.518765
23.5077	2848.91	9.0535
23.56165	2845.82	9.799695
23.6156	2842.927	12.88754
23.66955	2840.455	15.0617
23.7235	2841.468	18.79285
23.77745	2839.32	20.86914
23.83141	2836.344	15.52056
23.88536	2833.503	15.77488
23.93931	2835.016	16.05812
23.99326	2831.563	20.85018
24.04721	2826.571	18.59296
24.10116	2823.247	19.44223
24.15512	2822.01	13.904
24.20907	2819.355	12.59748
24.26302	2820.134	14.42103
24.31697	2817.048	14.98224
24.37092	2810.478	13.16488
24.42487	2805.727	11.29388
24.47882	2814.619	16.82718
24.53278	2813.752	16.54296
24.58673	2804.654	14.66723
24.64068	2803.446	11.14116
