T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00084	2998.29	13.82061	-42.55458	1.002691
20.05479	2995.859	13.92455	-42.52361	0.9549774
20.10874	2993.429	14.03318	-42.49304	0.9084182
20.16269	2991.002	14.14664	-42.46289	0.8630651
20.21665	2988.576	14.26456	-42.43318	0.8189592
20.2706	2986.153	14.38717	-42.40391	0.7761522
20.32455	2983.732	14.51335	-42.37509	0.7346866
20.3785	2981.312	14.64278	-42.34674	0.6946071
20.43245	2978.894	14.7754	-42.31885	0.6559614
20.4864	2976.477	14.91042	-42.29143	0.6187962
20.54036	2974.062	15.0482	-42.26449	0.5831547
20.59431	2971.648	15.18901	-42.23803	0.5490853
20.64826	2969.234	15.33295	-42.21204	0.5166302
20.70221	2966.82	15.48079	-42.18653	0.4858365
20.75616	2964.406	15.63345	-42.16149	0.4567487
20.81011	2961.992	15.7923	-42.13692	0.4294125
20.86407	2959.579	15.96049	-42.1128	0.403872
20.91802	2957.171	16.14511	-42.08913	0.3801711
20.97197	2954.774	16.3629	-42.0659	0.3583505
21.02592	2952.468	16.57615	-42.04307	0.3384492
21.07987	2950.192	16.74618	-42.02063	0.3204998
21.13382	2947.943	16.86473	-41.99857	0.3045319
21.18777	2945.72	16.92803	-41.97684	0.2905631
21.24173	2943.523	16.93661	-41.95544	0.2786087
21.29568	2941.347	16.8974	-41.93432	0.2686666
21.34963	2939.186	16.82134	-41.91346	0.2607288
21.40358	2937.028	16.72198	-41.89283	0.2547772
21.45753	2934.864	16.61007	-41.8724	0.2507796
21.51148	2932.689	16.49128	-41.85213	0.248702
21.56544	2930.501	16.36693	-41.832	0.2485001
21.61939	2928.305	16.23585	-41.81195	0.2501325
21.67334	2926.109	16.09814	-41.79197	0.2535581
21.72729	2923.924	15.95025	-41.772	0.2587388
21.78124	2921.753	15.78637	-41.75202	0.2656504
21.8352	2919.594	15.60471	-41.73198	0.2742736
21.88915	2917.442	15.40638	-41.71184	0.2846093
21.9431	2915.292	15.1965	-41.69156	0.2966689
21.99705	2913.137	14.98192	-41.67109	0.3104723
22.051	2910.972	14.76847	-41.65039	0.3260549
22.10495	2908.795	14.56164	-41.62942	0.3434446
22.15891	2906.6	14.36824	-41.60815	0.3626561
22.21286	2904.386	14.19559	-41.58656	0.3836704
22.26681	2902.153	14.04961	-41.56467	0.4064017
22.32076	2899.907	13.93161	-41.54256	0.430631
22.37471	2897.657	13.83953	-41.5204	0.455929
22.42866	2895.408	13.77433	-41.49852	0.4815312
22.48261	2893.165	13.73343	-41.47744	0.5061974
22.53657	2890.934	13.7071	-41.45791	0.5281461
22.59052	2888.717	13.67986	-41.44081	0.5452616
22.64447	2886.511	13.63675	-41.43108	0.5353781
22.69842	2884.31	13.56802	-41.42164	0.5241456
22.75237	2882.106	13.47324	-41.41254	0.5114008
22.80632	2879.891	13.36171	-41.40379	0.4969886
22.86028	2877.667	13.25056	-41.39541	0.4807621
22.91423	2875.433	13.1566	-41.38744	0.4626248
22.96818	2873.196	13.08797	-41.3799	0.4425346
23.02213	2870.954	13.04729	-41.37283	0.4205135
23.07608	2868.704	13.03477	-41.36623	0.3966811
23.13003	2866.447	13.05095	-41.36006	0.3712502
23.18399	2864.183	13.09596	-41.35427	0.3445595
23.23794	2861.915	13.16907	-41.3488	0.3170898
23.29189	2859.644	13.26474	-41.34357	0.2894897
23.34584	2857.372	13.37652	-41.33854	0.2626237
23.39979	2855.099	13.49951	-41.33363	0.2376034
23.45374	2852.823	13.62842	-41.3288	0.2157995
23.5077	2850.539	13.75869	-41.32399	0.1987584
23.56165	2848.239	13.88551	-41.31915	0.1879157
23.6156	2845.918	14.00872	-41.3142	0.1841153
23.66955	2843.588	14.13032	-41.30906	0.187166
23.7235	2841.255	14.25111	-41.30366	0.1958529
23.77745	2838.927	14.36975	-41.29791	0.2083918
23.83141	2836.604	14.48372	-41.29173	0.2229716
23.88536	2834.288	14.59406	-41.28503	0.2380353
23.93931	2831.981	14.70736	-41.27769	0.2523775
23.99326	2829.687	14.8288	-41.26965	0.2651093
24.04721	2827.411	14.95871	-41.26079	0.2755964
24.10116	2825.154	15.0911	-41.25108	0.2834137
24.15512	2822.92	15.21924	-41.24044	0.2882812
24.20907	2820.707	15.33448	-41.22883	0.2900296
24.26302	2818.513	15.42455	-41.21618	0.2885805
24.31697	2816.334	15.47814	-41.20242	0.2839359
24.37092	2814.164	15.48801	-41.18748	0.2761947
24.42487	2811.995	15.45782	-41.17132	0.2655478
24.47882	2809.825	15.39962	-41.15392	0.2523081
24.53278	2807.655	15.32516	-41.13529	0.2369452
24.58673	2805.487	15.24639	-41.11547	0.2201068
24.64068	2803.319	15.17216	-41.0945	0.2026663
24.69463	2801.153	15.1092	-41.07243	0.1857667
24.74858	2798.988	15.0628	-41.04932	0.170843
24.80253	2796.828	15.03704	-41.02524	0.1595815
24.85649	2794.677	15.03646	-41.00029	0.1536265
24.91044	2792.533	15.06077	-40.97456	0.1540376
24.96439	2790.389	15.10515	-40.94818	0.1607971
25.01834	2788.237	15.16074	-40.92126	0.1728321
25.07229	2786.073	15.21914	-40.89394	0.188537
25.12625	2783.897	15.27126	-40.86635	0.2063059
25.1802	2781.708	15.31119	-40.83864	0.2248178
25.23415	2779.514	15.33678	-40.81098	0.2430912
25.2881	2777.318	15.34697	-40.78354	0.2604442
25.34205	2775.122	15.34089	-40.75655	0.276428
25.396	2772.927	15.32186	-40.73025	0.290788
25.44995	2770.732	15.29361	-40.70489	0.3034129
25.50391	2768.529	15.25845	-40.68072	0.3142794
25.55786	2766.312	15.22089	-40.65799	0.3234295
25.61181	2764.083	15.1834	-40.63691	0.3309264
25.66576	2761.854	15.14547	-40.61764	0.3368446
25.71971	2759.634	15.1002	-40.60034	0.3412429
25.77366	2757.428	15.03961	-40.58512	0.3441628
25.82762	2755.234	14.95763	-40.57207	0.3456026
25.88157	2753.044	14.85638	-40.56121	0.3455348
25.93552	2750.848	14.74108	-40.55254	0.3439061
25.98947	2748.641	14.61123	-40.54601	0.3406673
26.04342	2746.422	14.46324	-40.54151	0.3358008
26.09737	2744.194	14.29856	-40.53893	0.3293266
26.15133	2741.964	14.12514	-40.53809	0.3213094
26.20528	2739.739	13.9526	-40.53883	0.3118599
26.25923	2737.526	13.79025	-40.54094	0.3011485
26.31318	2735.329	13.64401	-40.54421	0.2894106
26.36713	2733.148	13.51454	-40.5484	0.2769296
26.42108	2730.981	13.40092	-40.55325	0.264009
26.47503	2728.825	13.30345	-40.55848	0.2509549
26.52899	2726.678	13.22278	-40.56383	0.2380402
26.58294	2724.536	13.16089	-40.56902	0.2255059
26.63689	2722.389	13.1195	-40.57375	0.2135278
26.69084	2720.23	13.09865	-40.57776	0.2022206
26.74479	2718.056	13.09693	-40.58081	0.1916453
26.79875	2715.868	13.11103	-40.58265	0.1818449
26.8527	2713.671	13.13779	-40.58309	0.172886
26.90665	2711.471	13.17737	-40.58193	0.1649128
26.9606	2709.274	13.23491	-40.57902	0.1581784
27.01455	2707.081	13.31922	-40.57421	0.1530287
27.0685	2704.895	13.43754	-40.56742	0.1498995
27.12246	2702.715	13.59112	-40.55857	0.1492123
27.17641	2700.546	13.77719	-40.54766	0.1512666
27.23036	2698.394	13.9884	-40.53472	0.1561252
27.28431	2696.261	14.21182	-40.51981	0.1635869
27.33826	2694.146	14.43608	-40.50304	0.1732163
27.39221	2692.046	14.65156	-40.48457	0.1844487
27.44617	2689.95	14.85255	-40.46457	0.19669
27.50012	2687.85	15.04235	-40.44321	0.2093979
27.55407	2685.733	15.22623	-40.42071	0.2221236
27.60802	2683.588	15.40482	-40.39729	0.2345134
27.66197	2681.409	15.57755	-40.37316	0.2463155
27.71592	2679.196	15.74252	-40.34858	0.2573656
27.76987	2676.954	15.8954	-40.32375	0.267572
27.82383	2674.69	16.03369	-40.29889	0.2769158
27.87778	2672.412	16.15916	-40.27417	0.2854171
27.93173	2670.132	16.26927	-40.24976	0.2931317
27.98568	2667.856	16.35429	-40.22575	0.3001238
28.03963	2665.586	16.4056	-40.20221	0.3064532
28.09358	2663.324	16.41948	-40.17919	0.3121737
28.14754	2661.072	16.39712	-40.1567	0.3173171
28.20149	2658.827	16.34625	-40.13477	0.3219015
28.25544	2656.589	16.2784	-40.11339	0.3259095
28.30939	2654.359	16.20147	-40.09257	0.3293057
28.36334	2652.132	16.11658	-40.07224	0.3320203
28.41729	2649.908	16.02384	-40.05235	0.3339721
28.47125	2647.682	15.92117	-40.0328	0.335069
28.5252	2645.452	15.8107	-40.01353	0.3352098
28.57915	2643.221	15.69935	-39.99448	0.3343082
28.6331	2640.995	15.59231	-39.97564	0.3322989
28.68705	2638.781	15.49412	-39.957	0.3291502
28.741	2636.586	15.40435	-39.93862	0.3248543
28.79496	2634.418	15.31594	-39.92057	0.3194391
