T[°C]	Scattering [mAU]	S.D.
20.00043	91.06502	
20.00071	90.81869	
20.00541	91.31796	
20.00809	90.99153	
20.02009	90.87148	
20.02561	90.69261	
20.04547	90.60435	
20.05314	90.67156	
20.08067	90.81661	
20.09048	90.68897	
20.12328	90.94068	
20.13513	90.90053	
20.17372	90.54294	
20.18767	91.24299	
20.2318	90.52444	
20.24781	90.89156	
20.29898	90.69238	
20.31775	90.84249	
20.37164	90.89996	
20.39128	91.14472	
20.45117	90.9818	
20.4719	90.65417	
20.53764	90.99213	
20.55992	90.06125	
20.6286	90.97465	
20.65262	90.75772	
20.72403	90.71357	
20.7485	91.06207	
20.82408	90.83047	
20.84914	91.08153	
20.92762	91.2635	
20.95445	91.39747	
21.03487	91.05003	
21.06204	90.8773	
21.14189	90.94208	
21.16867	91.1659	
21.25067	91.09692	
21.27849	91.22392	
21.35924	91.23328	
21.38668	90.93712	
21.47109	90.99999	
21.49836	90.64894	
21.58104	90.63378	
21.60741	91.01754	
21.68785	90.38875	
21.71514	90.93985	
21.79974	90.7533	
21.82694	90.94918	
21.90823	91.04858	
21.9359	91.21178	
22.01832	91.0545	
22.04611	91.39526	
22.12926	90.98647	
22.15647	91.3289	
22.23677	90.98672	
22.26396	91.43514	
22.34601	91.25767	
22.37345	90.76256	
22.4559	90.72753	
22.48332	90.86292	
22.5653	90.72171	
22.5923	90.87604	
22.67573	90.89059	
22.70297	90.87571	
22.78487	90.95232	
22.81269	91.05041	
22.89554	91.17026	
22.92257	90.66222	
23.0035	91.21941	
23.03124	90.89661	
23.11296	90.91859	
23.13971	91.22532	
23.21992	90.7427	
23.24755	90.8733	
23.33237	90.63935	
23.36001	90.54799	
23.44364	90.46476	
23.4704	90.51349	
23.55122	90.04401	
23.5789	90.35011	
23.66008	90.10912	
23.68747	90.52042	
23.77123	90.50697	
23.79869	90.5798	
23.88026	90.5268	
23.90733	90.72554	
23.98975	90.86169	
24.01745	90.33546	
24.09945	90.99281	
24.12639	90.57529	
24.20875	90.94782	
24.23678	90.54998	
24.31961	90.65926	
24.34651	90.10943	
24.42662	90.37624	
24.45436	90.90656	
24.53621	90.46696	
24.56355	90.74895	
24.64772	90.70699	
24.6749	90.93572	
24.75488	90.79111	
24.78285	91.09464	
24.86673	90.71915	
24.89385	91.10424	
24.97526	91.34647	
25.00179	91.30179	
25.08385	91.33907	
25.11211	91.11451	
25.1958	91.06944	
25.22338	90.86652	
25.30495	90.44817	
25.33233	90.66938	
25.41332	90.55508	
25.44035	90.96751	
25.52307	90.38435	
25.55046	90.85756	
25.63206	90.72322	
25.65946	90.85224	
25.74194	90.88565	
25.76905	91.08391	
25.84937	90.87389	
25.87654	91.10928	
25.96084	90.89584	
25.99047	91.19258	
26.0709	91.07557	
26.09838	91.4443	
26.17832	90.91411	
26.20544	90.90543	
26.28843	90.7118	
26.31669	90.72633	
26.39969	90.83948	
26.42623	90.76678	
26.50707	90.87949	
26.53429	90.61809	
26.61722	90.38732	
26.6449	90.51814	
26.72963	90.50124	
26.75689	90.86839	
26.83448	90.76434	
26.86159	91.05194	
26.94641	90.48561	
26.97404	90.63518	
27.05643	90.84257	
27.08364	90.69578	
27.16522	91.0247	
27.19373	90.51521	
27.27467	90.35084	
27.30189	90.37982	
27.38459	90.3704	
27.412	90.16911	
27.49335	90.34525	
27.52103	90.5593	
27.60209	90.05912	
27.62888	90.31451	
27.71256	90.40776	
27.73976	89.8987	
27.82032	90.82151	
27.84757	89.99924	
27.9313	91.03168	
27.95863	91.12864	
28.03953	90.81157	
28.06796	91.32665	
28.15264	90.8596	
28.17937	90.49622	
28.25864	91.21537	
28.28565	90.74892	
28.3686	91.31018	
28.39604	90.84431	
28.47945	90.71732	
28.50718	90.80272	
28.58893	90.63425	
28.6162	90.62148	
28.69695	91.06422	
28.72383	90.47601	
28.80717	90.8786	
28.83539	90.84333	
28.91663	90.71249	
28.94329	91.02237	
